,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Geburt_Christi.xml,"
                                 Engel / Maria / Chor Maria.",0,61,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1616.0,no_annotation,no_annotation
1,1,TextGrid/-Geburt_Christi.xml,"
                                 Es war nun mehr an dem / daß der Herr offenbar wolte seinen heiligen Arm für den Augen aller Heiden / und selber reden.",0,153,stage_direction,1,0,pre_speech,,,,,anger,S,,1616.0,negative,emotions of rejection
2,2,TextGrid/-Geburt_Christi.xml,Er wolte erscheinen auff Erden / und bey denen Leuten wohnen / das Wort im Fleisch / die Sonne in den Wolken / das Honig im Wachs / das Liecht in der Latern.,154,311,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1616.0,no_annotation,no_annotation
3,3,TextGrid/-Geburt_Christi.xml,Die von Ewigkeit benennte Stunde war da / daß der / der den Raht deß Heils ertheilet / nun auch selben wircklich in der That erweisen solte.,312,452,stage_direction,1,0,pre_speech,,,,,"admiration, reverence",S,,1616.0,positive,emotions of affection
4,4,TextGrid/-Geburt_Christi.xml,Der Raht der heilighochgelobten DreyEinig hatte die Himlischen Reichsstände beschrieben.,453,541,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1616.0,no_annotation,no_annotation
5,5,TextGrid/-Geburt_Christi.xml,Gott der Vatter that den Vortrag folgender massen..,542,593,stage_direction,1,0,pre_speech,,,,,no_annotation,S,,1616.0,no_annotation,no_annotation
6,6,TextGrid/-Geburt_Christi.xml,"
                                    O holdselige Jungfer sey gegrüsset /
                                    O begnadete Mutter sey geküsset /
                                    Du Sonnengüldne Zier /
                                    du hochgebenedeite Magd /
                                    Was allen Mägden ist versagt /
                                    hat GOtt gethan an dir.",0,391,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,"admiration, reverence",S,,1616.0,positive,emotions of affection
7,7,TextGrid/-Geburt_Christi.xml,"Du / du bist allein
                                    die Krone keuscher Jugend
                                    deß Frauenzimmers liechter Schein /
                                    der Außzug aller Tugend.",428,642,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,love,S,,1616.0,positive,emotions of affection
8,8,TextGrid/-Geburt_Christi.xml,"
                                    Der / der Berge Last
                                    mit einem Dreyling fast /
                                    der Sonn und Monden leitet /
                                    der auf den Sternen reitet /
                                    hat dich zur Braut erwehlet /
                                    und sich mit dir vermehlet /
                                    Er suchet seine Lust
                                    und will neun Monden lang bewohnen deine Brust.",0,521,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,love,S,,1616.0,positive,emotions of affection
9,9,TextGrid/-Geburt_Christi.xml,"
                                    Die der die Zeitung kömt / und auch der Bott schweigt still.",0,97,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,no_annotation,S,,1616.0,no_annotation,no_annotation
10,10,TextGrid/-Geburt_Christi.xml,"Wie wenn die müde Sonn / nun schlafen gehen wil
                                    sich über den Gebrauch heraus zustreichen pfleget
                                    im Scharlachroten Rock zu jhrem Bräutgam leget /
                                    So schlaget unter sich das unbefleckte Bild
                                    die hellen Augelein mit Gottheit angefüllt /
                                    gefärbt und nicht gefärbt: Blut streitet mit erblassen /
                                    die keinen Mann erkannt / kan solche Post nicht fassen.",134,698,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,being moved,S,,1616.0,being moved,being moved
11,11,TextGrid/-Geburt_Christi.xml,"Worauf der Engelprintz von dessen Lippen fleust
                                    milchsüsse Redenheit / die Götterwein außgeust.",735,866,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,no_annotation,S,,1616.0,no_annotation,no_annotation
12,12,TextGrid/-Geburt_Christi.xml,"Laß seyn / spricht Gabriel / die Furcht / du wirst empfangen
                                    der Heiden heilges Heil / das lange Weltverlangen /
                                    den MenschGott / Gott der Gott und Mensch von Ewigkeit
                                    der Glantz / das Ebenbild / was er war vor der zeit
                                    das bleibt er / was er nicht / das hat er angenommen /
                                    Heut wird Gott warer Mensch!",944,1427,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,fear,S,,1616.0,negative,emotions of anxiety
13,13,TextGrid/-Geburt_Christi.xml,"Ich bin von Gott herkommen /
                                    Ich habe mich gewagt / durch dunckeldüstre Lufft /
                                    gesegelt blitzgeschwind durch Nebelnasse Tufft.",1428,1627,character_speech,1,0,,GABRIEL.,GABRIEL.,1.0,UNKNOWN,no_annotation,S,,1616.0,no_annotation,no_annotation
