,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/raimund-moisasurs-zauberfluch.xml,Indische Landschaft.,0,20,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/raimund-moisasurs-zauberfluch.xml,In der Ferne die Hauptstadt des Diamantenreiches.,21,70,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/raimund-moisasurs-zauberfluch.xml,"Auf einem
            entfernten Hügel die Ruinen des zertrümmerten Tempels Moisasurs.",71,157,stage_direction,1,1,pre_speech,,,,,suffering,negative,emotions of suffering and empathy
3,3,GerDracor/raimund-moisasurs-zauberfluch.xml,"In der Mitte des
            Theaters ein herrlicher Tempel im indischen Geschmacke, mit der goldenen Aufschrift: Wer
            sich der Tugend weiht, hat nie des Bösen Macht zu scheuen.",158,346,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/raimund-moisasurs-zauberfluch.xml,"Die Statue der Tugend, eine
            verschleierte weibliche Figur, einen Lilienstengel haltend, sitt auf einem Piedestal in
            der Mitte des Tempels.",347,509,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
5,5,GerDracor/raimund-moisasurs-zauberfluch.xml,Auf den Säulen sind Lilien angebracht.,510,548,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
6,6,GerDracor/raimund-moisasurs-zauberfluch.xml,"Das Volk bringt Omar,
            einen Boten von Hoanghus Heer, frohlockend auf die Bühne und umringt ihn fragend.",549,664,stage_direction,1,1,pre_speech,,,,,joy,positive,emotions of pleasure
7,7,GerDracor/raimund-moisasurs-zauberfluch.xml,Mansor.,677,684,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
8,8,GerDracor/raimund-moisasurs-zauberfluch.xml,"Hassar, der Mohr.",685,702,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
9,9,GerDracor/raimund-moisasurs-zauberfluch.xml,Chor.,0,5,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
10,10,GerDracor/raimund-moisasurs-zauberfluch.xml,"
              Wackrer Bote, sei willkommen!",0,44,character_speech,1,1,,,#volk,1.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/raimund-moisasurs-zauberfluch.xml,Strahlt aus deinem Auge Sieg?,59,88,character_speech,1,1,,,#volk,1.0,MALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/raimund-moisasurs-zauberfluch.xml,"Ist das Heer zurückgekommen,
              Ist geendet unser Krieg?",103,170,character_speech,1,1,,,#volk,1.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/raimund-moisasurs-zauberfluch.xml,"Ja, es spricht dein froher Sinn:
              Du bringst Heil der Königin.",185,260,character_speech,1,1,,,#volk,1.0,MALE,joy,positive,emotions of pleasure
14,14,GerDracor/raimund-moisasurs-zauberfluch.xml,"Sieg bring ich euch, so wahr die Sonn auf Indien scheint!",0,57,character_speech,1,1,,OMAR.,#omar,2.0,MALE,joy,positive,emotions of pleasure
15,15,GerDracor/raimund-moisasurs-zauberfluch.xml,Gebt mir Palmenwein dafür.,58,84,character_speech,1,1,,OMAR.,#omar,2.0,MALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/raimund-moisasurs-zauberfluch.xml,Er nimmt einem eine Flasche von der Seite.,0,42,stage_direction,1,1,inner_speech,,#omar,2.0,MALE,no_annotation,no_annotation,no_annotation
17,17,GerDracor/raimund-moisasurs-zauberfluch.xml," Der Krieg trinkt Blut, der
              Friede Sekt.",0,54,character_speech,1,1,,OMAR.,#omar,2.0,MALE,no_annotation,no_annotation,no_annotation
18,18,GerDracor/raimund-moisasurs-zauberfluch.xml,"Halt, halt, erzähl uns erst!",0,28,character_speech,1,1,,VOLK.,#volk,3.0,MALE,fear,negative,emotions of anxiety
19,19,GerDracor/raimund-moisasurs-zauberfluch.xml,Halten ihn ab vom Trinken.,0,26,stage_direction,1,1,speech_part,,#volk,3.0,MALE,no_annotation,no_annotation,no_annotation
20,20,GerDracor/raimund-moisasurs-zauberfluch.xml,"Gerettet ist das Reich, von unsern Grenzen ist der Feind vertrieben.",0,68,character_speech,1,1,,OMAR.,#omar,4.0,MALE,joy,positive,emotions of pleasure
21,21,GerDracor/raimund-moisasurs-zauberfluch.xml,"Geendet ist der
              heiße Krieg.",69,111,character_speech,1,1,,OMAR.,#omar,4.0,MALE,suffering,negative,emotions of suffering and empathy
22,22,GerDracor/raimund-moisasurs-zauberfluch.xml,"Sonne, sei gelobt!",0,18,character_speech,1,1,,VOLK.,#volk,5.0,MALE,joy,positive,emotions of pleasure
23,23,GerDracor/raimund-moisasurs-zauberfluch.xml,"Alles sinkt mit dem Haupt zur Erde und bleibt einen Augenblick in dieser
              Stellung.",0,96,stage_direction,1,1,speech_part,,#volk,5.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/raimund-moisasurs-zauberfluch.xml,"Da liegt das Volk, jetzt netz ich meinen Hals.",0,46,character_speech,1,1,,OMAR.,#omar,6.0,MALE,suffering,negative,emotions of suffering and empathy
25,25,GerDracor/raimund-moisasurs-zauberfluch.xml,Trinkt.,0,7,stage_direction,1,1,inner_speech,,#omar,6.0,MALE,no_annotation,no_annotation,no_annotation
