,word,frequency
0,sollen,276
1,sehen,184
2,lassen,150
3,müssen,129
4,ja,124
5,gut,104
6,schon,103
7,all,89
8,geben,89
9,kommen,89
10,wohl,79
11,recht,77
12,gehen,76
13,bald,72
14,ganz,68
15,wer,66
16,gleich,63
17,wissen,59
18,mögen,56
19,schön,53
20,mehr,51
21,groß,51
22,gar,50
23,Spaß,38
24,bringen,38
25,solch,38
26,nehmen,38
27,endlich,36
28,Geld,36
29,verderben,36
30,kriegen,35
31,verdienen,34
32,Haus,33
33,Kopf,33
34,Lohn,33
35,Auge,33
36,Bey,32
37,auslachen,32
38,finden,31
39,Hand,31
40,jed,30
41,stehen,30
42,neu,30
43,schlagen,30
44,gewiß,29
45,möchten,28
46,fangen,27
47,seyn,27
48,denken,27
49,glauben,27
50,klein,27
51,bekommen,25
52,hören,25
53,rächen,24
54,thu,24
55,tun,23
56,boshaft,23
57,Tag,23
58,verlieren,23
59,fallen,23
60,selber,23
61,Gesicht,23
62,immer,22
63,davon,22
64,Glück,22
65,Feind,21
66,ab,21
67,lehren,21
68,leicht,21
69,Nu,21
70,lachend,20
71,bleiben,20
72,voll,20
73,heute,20
74,lieb,19
75,fein,19
76,wil,19
77,Spiel,19
78,geschehen,19
79,Wil,19
80,schlecht,19
81,dürfen,19
82,treiben,18
83,Streich,18
84,setzen,18
85,lernen,18
86,suchen,18
87,warum,18
88,jung,17
89,lächelnd,17
90,übel,17
91,spielen,17
92,Sache,17
93,hämisch,17
94,höhnisch,17
95,erwischen,17
96,O,17
97,Gelegenheit,17
98,lieber,17
99,ists,16
100,ziehen,16
101,bös,16
102,Ka,16
103,wann,16
104,heißen,16
105,halb,16
106,eben,16
107,spotten,16
108,darüber,15
109,wenigstens,15
110,gewinnen,15
111,schreiben,15
112,halten,15
113,vielleicht,15
114,gefallen,15
115,schicken,15
116,wahr,15
117,dumm,15
118,Vergnügen,15
119,Ding,15
120,bezahlen,14
121,Wort,14
122,Gelächter,14
123,legen,14
124,Sey,14
125,itzen,14
126,hoch,14
127,Wol,14
128,Ende,14
129,vergehen,14
130,Maul,14
131,dafür,14
132,lang,14
133,laut,14
134,merken,14
135,gern,14
136,helfen,14
137,Triumph,14
138,Ohr,14
139,Ei,14
140,sitzen,14
141,freuen,14
142,lächeln,13
143,bitter,13
144,liegen,13
145,Finger,13
146,Unsre,13
147,locken,13
148,zeigen,13
149,sprechen,13
150,morgen,13
151,hübsch,13
152,Art,12
153,arm,12
154,Tochter,12
155,spottend,12
156,toll,12
157,fort,12
158,stellen,12
159,That,12
160,erfahren,12
161,dabei,12
162,holen,12
163,Seyn,12
164,treffen,12
165,fertig,12
166,heuen,12
167,Hals,12
168,fehlen,11
169,dran,11
170,Leib,11
171,eh,11
172,schmecken,11
173,Spott,11
174,genug,11
175,heraus,11
176,reißen,11
177,Stelle,11
178,keck,11
179,drüber,11
180,führen,11
181,werfen,11
182,Auff,11
183,wegen,11
184,Jahr,11
185,itzt,11
186,ehrlich,11
187,gerne,11
