,word,frequency
0,sollen,276
1,sehen,182
2,lassen,149
3,müssen,126
4,ja,124
5,gut,104
6,schon,103
7,kommen,88
8,all,86
9,geben,85
10,wohl,79
11,recht,77
12,gehen,74
13,bald,72
14,ganz,68
15,wer,66
16,gleich,63
17,wissen,59
18,mögen,56
19,schön,52
20,mehr,51
21,gar,49
22,groß,49
23,Spaß,38
24,bringen,38
25,solch,38
26,nehmen,37
27,verderben,36
28,kriegen,35
29,Geld,35
30,verdienen,34
31,Haus,33
32,Lohn,33
33,endlich,32
34,Bey,32
35,auslachen,32
36,Kopf,31
37,finden,31
38,jed,30
39,Auge,30
40,gewiß,29
41,stehen,29
42,neu,29
43,möchten,28
44,seyn,27
45,denken,27
46,glauben,27
47,schlagen,27
48,klein,27
49,fangen,25
50,bekommen,25
51,hören,25
52,Hand,25
53,rächen,24
54,thu,24
55,tun,23
56,Tag,23
57,verlieren,23
58,fallen,23
59,selber,23
60,Glück,22
61,davon,21
62,Feind,21
63,lehren,21
64,leicht,21
65,Nu,21
66,immer,20
67,heute,20
68,fein,19
69,wil,19
70,Spiel,19
71,geschehen,19
72,bleiben,19
73,schlecht,19
74,Gesicht,19
75,dürfen,19
76,lieb,18
77,treiben,18
78,Streich,18
79,setzen,18
80,lernen,18
81,suchen,18
82,Wil,18
83,voll,18
84,warum,18
85,jung,17
86,übel,17
87,spielen,17
88,Sache,17
89,erwischen,17
90,O,17
91,Gelegenheit,17
92,lieber,17
93,ists,16
94,bös,16
95,heißen,16
96,eben,16
97,darüber,15
98,wenigstens,15
99,gewinnen,15
100,ziehen,15
101,ab,15
102,halten,15
103,vielleicht,15
104,gefallen,15
105,schicken,15
106,Ka,15
107,wann,15
108,halb,15
109,wahr,15
110,Vergnügen,15
111,Ding,15
112,bezahlen,14
113,Wort,14
114,schreiben,14
115,Sey,14
116,itzen,14
117,hoch,14
118,Wol,14
119,Ende,14
120,vergehen,14
121,Maul,14
122,dafür,14
123,lang,14
124,merken,14
125,gern,14
126,helfen,14
127,Triumph,14
128,spotten,14
129,Ei,14
130,sitzen,14
131,Unsre,13
132,locken,13
133,legen,13
134,morgen,13
135,hübsch,13
136,Ohr,13
137,freuen,13
138,arm,12
139,liegen,12
140,zeigen,12
141,Tochter,12
142,toll,12
143,fort,12
144,sprechen,12
145,That,12
146,erfahren,12
147,dabei,12
148,holen,12
149,Seyn,12
150,treffen,12
151,dumm,12
152,fertig,12
153,heuen,12
154,Hals,12
155,fehlen,11
156,dran,11
157,eh,11
158,schmecken,11
159,genug,11
160,heraus,11
161,Finger,11
162,reißen,11
163,Stelle,11
164,drüber,11
165,führen,11
166,stellen,11
167,Auff,11
168,wegen,11
169,Jahr,11
170,itzt,11
171,ehrlich,11
172,statt,11
173,oft,11
174,Dabey,11
175,Se,11
176,Jezt,11
177,Leib,10
178,Spott,10
179,Art,10
180,jagen,10
181,Gift,10
182,kömmen,10
183,küssen,10
184,werfen,10
185,lächeln,10
186,weit,10
187,Freund,10
188,Gold,10
189,Unglück,10
190,Krieg,10
191,listen,10
192,dienen,10
193,darauf,10
194,daran,10
195,wünschen,10
196,halt,10
197,gerne,10
198,los,10
199,brechen,10
200,Land,10
201,Beute,10
202,Jch,10
203,richtig,10
204,je,9
205,Sinn,9
206,geil,9
207,Sol,9
208,keck,9
209,tragen,9
210,warten,9
211,klug,9
212,letzt,9
213,lustig,9
214,Recht,9
215,wenig,9
216,laut,9
217,Hölle,9
218,Ey,9
219,folgen,9
220,Kunst,9
221,kennen,9
222,Gute,9
223,Stunde,9
224,nennen,9
225,stecken,9
226,brav,9
227,gehören,9
228,sauber,9
229,fressen,8
230,Fressen,8
231,laufen,8
232,verkaufen,8
233,Arm,8
234,Grill,8
235,Gelächter,8
236,Mund,8
237,Brunst,8
238,Gut,8
239,fahren,8
240,weniger,8
241,Mord,8
242,kaum,8
243,angehen,8
244,lesen,8
245,reden,8
246,Dukat,8
247,drauf,8
248,Dorf,8
249,Ehre,8
250,vergessen,8
251,Drum,8
252,Gericht,8
253,erhalten,8
254,wolen,8
255,gerade,8
256,kosten,8
257,Wahrheit,8
258,herum,8
259,Brief,8
260,einmalen,8
261,Abend,8
262,satt,7
263,Preis,7
264,Verdienst,7
265,sterben,7
266,Henker,7
267,Haupt,7
268,Brust,7
269,herrlich,7
270,Witz,7
271,Fall,7
272,falsch,7
273,niemand,7
274,fest,7
275,Aufferne,7
276,wahrhaftig,7
277,zehn,7
278,springen,7
279,gönnen,7
280,Nacht,7
281,Gethan,7
282,boshaft,7
283,Scherz,7
284,schauen,7
285,fliegen,7
286,riechen,7
287,Tor,7
288,Ah,7
289,Augenblick,7
290,schießen,7
291,erzählen,7
292,verstehen,7
293,glücklich,7
294,zurück,7
295,belustigen,7
296,singen,7
297,künftig,7
298,Biß,7
299,schaffen,7
300,Mühe,7
301,vollends,7
302,hinein,7
303,gieben,7
304,artig,7
305,Strafe,7
306,Wirds,7
307,Bein,7
308,zufrieden,7
309,Haar,7
310,Natur,7
311,Fuß,7
312,Brod,7
313,Stück,7
314,manch,7
315,brauchen,7
316,Arbeit,7
317,Haut,7
318,närrisch,7
319,E,7
320,Un,7
321,trinken,6
322,sobald,6
323,Appetit,6
324,Opfer,6
325,trefflich,6
326,grinsen,6
327,packen,6
328,Dank,6
329,rein,6
330,frisch,6
331,Leiche,6
332,Hochzeit,6
333,Di,6
334,Frevel,6
335,Anfang,6
336,vertreiben,6
337,nein,6
338,nie,6
339,eignen,6
340,gerecht,6
341,Jhr,6
342,hängen,6
343,drin,6
344,gelingen,6
345,toden,6
346,etwa,6
347,wahrlich,6
348,irgend,6
349,Grad,6
350,Sieg,6
351,umsonst,6
352,anfangen,6
353,Morgen,6
354,Schling,6
355,heben,6
356,froh,6
357,heilig,6
358,Hahaha,6
359,kehren,6
360,hart,6
361,hernach,6
362,desto,6
363,danken,6
364,erkennen,6
365,bitten,6
366,sicher,6
367,heiß,6
368,nunmehr,6
369,fühlen,6
370,Anschlag,6
371,übrig,6
372,Bild,6
373,Humor,6
374,verdammt,6
375,ordentlich,6
376,wagen,6
377,Ho,6
378,gemein,6
379,vergeben,6
380,Stand,6
381,brennen,6
382,vieler,6
383,süß,6
384,tanzen,6
385,Gedanke,6
386,kindisch,6
387,Buch,6
388,Mittel,6
389,betrügen,6
390,ansehen,6
391,flugs,6
392,Dienst,6
393,dergleichen,6
394,Blut,6
395,leiden,6
396,Dirn,5
397,obendrein,5
398,Wagen,5
399,Einfall,5
400,drücken,5
401,lächelnd,5
402,Staub,5
403,ruhig,5
404,Gunst,5
405,vollbringen,5
406,fällen,5
407,bauen,5
408,trauen,5
409,ertappen,5
410,Gifft,5
411,entdecken,5
412,reichen,5
413,Raub,5
414,Glas,5
415,ergötzen,5
416,Schlacht,5
417,nahen,5
418,bestrafen,5
419,stets,5
420,lächlen,5
421,entführen,5
422,Schau,5
423,versuchen,5
424,schaden,5
425,lächerlich,5
426,Jagd,5
427,Rücken,5
428,necken,5
429,Laune,5
430,schreien,5
431,blind,5
432,Schwert,5
433,krank,5
434,begraben,5
435,Gilts,5
436,Woche,5
437,Braut,5
438,dahin,5
439,stolz,5
440,nützen,5
441,ehren,5
442,Platz,5
443,schonen,5
444,zuletzt,5
445,scheinen,5
446,beißen,5
447,angenehm,5
448,Galle,5
449,zusehen,5
450,verbrennen,5
451,Frey,5
452,thusen,5
453,gefangen,5
454,solen,5
455,prellen,5
456,aufführen,5
457,ewig,5
458,rasend,5
459,Name,5
460,greifen,5
461,vornehmen,5
462,Knie,5
463,heimlich,5
464,darnach,5
465,vornehm,5
466,Landschöppe,5
467,Spitzbub,5
468,Weise,5
469,Bauch,5
470,Hm,5
471,herunter,5
472,treflich,5
473,Herrschaft,5
474,Pickelhering,5
475,harren,5
476,weiß,5
477,freylich,5
478,Sonne,5
479,spinnen,4
480,bereit,4
481,Schlange,4
482,selig,4
483,nimmer,4
484,Exempel,4
485,vergönnen,4
486,Band,4
487,auß,4
488,Perle,4
489,Bus,4
490,wider,4
491,gehts,4
492,Grund,4
493,tief,4
494,mahlen,4
495,Larve,4
496,räumen,4
497,Hi,4
498,Unschuld,4
499,gestern,4
500,frohlocken,4
501,Gnade,4
502,Zeichen,4
503,plündern,4
504,zahlen,4
505,Schatz,4
506,grau,4
507,Trümmer,4
508,rauben,4
509,Palast,4
510,siegen,4
511,Reise,4
512,Grab,4
513,belohnen,4
514,treu,4
515,Fluch,4
516,Ja,4
517,Frucht,4
518,foppen,4
519,liefern,4
520,bieten,4
521,Schaden,4
522,Hut,4
523,Hure,4
524,Werk,4
525,dadurch,4
526,verflucht,4
527,Bataill,4
528,ergreifen,4
529,damals,4
530,Kitzel,4
531,prahlen,4
532,Frage,4
533,rechnen,4
534,nachher,4
535,unterdessen,4
536,neulich,4
537,Zahn,4
538,kurz,4
539,Weile,4
540,fragen,4
541,Absicht,4
542,Anblick,4
543,Boden,4
544,Pistole,4
545,Ihrs,4
546,Ball,4
547,Elend,4
548,Minute,4
549,erinnern,4
550,erreichen,4
551,Warnung,4
552,Drohung,4
553,Zeitvertreib,4
554,Tempel,4
555,Frech,4
556,gethan,4
557,erwarten,4
558,elend,4
