,word,frequency
0,schreien,8
1,hefftig,6
2,erschrecken,6
3,zittern,5
4,schlagen,5
5,erschrickt,4
6,Kopfferne,4
7,Hand,3
8,fechten,2
9,singen,2
10,At,2
11,zeigen,2
12,kommen,2
13,lauffen,2
14,davon,2
15,Auge,1
16,entsetzen,1
17,zag,1
18,gleichsam,1
19,antworten,1
20,gahr,1
21,stoltzt,1
22,kriegen,1
23,Risibili,1
24,Wirfft,1
25,allerhand,1
26,häßlich,1
27,Name,1
28,Hals,1
29,jemehr,1
30,schreyet,1
31,desto,1
32,schärffer,1
33,lächerlich,1
34,Gebärde,1
35,Halimacu,1
36,beunruhigen,1
37,Wil,1
38,abtreten,1
39,halten,1
40,Unbeständigkeit,1
41,befürchten,1
42,wenden,1
43,Baur,1
44,gewahren,1
45,schreiten,1
46,kratzen,1
47,endlich,1
48,Band,1
49,zureißen,1
50,schreyend,1
51,Vincentiu,1
52,steln,1
53,gar,1
54,geschefftig,1
55,Pandor,1
56,Pfeiffe,1
57,hindern,1
58,jm,1
59,J,1
60,fehren,1
61,Herfür,1
62,schlegen,1
63,kläglich,1
64,hie,1
65,Aufzug,1
66,Lärm,1
67,blasen,1
68,Trommel,1
69,rühren,1
70,etlicher,1
71,malen,1
72,starck,1
73,schießen,1
74,worüber,1
75,Gantz,1
76,Bestürtzet,1
77,Anfähet,1
78,ruffen,1
79,erschrikt,1
80,laut,1
81,groß,1
82,herauß,1
83,gelauffen,1
84,Brüllen,1
85,greulich,1
86,greßlich,1
87,laufen,1
88,ergrimmt,1
89,Julian,1
90,schleunig,1
91,nacheilend,1
