,word,frequency
0,O,1023
1,sehen,805
2,sollen,801
3,wer,720
4,wissen,619
5,warum,543
6,halten,507
7,Ei,470
8,ja,442
9,ganz,407
10,kommen,383
11,lassen,371
12,müssen,370
13,gehen,367
14,Ey,362
15,denken,289
16,schon,288
17,Auge,284
18,hören,268
19,stehen,246
20,all,237
21,geben,228
22,wohl,227
23,mehr,224
24,gar,224
25,immer,219
26,Kopf,218
27,Ach,204
28,Gedanke,199
29,Tochter,195
30,glauben,187
31,sprechen,185
32,bleiben,183
33,Wort,182
34,Brief,170
35,gut,166
36,reden,155
37,Haus,152
38,groß,151
39,fühlen,147
40,verstehen,142
41,bringen,139
42,Sinn,139
43,fragen,135
44,fassen,135
45,wunderlich,134
46,Ding,134
47,Tag,133
48,nein,127
49,Hand,125
50,Blut,122
51,recht,121
52,scheinen,119
53,je,116
54,finden,116
55,welch,116
56,still,115
57,ruhig,115
58,seyn,115
59,solch,114
60,Geld,113
61,Wunder,112
62,schön,112
63,geschwind,110
64,nennen,109
65,sonderbar,109
66,Nacht,108
67,mögen,108
68,Henker,108
69,wundern,107
70,Bey,106
71,nehmen,105
72,Horch,105
73,verlassen,103
74,heißen,102
75,Schwester,100
76,lieb,99
77,Nu,99
78,bitten,97
79,erschrecken,97
80,unruhig,97
81,liegen,95
82,Blick,95
83,bewegen,94
84,Blitz,94
85,heute,93
86,willen,93
87,Freund,93
88,gleich,92
89,Gesicht,90
90,eben,89
91,tun,89
92,seltsam,89
93,begreifen,89
94,Jahr,88
95,Erstaunen,87
96,nie,86
97,Brust,83
98,wirklich,83
99,jung,81
100,schreiben,81
101,erstaunen,81
102,schnell,81
103,Sache,80
104,kennen,80
105,wagen,80
106,hoch,80
107,setzen,79
108,schlagen,79
109,lieber,79
110,Traum,79
111,verwirren,78
112,ach,78
113,fallen,77
114,vielleicht,76
115,geschehen,76
116,Gefühl,74
117,gewiß,74
118,wahr,72
119,voll,71
120,rühren,71
121,vergessen,70
122,bald,70
123,fort,69
124,seit,69
125,kurios,69
126,toll,68
127,dürfen,67
128,Bild,67
129,neu,67
130,lang,65
131,Name,65
132,suchen,64
133,möglich,62
134,wozu,62
135,führen,62
136,treiben,61
137,sitzen,61
138,stecken,61
139,Aufruhr,61
140,tief,61
141,Augenblick,60
142,Verwirrung,60
143,brennen,59
144,selber,59
145,plötzlich,59
146,klein,58
147,ists,57
148,rufen,57
149,davon,56
150,bestürzt,56
151,Ka,56
152,zittern,55
153,laut,54
154,schweigen,54
155,erschüttern,54
156,tragen,54
157,Schau,54
158,staunen,53
159,lesen,53
160,Rede,52
161,halt,51
162,Fort,51
163,verbergen,50
164,fahren,50
165,träumen,50
166,schauen,50
167,kömmen,50
168,Ruhe,50
169,kaum,49
170,verrücken,49
171,Mut,49
172,heuen,49
173,möchten,49
174,schweben,48
175,schlafen,48
176,gehören,48
177,fremd,48
178,Unruhe,48
179,genug,47
180,heiß,47
181,lieben,47
182,jed,47
183,verlieren,47
184,ziehen,47
185,behüten,47
186,zerstreuen,47
187,närrisch,47
188,Ohr,46
189,herum,46
190,bedeuten,46
191,ruhen,46
192,oft,46
193,Haar,46
194,gnädig,45
195,Braut,45
196,bewahren,45
197,Mama,45
198,laufen,44
199,Viktoria,44
200,Zimmer,44
201,verändern,44
202,Gewissen,43
203,Gold,43
204,Nein,42
205,wohin,42
206,fast,41
207,verwundern,41
208,wahrhaftig,41
209,vorgehen,41
210,Stunde,41
211,etwa,41
212,halb,40
213,überraschen,40
214,helfen,40
215,schicken,40
216,Land,39
217,unbegreiflich,39
218,Macht,39
219,kalt,39
220,reißen,39
221,treffen,39
222,He,39
223,wanken,39
224,zeigen,38
225,Seyn,38
226,thu,38
227,werfen,38
228,vieler,37
229,Entsetzen,37
230,wider,37
231,Unsre,37
232,Wesen,37
233,empfinden,37
234,wenig,37
235,fangen,36
236,weniger,36
237,Jhr,36
238,wegen,36
239,merken,35
240,Wahnsinn,35
241,morgen,35
242,Zufall,35
243,Arm,35
244,ergreifen,35
245,horchen,35
246,Wahn,35
247,heftig,35
248,begegnen,35
249,wen,34
250,o,34
251,heraus,34
252,Anblick,34
253,Zeug,34
254,neugierig,34
255,zurück,33
256,glühen,33
257,leicht,33
258,lebendig,33
259,gerecht,33
260,Sey,33
261,unglaublich,33
262,darüber,33
263,fest,32
264,regen,32
265,wahnsinnig,32
266,stellen,32
267,Frage,32
268,erstaunt,32
269,schreien,32
270,Mund,32
271,Fenster,32
272,Streich,32
273,ändern,32
274,darauf,31
275,stürzen,31
276,ewig,31
277,verdammt,31
278,Wille,31
279,ab,31
280,heilig,31
281,woher,31
282,schrecklich,31
283,falsch,31
284,Ists,31
285,erfahren,31
286,Wetter,31
287,zwingen,30
288,wem,30
289,bös,30
290,stets,30
291,Geheimnis,30
292,Flamme,30
293,trauen,30
294,einzig,30
295,heiraten,30
296,Empfindung,29
297,Kraft,29
298,täuschen,29
299,gestern,29
300,schwanken,29
301,behalten,29
302,verstört,29
303,antworten,29
304,Bett,29
305,Krieg,29
306,weit,29
307,Uhr,29
308,schwach,28
309,retten,28
310,eigen,28
311,kurz,28
312,Haupt,28
313,Bus,28
314,Heda,28
315,Wol,28
316,Glück,28
317,Miene,28
318,frei,28
319,Ehre,28
320,Bewegung,28
321,streiten,28
322,Buch,28
323,Art,28
324,anfangen,28
325,Sprache,28
326,Papa,28
327,dumm,27
328,Lüge,27
329,spielen,27
330,erlauben,27
331,Fuß,27
332,niemand,27
333,Leib,27
334,beben,27
335,ansehen,27
336,springen,27
337,Einbildung,27
338,Wahrheit,27
339,itzen,27
340,Spiel,27
341,irren,27
342,Recht,27
343,Freiheit,27
344,erstarren,27
345,bekommen,26
346,erscheinen,26
347,Gemahl,26
348,Ton,26
349,Hitze,26
350,legen,26
351,Mord,26
352,erzählen,26
353,Seyd,26
354,wunderbar,26
355,brauchen,26
356,treten,26
357,Geschichte,26
358,wann,26
359,ehrlich,26
360,stark,26
361,Wange,25
362,gefangen,25
363,verwirrt,25
364,Ort,25
365,fürchterlich,25
366,entdecken,25
367,Seel,25
368,beleidigen,25
369,Fassung,25
370,Natur,25
371,Muth,25
372,Schatz,25
373,wohnen,25
374,außer,24
375,arm,24
376,nieder,24
377,Schlaf,24
378,hinein,24
379,Donner,24
380,hieher,23
381,hängen,23
382,Au,23
383,Posse,23
384,dabei,23
385,Gegenwart,23
386,früh,23
387,sterben,23
388,schwer,23
389,vernehmen,23
390,steigen,23
391,Verwunderung,23
392,kühn,23
393,ungeheuer,23
394,Stelle,23
395,rasch,23
396,Hals,23
397,wenden,23
398,letzt,23
399,Wunsch,23
400,hundert,23
401,verlangen,23
402,sprich,22
403,Antwort,22
404,unmöglich,22
405,entsetzlich,22
406,Kette,22
407,rauben,22
408,diß,22
409,holen,22
410,dringen,22
411,schaffen,22
412,vorhin,22
413,Schwert,22
414,Halt,22
415,erregen,22
416,blind,22
417,brechen,22
418,gerade,22
419,jemand,22
420,gern,22
421,Vermögen,22
422,Sonne,21
423,starr,21
424,Atem,21
425,Ende,21
426,Betrug,21
427,handeln,21
428,Stirn,21
429,betrügen,21
430,verschweigen,21
431,Schloß,21
432,bloß,21
433,betragen,21
434,schaudern,21
435,eignen,21
436,Jch,21
437,Grund,21
438,gieben,21
439,schlecht,21
440,beunruhigen,21
441,besitzen,21
442,Tal,21
443,begierig,20
444,Beben,20
445,dahin,20
446,hinaus,20
447,unerhört,20
448,Eltern,20
449,Sol,20
450,mächtig,20
451,tot,20
452,völlig,20
453,Unschuld,20
454,drücken,20
455,unschuldig,20
456,Gemüt,20
457,begehren,20
458,Streit,20
459,sinnen,20
460,zwanzig,20
461,verzeihen,20
462,entführen,20
463,warten,20
464,Is,20
465,wahrlich,19
466,blicken,19
467,edel,19
468,heimlich,19
469,Gnade,19
470,rot,19
471,Schiff,19
472,Vorwurf,19
473,stutzen,19
474,schlimm,19
475,erhitzen,19
476,erklären,19
477,vergeben,19
478,Aufferne,19
479,Kleid,19
480,Hölle,19
481,Bein,19
482,heben,19
483,Erscheinung,19
484,Veränderung,19
485,Stand,19
486,essen,19
487,Kleider,18
488,geheim,18
489,Einfall,18
490,Tat,18
491,kriegen,18
492,seyd,18
493,Verbrechen,18
494,unterstehen,18
495,quälen,18
496,gelassen,18
497,Gut,18
498,erleben,18
499,wünschen,18
500,lügen,18
501,Platz,18
502,hoffen,18
503,Stück,18
504,Fall,18
505,menschlich,18
506,zumute,18
507,daher,18
508,klopfen,18
509,vernünftig,18
510,wüst,17
511,Umstand,17
512,wofür,17
513,melden,17
514,erblicken,17
515,sicher,17
516,Wind,17
517,Faß,17
518,messen,17
519,Gräfi,17
520,glücklich,17
521,darum,17
522,starren,17
523,Abend,17
524,lebhaft,17
525,taumeln,17
526,Grad,17
527,Scherz,17
528,wecken,17
529,Ring,17
530,Tor,17
531,manch,17
532,Mantel,17
533,Allah,17
534,Lärm,17
535,Element,17
536,Bestürzung,17
537,dießen,17
538,Ungeduld,17
539,hübsch,17
540,Madel,17
541,frisch,16
542,Verdacht,16
543,beschwören,16
544,Boden,16
545,Zunge,16
546,gestehen,16
547,fliegen,16
548,Beym,16
549,kosten,16
550,Farbe,16
551,stehlen,16
552,Hochzeit,16
553,wessen,16
554,Minute,16
555,wovon,16
556,weiß,16
