,word,frequency
0,Hand,524
1,gut,501
2,sehen,418
3,schön,392
4,edel,375
5,sollen,356
6,groß,334
7,all,333
8,ganz,271
9,müssen,251
10,O,249
11,hoch,249
12,küssen,242
13,Gnade,236
14,geben,226
15,lassen,221
16,stehen,207
17,wer,196
18,wissen,191
19,Ehre,171
20,ja,170
21,mehr,157
22,wohl,152
23,nehmen,148
24,immer,146
25,schon,144
26,jed,144
27,gehen,134
28,nie,134
29,halten,125
30,Auge,123
31,dürfen,121
32,gnädig,120
33,kommen,119
34,stolz,115
35,treu,115
36,Held,115
37,ehren,112
38,gleich,112
39,finden,107
40,lieb,105
41,bringen,103
42,tragen,103
43,solch,102
44,heilig,102
45,führen,99
46,segnen,95
47,Wort,94
48,Name,93
49,Fuß,91
50,Glück,90
51,hübsch,87
52,kennen,86
53,sprechen,86
54,Dank,86
55,Gut,84
56,tun,84
57,Arm,83
58,Land,83
59,bleiben,83
60,Kraft,81
61,Tag,80
62,mögen,80
63,zeigen,79
64,jung,79
65,gar,78
66,nennen,77
67,ewig,76
68,denken,75
69,Vaterland,75
70,Dienst,74
71,Recht,74
72,retten,74
73,recht,73
74,Blick,73
75,fromm,73
76,dienen,71
77,Freund,70
78,gewiß,70
79,wahr,70
80,Haupt,70
81,Gehorsam,69
82,Kunst,69
83,seyn,69
84,Haus,69
85,frei,69
86,stark,68
87,Macht,68
88,weit,67
89,rein,67
90,brav,67
91,erheben,66
92,Heil,66
93,Pflicht,65
94,glauben,63
95,verdienen,63
96,danken,62
97,Befehl,62
98,Tochter,62
99,voll,62
100,hören,62
101,neu,61
102,loben,61
103,Feind,61
104,Blut,61
105,gern,60
106,dafür,60
107,Gunst,60
108,Segen,59
109,empfangen,58
110,sanft,57
111,sterben,57
112,kühn,56
113,Gold,56
114,gütig,55
115,Jahr,55
116,würdig,55
117,Bey,55
118,schützen,55
119,möchten,55
120,tief,54
121,Natur,54
122,göttlich,53
123,Thron,53
124,Wille,53
125,Sinn,52
126,klein,52
127,fallen,52
128,liegen,52
129,Kopf,51
130,grüßen,51
131,herrlich,51
132,befehlen,51
133,Sieg,51
134,schätzen,50
135,scheinen,50
136,schlagen,50
137,Sey,50
138,klug,49
139,legen,49
