,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1445,1445,1445,GerDracor/wieland-lady-johanna-gray.xml,Sidney.,0,7,stage_direction,5,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1446,1446,1446,GerDracor/wieland-lady-johanna-gray.xml,Johanna.,8,16,stage_direction,5,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1447,1447,1447,GerDracor/wieland-lady-johanna-gray.xml,"
              O theuerste Prinzessin!",0,38,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,love,positive,emotions of affection
1448,1448,1448,GerDracor/wieland-lady-johanna-gray.xml,Es ist vorbey!,53,67,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,no_annotation,no_annotation,no_annotation
1449,1449,1449,GerDracor/wieland-lady-johanna-gray.xml,Ich sah ihn – sterben!,68,90,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,despair,negative,emotions of anxiety
1450,1450,1450,GerDracor/wieland-lady-johanna-gray.xml,So stirbt ein Held!,105,124,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,"admiration, reverence",positive,emotions of affection
1451,1451,1451,GerDracor/wieland-lady-johanna-gray.xml,Wie war er deiner würdig!,125,150,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,no_annotation,no_annotation,no_annotation
1452,1452,1452,GerDracor/wieland-lady-johanna-gray.xml,"Wir alle, die ihn sterben sahn, wir standen
               Von Wehmuth und Erstaunen, an den Boden
              Geheftet, starr, leblosen Bildern gleich!",165,319,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,suffering,negative,emotions of suffering and empathy
1453,1453,1453,GerDracor/wieland-lady-johanna-gray.xml,"Jetzt bringen sie den Leichnam des Erwürgten
              Hierher!",334,401,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,no_annotation,no_annotation,no_annotation
1454,1454,1454,GerDracor/wieland-lady-johanna-gray.xml,"Die grausame Maria will
              Durch seinen Anblick noch dein Marterthum vollenden!",402,492,character_speech,5,6,,SIDNEY.,#sidney,219.0,FEMALE,despair,negative,emotions of anxiety
1455,1455,1455,GerDracor/wieland-lady-johanna-gray.xml,"
              Sie irret sich!",0,30,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1456,1456,1456,GerDracor/wieland-lady-johanna-gray.xml,"Diess ist die letzte Wohlthat,
              Die meine Feinde mir erweisen können.",31,113,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,joy,positive,emotions of pleasure
1457,1457,1457,GerDracor/wieland-lady-johanna-gray.xml,Mann bringt den Leichnam des Guilford.,0,38,stage_direction,5,6,speech_part,,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1458,1458,1458,GerDracor/wieland-lady-johanna-gray.xml,"
              Und ist denn dieses
              Mein Guilford?",0,63,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1459,1459,1459,GerDracor/wieland-lady-johanna-gray.xml,Nein!,64,69,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1460,1460,1460,GerDracor/wieland-lady-johanna-gray.xml,Betrognes Aug'!,70,85,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,love,positive,emotions of affection
1461,1461,1461,GerDracor/wieland-lady-johanna-gray.xml,"Es ist
              Die Hülse nur des tugendhaften Geistes,
              Den jetzt der Himmel hat!",86,186,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,"admiration, reverence",positive,emotions of affection
1462,1462,1462,GerDracor/wieland-lady-johanna-gray.xml,– Sie wird einst auferstehen!,187,216,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1463,1463,1463,GerDracor/wieland-lady-johanna-gray.xml,"Ja diese Augen werden einst verklärt
              Mir wieder lächeln!",231,301,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,joy,positive,emotions of pleasure
1464,1464,1464,GerDracor/wieland-lady-johanna-gray.xml,"Himmlische Begeistrung
              Wird diesen blassen starren Mund eröffnen!",302,381,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,suffering,negative,emotions of suffering and empathy
1465,1465,1465,GerDracor/wieland-lady-johanna-gray.xml,O!,396,398,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1466,1466,1466,GerDracor/wieland-lady-johanna-gray.xml,"Nimm noch diesen letzten heil'gen Kuss
              Der frommen Liebe!",399,470,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,love,positive,emotions of affection
1467,1467,1467,GerDracor/wieland-lady-johanna-gray.xml,– Wie!,471,477,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
1468,1468,1468,GerDracor/wieland-lady-johanna-gray.xml,"Hat selbst der Tod
              Nicht Macht, sein edles Antlitz zu entstellen?",478,557,character_speech,5,6,,LADY JOHANNA.,#lady_johanna,220.0,FEMALE,no_annotation,no_annotation,no_annotation
