,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2080,2080,2080,GerDracor/tieck-karl-von-berneck.xml,Heinrich.,0,9,stage_direction,5,2,pre_speech,,,,,no_annotation,T,,1797.0,no_annotation,no_annotation
2081,2081,2081,GerDracor/tieck-karl-von-berneck.xml,"Adelheid, die von verschiedenen Seiten auftreten.",10,59,stage_direction,5,2,pre_speech,,,,,no_annotation,T,,1797.0,no_annotation,no_annotation
2082,2082,2082,GerDracor/tieck-karl-von-berneck.xml,"Guten Morgen, Schwester, – bist Du auch schon wach?",0,51,character_speech,5,2,,Heinrich.,#heinrich,948.0,MALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2083,2083,2083,GerDracor/tieck-karl-von-berneck.xml,Ich habe fast die ganze Nacht nicht schlafen können.,0,52,character_speech,5,2,,Adelheid.,#adelheid,949.0,FEMALE,suffering,T,,1797.0,negative,emotions of suffering and empathy
2084,2084,2084,GerDracor/tieck-karl-von-berneck.xml,"Immer, wenn mir etwas Neues und
              Fröhliches begegnet, kann ich nicht müde werden.",53,147,character_speech,5,2,,Adelheid.,#adelheid,949.0,FEMALE,joy,T,,1797.0,positive,emotions of pleasure
2085,2085,2085,GerDracor/tieck-karl-von-berneck.xml,"– Von hier sieht man die Sonne gar
              herrlich aufgehn.",148,214,character_speech,5,2,,Adelheid.,#adelheid,949.0,FEMALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2086,2086,2086,GerDracor/tieck-karl-von-berneck.xml,Ich erinnere mich noch wohl dieses Fensters und eben darum kam ich herein.,0,74,character_speech,5,2,,Heinrich.,#heinrich,950.0,MALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2087,2087,2087,GerDracor/tieck-karl-von-berneck.xml,"Wie viel hat man sich zu sagen, wenn man sich in so langer Zeit nicht gesehn hat; mir
              ist in der Nacht noch manches eingefallen, was ich vergessen hatte.",0,167,character_speech,5,2,,Adelheid.,#adelheid,951.0,FEMALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2088,2088,2088,GerDracor/tieck-karl-von-berneck.xml,Wir können uns ja nun aussprechen.,0,34,character_speech,5,2,,Heinrich.,#heinrich,952.0,MALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2089,2089,2089,GerDracor/tieck-karl-von-berneck.xml,"– Bald, hoff' ich, sollst Du mich als
              verheiratheten Mann sehn, wenn mich die hiesigen Fräulein nicht ausschlagen
              wollen.",35,184,character_speech,5,2,,Heinrich.,#heinrich,952.0,MALE,no_annotation,T,,1797.0,no_annotation,no_annotation
2090,2090,2090,GerDracor/tieck-karl-von-berneck.xml,Wie denkst Du von Karl von Berneck?,0,35,character_speech,5,2,,Adelheid.,#adelheid,953.0,FEMALE,no_annotation,T,,1797.0,no_annotation,no_annotation
