,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
275,275,275,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                 Guiskard tritt auf.",0,53,stage_direction,0,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation
276,276,276,TextGrid/-Robert_Guiskard__Fragment_.xml,"Die Herzogin, Helena, Robert, Gefolge hinter ihm.",54,103,stage_direction,0,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation
277,277,277,TextGrid/-Robert_Guiskard__Fragment_.xml,Die Vorigen.,104,116,stage_direction,0,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation
278,278,278,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    jubelnd.",0,45,stage_direction,0,10,speech_part,,,1.0,UNKNOWN,joy,positive,emotions of pleasure
279,279,279,TextGrid/-Robert_Guiskard__Fragment_.xml,Triumph!,0,8,character_speech,0,10,,DAS VOLK,DAS VOLK,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
280,280,280,TextGrid/-Robert_Guiskard__Fragment_.xml,Er ist's!,9,18,character_speech,0,10,,DAS VOLK,DAS VOLK,1.0,UNKNOWN,joy,positive,emotions of pleasure
281,281,281,TextGrid/-Robert_Guiskard__Fragment_.xml,Der Guiskard ist's!,19,38,character_speech,0,10,,DAS VOLK,DAS VOLK,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
282,282,282,TextGrid/-Robert_Guiskard__Fragment_.xml,Leb hoch!,39,48,character_speech,0,10,,DAS VOLK,DAS VOLK,1.0,UNKNOWN,being moved,being moved,being moved
283,283,283,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    Einige Mützen fliegen in die Höhe.",0,71,stage_direction,0,10,speech_part,,,1.0,UNKNOWN,being moved,being moved,being moved
284,284,284,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    noch während des Jubelgeschreis.",0,69,stage_direction,0,10,speech_part,,,2.0,UNKNOWN,joy,positive,emotions of pleasure
285,285,285,TextGrid/-Robert_Guiskard__Fragment_.xml,"
                                    O Guiskard!",0,48,character_speech,0,10,,DER GREIS,DER GREIS,2.0,UNKNOWN,joy,positive,emotions of pleasure
286,286,286,TextGrid/-Robert_Guiskard__Fragment_.xml,"Wir begrüßen dich, o Fürst!",49,76,character_speech,0,10,,DER GREIS,DER GREIS,2.0,UNKNOWN,joy,positive,emotions of pleasure
287,287,287,TextGrid/-Robert_Guiskard__Fragment_.xml,Als stiegst du uns von Himmelshöhen nieder!,113,156,character_speech,0,10,,DER GREIS,DER GREIS,2.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
