,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2508,2508,2508,GerDracor/pfeil-lucie-woodvil.xml,Die Vorigen und Sir Karl.,0,25,stage_direction,5,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2509,2509,2509,GerDracor/pfeil-lucie-woodvil.xml,Wütriche!,0,9,character_speech,5,12,,KARL.,#karl,544.0,MALE,anger,negative,emotions of rejection
2510,2510,2510,GerDracor/pfeil-lucie-woodvil.xml,"Was habe ich euch getan, daß ich noch dies Leben, diese unausstehliche Qual
              länger fühlen muß?",10,118,character_speech,5,12,,KARL.,#karl,544.0,MALE,suffering,negative,emotions of suffering and empathy
2511,2511,2511,GerDracor/pfeil-lucie-woodvil.xml,"Nur Gott, meinen Vater und Lucien allein habe ich beleidiget.",119,180,character_speech,5,12,,KARL.,#karl,544.0,MALE,fear,negative,emotions of anxiety
2512,2512,2512,GerDracor/pfeil-lucie-woodvil.xml,"Wer
              mehr als sie hat ein Recht, mich zu quälen?",181,242,character_speech,5,12,,KARL.,#karl,544.0,MALE,abhorrence,negative,emotions of rejection
2513,2513,2513,GerDracor/pfeil-lucie-woodvil.xml,Und wie schrecklich quälen sie mich?,243,279,character_speech,5,12,,KARL.,#karl,544.0,MALE,suffering,negative,emotions of suffering and empathy
2514,2514,2514,GerDracor/pfeil-lucie-woodvil.xml,"Ein
              unauslöschliches Feuer, die Hölle selbst mit allen ihren Martern brennet in dem
              Innersten meiner Seelen.",280,416,character_speech,5,12,,KARL.,#karl,544.0,MALE,despair,negative,emotions of anxiety
2515,2515,2515,GerDracor/pfeil-lucie-woodvil.xml,Ha!,417,420,character_speech,5,12,,KARL.,#karl,544.0,MALE,no_annotation,no_annotation,no_annotation
2516,2516,2516,GerDracor/pfeil-lucie-woodvil.xml,Sind noch neue Martern für mich übrig?,421,459,character_speech,5,12,,KARL.,#karl,544.0,MALE,suffering,negative,emotions of suffering and empathy
2517,2517,2517,GerDracor/pfeil-lucie-woodvil.xml,"Ist dies nicht der
              Geist meines Vaters?",460,513,character_speech,5,12,,KARL.,#karl,544.0,MALE,being moved,being moved,being moved
2518,2518,2518,GerDracor/pfeil-lucie-woodvil.xml,der Geist Luciens?,514,532,character_speech,5,12,,KARL.,#karl,544.0,MALE,being moved,being moved,being moved
2519,2519,2519,GerDracor/pfeil-lucie-woodvil.xml,"Welche Rache, welche Drohungen blitzen in
              ihrem Auge!",533,600,character_speech,5,12,,KARL.,#karl,544.0,MALE,anger,negative,emotions of rejection
2520,2520,2520,GerDracor/pfeil-lucie-woodvil.xml,"Verbirg mich, Erde, verbirg mich!",601,634,character_speech,5,12,,KARL.,#karl,544.0,MALE,fear,negative,emotions of anxiety
2521,2521,2521,GerDracor/pfeil-lucie-woodvil.xml,"Sei gütiger als die Menschen, die mich
              verfolgen.",635,698,character_speech,5,12,,KARL.,#karl,544.0,MALE,"admiration, reverence",positive,emotions of affection
2522,2522,2522,GerDracor/pfeil-lucie-woodvil.xml,Doch verdiene ich nicht alle diese Qual?,699,739,character_speech,5,12,,KARL.,#karl,544.0,MALE,suffering,negative,emotions of suffering and empathy
2523,2523,2523,GerDracor/pfeil-lucie-woodvil.xml,"Bin ich nicht ein Bösewicht, der
              schrecklichste, der jemals die Erde entheiliget.",740,835,character_speech,5,12,,KARL.,#karl,544.0,MALE,abhorrence,negative,emotions of rejection
2524,2524,2524,GerDracor/pfeil-lucie-woodvil.xml,"Warum bricht diese Erde nicht unter
              meinen Füßen?",836,899,character_speech,5,12,,KARL.,#karl,544.0,MALE,suffering,negative,emotions of suffering and empathy
2525,2525,2525,GerDracor/pfeil-lucie-woodvil.xml,Himmel!,900,907,character_speech,5,12,,KARL.,#karl,544.0,MALE,being moved,being moved,being moved
2526,2526,2526,GerDracor/pfeil-lucie-woodvil.xml,wo sind deine Blitze?,908,929,character_speech,5,12,,KARL.,#karl,544.0,MALE,no_annotation,no_annotation,no_annotation
