,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
907,907,907,TextGrid/-Perseus.xml,"
                                    Knapkäse allein / nach jhme Didas, welcher sich erhencket / kurtz darnach Lurco mit beyden Trabanten / bald darnach Perseus, gar allein / vnd letzlich die Gespenster.",0,203,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation
908,908,908,TextGrid/-Perseus.xml,"
                                       gehet auff / ist sehr lustig.",0,69,stage_direction,3,22,speech_part,,,1.0,UNKNOWN,joy,positive,emotions of pleasure
909,909,909,TextGrid/-Perseus.xml," Glück zu jhr Herren / glück zu / hey curage, lustig / allegrement hey lustig.",0,78,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,joy,positive,emotions of pleasure
910,910,910,TextGrid/-Perseus.xml,"Potz ackermest Messieurs, wie greulich braff werden wir nun schlampampen / fressen / sauffen / huren vnd buben / hey lustig / frisch Springt vor freuden.",79,232,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,joy,positive,emotions of pleasure
911,911,911,TextGrid/-Perseus.xml,nun kriegen wir auff mein Seel einen feurnewen König / vnd derselbe ist über die masse ein guter Schlucker / er seufft redlich mit / daß jhm die Augen übergehen / hey lustig / hey curage nun wil ich mit Lurco alle tage sechs rausche sauffen.,233,474,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,joy,positive,emotions of pleasure
912,912,912,TextGrid/-Perseus.xml,Nun wird in der Scena etliche mahl starck geschossen vnd die Trommel gerüret / mit grossem Geschrey / welchs doch lautet / als wenn es zimlich ferne wehr: Suchet den Verrähter / den Ertzmörder / den Schelm den Bösewicht.,475,695,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
913,913,913,TextGrid/-Perseus.xml,Hans stehet vnter dessen zitert vnd bebet / laufft doch endlich hinein / geswinde kömt Didas darauff heraus gelauffen ohne Hutt mit offenem Wambse kan kaum lufft kriegen / fehet an mit grossem Geschrey.,696,898,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
914,914,914,TextGrid/-Perseus.xml,O wehe mir wehe mir elendesten vnd vnglückseligsten Menschen auff erden!,899,971,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
915,915,915,TextGrid/-Perseus.xml,Ach was habe ich getahn!,972,996,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,fear,negative,emotions of anxiety
916,916,916,TextGrid/-Perseus.xml,Alle himlische vnd hellische Götter / alle Griechen vnd Macedonier / alle Fürsten vnd Herren / alle Ritter vnd Edle / alle Bürger vnd Bauwren sindt der gestalt über mich ergrimmet / daß sie mich elender weise würgen / morden / ja mit Feuwr / Radt / Schwert vnd Strick vom Leben zum Tode bringen wollen.,997,1299,character_speech,3,22,,KNAPKAESE,KNAPKAESE,1.0,UNKNOWN,abhorrence,negative,emotions of rejection
