,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2074,2074,2074,GerDracor/schiller-die-piccolomini.xml,Beide Piccolomini.,0,18,stage_direction,5,3,pre_speech,,,,,no_annotation,T,,1799.0,no_annotation,no_annotation
2075,2075,2075,GerDracor/schiller-die-piccolomini.xml,"
              Was nun, mein Sohn?",0,34,character_speech,5,3,,OCTAVIO.,#octavio,718.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2076,2076,2076,GerDracor/schiller-die-piccolomini.xml,"Jetzt werden wir bald klar sein,
              – Denn alles, weiß ich, ging durch den Sesina.",35,128,character_speech,5,3,,OCTAVIO.,#octavio,718.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2077,2077,2077,GerDracor/schiller-die-piccolomini.xml,"der während des ganzen vorigen Auftritts in einem heftigen, innern Kampf
              gestanden, entschlossen.",0,111,stage_direction,5,3,speech_part,,#max,719.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2078,2078,2078,GerDracor/schiller-die-piccolomini.xml,"
              Ich will auf kürzerm Weg mir Licht verschaffen.",0,62,character_speech,5,3,,MAX,#max,719.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2079,2079,2079,GerDracor/schiller-die-piccolomini.xml,Leb wohl!,77,86,character_speech,5,3,,MAX,#max,719.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2080,2080,2080,GerDracor/schiller-die-piccolomini.xml,Wohin?,0,6,character_speech,5,3,,OCTAVIO.,#octavio,720.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2081,2081,2081,GerDracor/schiller-die-piccolomini.xml,Bleib da!,7,16,character_speech,5,3,,OCTAVIO.,#octavio,720.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2082,2082,2082,GerDracor/schiller-die-piccolomini.xml,Zum Fürsten.,0,12,character_speech,5,3,,MAX.,#max,721.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2083,2083,2083,GerDracor/schiller-die-piccolomini.xml,erschrickt.,0,11,stage_direction,5,3,speech_part,,#octavio,722.0,MALE,fear,T,,1799.0,negative,emotions of anxiety
2084,2084,2084,GerDracor/schiller-die-piccolomini.xml,Was?,0,4,character_speech,5,3,,OCTAVIO,#octavio,722.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2085,2085,2085,GerDracor/schiller-die-piccolomini.xml,zurückkommend.,0,14,stage_direction,5,3,speech_part,,#max,723.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2086,2086,2086,GerDracor/schiller-die-piccolomini.xml,"
              Wenn du geglaubt, ich werde eine Rolle
              In deinem Spiele spielen, hast du dich
              In mir verrechnet.",0,139,character_speech,5,3,,MAX,#max,723.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2087,2087,2087,GerDracor/schiller-die-piccolomini.xml,Mein Weg muß gerad sein.,140,164,character_speech,5,3,,MAX,#max,723.0,MALE,no_annotation,T,,1799.0,no_annotation,no_annotation
2088,2088,2088,GerDracor/schiller-die-piccolomini.xml,"Ich kann nicht wahr sein mit der Zunge, mit
               Dem Herzen falsch – nicht zusehn, daß mir einer
              Als seinem Freunde traut, und mein Gewissen
              Damit beschwichtigen, daß ers auf seine
              Gefahr tut, daß mein Mund ihn nicht belogen.",179,456,character_speech,5,3,,MAX,#max,723.0,MALE,anger,T,,1799.0,negative,emotions of rejection
2089,2089,2089,GerDracor/schiller-die-piccolomini.xml,"Wofür mich einer kauft, das muß ich sein.",471,512,character_speech,5,3,,MAX,#max,723.0,MALE,anger,T,,1799.0,negative,emotions of rejection
