,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1984,1984,1984,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                    Raynouard, Franzosen treten auf.",0,69,stage_direction,5,33,pre_speech,,,,,no_annotation,T,,1826.0,no_annotation,no_annotation
1985,1985,1985,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       In des Kaisers Namen, Andres, Sandwirt Hofer
                                       Aus Tal Passeier, du bist mein Gefangner.",0,165,character_speech,5,33,,RAYNOUARD.,RAYNOUARD.,1.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1986,1986,1986,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       steht auf.",0,50,stage_direction,5,33,speech_part,,,2.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1987,1987,1987,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Ihr kommt zu mir mit Spießen und mit Stangen.",0,85,character_speech,5,33,,HOFER,HOFER,2.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1988,1988,1988,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Ich bin allein, und mach' Euch leichtes Spiel.",125,171,character_speech,5,33,,HOFER,HOFER,2.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1989,1989,1989,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Als wir zum Marsch uns schickten, traf ein Brief
                                       Verspätet ein, aus Östreich.",0,156,character_speech,5,33,,RAYNOUARD.,RAYNOUARD.,3.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1990,1990,1990,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Er überreicht Hofern ein großes Schreiben.",0,82,stage_direction,5,33,speech_part,,,3.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1991,1991,1991,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Doch noch?",0,50,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1992,1992,1992,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",Schön!,51,57,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1993,1993,1993,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Ich küsse dieses Wappen, das ich kenne.",97,136,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,"admiration, reverence",T,,1826.0,positive,emotions of affection
1994,1994,1994,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Er küßt das Siegel, öffnet, und liest.",0,78,stage_direction,5,33,speech_part,,,4.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1995,1995,1995,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Du mahnst zur Ruhe und Ergebung, Herr,
                                       Und ich gehorche pünktlich dir, wie immer.",0,160,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1996,1996,1996,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Ergeben bin ich in mein Todeslos,
                                       Und geh' zur Ruh', zur ew'gen Ruhe ein.",200,312,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,despair,T,,1826.0,negative,emotions of anxiety
1997,1997,1997,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","–
                                       Nun, meine Herrn Franzosen, ja ihr habt ihn,
                                       Der Oberkommandant war von Tirol.",313,471,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
1998,1998,1998,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Wohin befehlt ihr, daß ich treten soll?",511,550,character_speech,5,33,,HOFER.,HOFER.,4.0,UNKNOWN,anger,T,,1826.0,negative,emotions of rejection
1999,1999,1999,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Du irrest, Hofer.",0,57,character_speech,5,33,,RAYNOUARD.,RAYNOUARD.,5.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
2000,2000,2000,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Nicht auf diesem Berg
                                       Wird dich des Lebens letzter Tag ereilen.",58,160,character_speech,5,33,,RAYNOUARD.,RAYNOUARD.,5.0,UNKNOWN,despair,T,,1826.0,negative,emotions of anxiety
2001,2001,2001,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",O blut'ger Scherz!,0,18,character_speech,5,33,,HOFER.,HOFER.,6.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
2002,2002,2002,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",Wohin entführt ihr mich?,19,43,character_speech,5,33,,HOFER.,HOFER.,6.0,UNKNOWN,being moved,T,,1826.0,being moved,being moved
2003,2003,2003,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",Nach Mantua.,0,12,character_speech,5,33,,RAYNOUARD.,RAYNOUARD.,7.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
2004,2004,2004,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","
                                       Nach Wälschland führt Ihr mich?",0,71,character_speech,5,33,,HOFER.,HOFER.,8.0,UNKNOWN,no_annotation,T,,1826.0,no_annotation,no_annotation
2005,2005,2005,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml",Betrogner Hofer!,111,127,character_speech,5,33,,HOFER.,HOFER.,8.0,UNKNOWN,being moved,T,,1826.0,being moved,being moved
2006,2006,2006,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","Mit den Freunden wolltest
                                       Du nicht von dannen, und nun bringen dich
                                       Die Feinde aus der lieben Heimat Grenzen.",128,315,character_speech,5,33,,HOFER.,HOFER.,8.0,UNKNOWN,friendship,T,,1826.0,positive,emotions of affection
2007,2007,2007,"TextGrid/-Andreas_Hofer,_der_Sandwirt_von_Passeyer.xml","So soll mein sterbend Auge nicht mehr schaun
                                       Der weißen Ferner sonnenrote Häupter?",355,476,character_speech,5,33,,HOFER.,HOFER.,8.0,UNKNOWN,suffering,T,,1826.0,negative,emotions of suffering and empathy
