,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2527,2527,2527,GerDracor/collin-coriolan.xml,Attus Tullus.,0,13,stage_direction,5,7,pre_speech,,,,,no_annotation,T,,1802.0,no_annotation,no_annotation
2528,2528,2528,GerDracor/collin-coriolan.xml,Lucumo.,14,21,stage_direction,5,7,pre_speech,,,,,no_annotation,T,,1802.0,no_annotation,no_annotation
2529,2529,2529,GerDracor/collin-coriolan.xml,Drey Volskerfeldherren.,22,45,stage_direction,5,7,pre_speech,,,,,no_annotation,T,,1802.0,no_annotation,no_annotation
2530,2530,2530,GerDracor/collin-coriolan.xml,Die Vorigen.,46,58,stage_direction,5,7,pre_speech,,,,,no_annotation,T,,1802.0,no_annotation,no_annotation
2531,2531,2531,GerDracor/collin-coriolan.xml,Ha seht!,0,8,character_speech,5,7,,Lucumo.,#lucumo,784.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2532,2532,2532,GerDracor/collin-coriolan.xml,Dort steht er!,9,23,character_speech,5,7,,Lucumo.,#lucumo,784.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2533,2533,2533,GerDracor/collin-coriolan.xml,Eilet!,24,30,character_speech,5,7,,Lucumo.,#lucumo,784.0,MALE,fear,T,,1802.0,negative,emotions of anxiety
2534,2534,2534,GerDracor/collin-coriolan.xml,(zieht das Schwerdt.),0,21,stage_direction,5,7,speech_part,,#coriolan,785.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2535,2535,2535,GerDracor/collin-coriolan.xml,"
              Lucumo,
              Heran!",0,43,character_speech,5,7,,Coriolan.,#coriolan,785.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2536,2536,2536,GerDracor/collin-coriolan.xml,"Den stoß’ ich nieder, der ihm nah’t!",0,36,character_speech,5,7,,Volturio.,#volturio,786.0,MALE,anger,T,,1802.0,negative,emotions of rejection
2537,2537,2537,GerDracor/collin-coriolan.xml,(zu den Seinen.),0,16,stage_direction,5,7,speech_part,,#lucumo,787.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2538,2538,2538,GerDracor/collin-coriolan.xml,Stürmt ein!,0,11,character_speech,5,7,,Lucumo.,#lucumo,787.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2539,2539,2539,GerDracor/collin-coriolan.xml,(zu den herbeyströmenden Kriegern.),0,35,stage_direction,5,7,speech_part,,#marcus,788.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2540,2540,2540,GerDracor/collin-coriolan.xml,"Wer seinen Feldherrn liebt, zu mir!",0,35,character_speech,5,7,,Marcus.,#marcus,788.0,MALE,love,T,,1802.0,positive,emotions of affection
2541,2541,2541,GerDracor/collin-coriolan.xml,(sie zurückweisend.),0,20,stage_direction,5,7,speech_part,,#coriolan,789.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2542,2542,2542,GerDracor/collin-coriolan.xml,Zurück!,0,7,character_speech,5,7,,Coriolan.,#coriolan,789.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2543,2543,2543,GerDracor/collin-coriolan.xml,Zurück!,8,15,character_speech,5,7,,Coriolan.,#coriolan,789.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2544,2544,2544,GerDracor/collin-coriolan.xml,Ich hab’ euch nicht berufen.,16,44,character_speech,5,7,,Coriolan.,#coriolan,789.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2545,2545,2545,GerDracor/collin-coriolan.xml,(zu den Seinen.),0,16,stage_direction,5,7,speech_part,,#lucumo,790.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2546,2546,2546,GerDracor/collin-coriolan.xml,"Jetzt, Freunde!",0,15,character_speech,5,7,,Lucumo.,#lucumo,790.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2547,2547,2547,GerDracor/collin-coriolan.xml,Jetzt!,16,22,character_speech,5,7,,Lucumo.,#lucumo,790.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2548,2548,2548,GerDracor/collin-coriolan.xml,!,22,23,character_speech,5,7,,Lucumo.,#lucumo,790.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2549,2549,2549,GerDracor/collin-coriolan.xml,(drängt sich hervor.),0,21,stage_direction,5,7,speech_part,,#attus_tullus,791.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2550,2550,2550,GerDracor/collin-coriolan.xml,"
              Wer noch mit treuem Sinn
              Den Kriegeseyd erwägt, der höre mich,
              Den Oberfeldherrn!",0,124,character_speech,5,7,,Att. Tullus.,#attus_tullus,791.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2551,2551,2551,GerDracor/collin-coriolan.xml,Nieder mit den Waffen!,125,147,character_speech,5,7,,Att. Tullus.,#attus_tullus,791.0,MALE,anger,T,,1802.0,negative,emotions of rejection
2552,2552,2552,GerDracor/collin-coriolan.xml,Ihn richtet nur die hohe Volksversammlung.,162,204,character_speech,5,7,,Att. Tullus.,#attus_tullus,791.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2553,2553,2553,GerDracor/collin-coriolan.xml,"Wer wagt’s, die Hand in Bürgerblut zu tauchen?",219,265,character_speech,5,7,,Att. Tullus.,#attus_tullus,791.0,MALE,being moved,T,,1802.0,being moved,being moved
2554,2554,2554,GerDracor/collin-coriolan.xml,"
              O dränge, Tullus, dich nicht schützend vor!",0,58,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,fear,T,,1802.0,negative,emotions of anxiety
2555,2555,2555,GerDracor/collin-coriolan.xml,Erwartet hab’ ich sehnlich diese Männer.,73,113,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2556,2556,2556,GerDracor/collin-coriolan.xml,"Ich fände Schutz in mir, wenn ich ihn wollte!",143,188,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,fear,T,,1802.0,negative,emotions of anxiety
2557,2557,2557,GerDracor/collin-coriolan.xml,(gegen die Volsker.),203,223,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2558,2558,2558,GerDracor/collin-coriolan.xml,"Nicht mit den Blicken, mit dem Eisen tödtet!",238,282,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,abhorrence,T,,1802.0,negative,emotions of rejection
2559,2559,2559,GerDracor/collin-coriolan.xml,"Auf, Volsker, wüthet, stürmet auf mich ein!",297,340,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,anger,T,,1802.0,negative,emotions of rejection
2560,2560,2560,GerDracor/collin-coriolan.xml,Ihr säumet noch?,355,371,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2561,2561,2561,GerDracor/collin-coriolan.xml,– – – – Wohlan!,372,387,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2562,2562,2562,GerDracor/collin-coriolan.xml,so hört mich nun!,388,405,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2563,2563,2563,GerDracor/collin-coriolan.xml,(feyerlich.),420,432,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2564,2564,2564,GerDracor/collin-coriolan.xml,"Ich ruf’ ihn auf, den hohen Donnerer,
              Der Meyneyd straft, und der mein Herz nun sieht!",447,547,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,love,T,,1802.0,positive,emotions of affection
2565,2565,2565,GerDracor/collin-coriolan.xml,"Ich ruf’ ihn auf zum Zeugen meines Worts,
              Das ihr zu spät als wahr verehren werdet.",562,659,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2566,2566,2566,GerDracor/collin-coriolan.xml,"
              Ich dachte zwischen Rom und Antium
              Den Frieden wohl und dauerhaft zu gründen,
              Und hätt’ ich dann das schöne Werk vollbracht,
              So meine Pflicht erfüllt als Volskerfeldherr, –
              Hinstürzen wollt’ ich in das eigne Schwerdt
              Als Bürger Roms; – so Rom versöhnen – blutend,
              So von der Furcht befrey’n, den Sohn einst wieder
              Als Feind zu sehen vor dem Capitol!",0,462,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,suffering,T,,1802.0,negative,emotions of suffering and empathy
2567,2567,2567,GerDracor/collin-coriolan.xml,Das wollt’ ich!,477,492,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2568,2568,2568,GerDracor/collin-coriolan.xml,"Anders denk’ ich nun, ihr Volsker!",507,541,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,anger,T,,1802.0,negative,emotions of rejection
2569,2569,2569,GerDracor/collin-coriolan.xml,"Zerrissen ist der Bund, durch euch!",556,591,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,love,T,,1802.0,positive,emotions of affection
2570,2570,2570,GerDracor/collin-coriolan.xml,durch euch!!,592,604,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,love,T,,1802.0,positive,emotions of affection
2571,2571,2571,GerDracor/collin-coriolan.xml,Triumph!,619,627,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2572,2572,2572,GerDracor/collin-coriolan.xml,Ich bin am Ziel!,628,644,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,joy,T,,1802.0,positive,emotions of pleasure
2573,2573,2573,GerDracor/collin-coriolan.xml,Triumph!,645,653,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2574,2574,2574,GerDracor/collin-coriolan.xml,Am Ziel!,654,662,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2575,2575,2575,GerDracor/collin-coriolan.xml,Entfesselt schwingt mein Geist sich wieder auf!,677,724,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,being moved,T,,1802.0,being moved,being moved
2576,2576,2576,GerDracor/collin-coriolan.xml,Noch halt’ ich Wort!,739,759,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
2577,2577,2577,GerDracor/collin-coriolan.xml,O hört!,760,767,character_speech,5,7,,Coriolan.,#coriolan,792.0,MALE,no_annotation,T,,1802.0,no_annotation,no_annotation
