,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
2039,2039,2039,GerDracor/weisse-atreus-und-thyest.xml,"Die Vorigen, Thyest.",0,20,stage_direction,5,6,pre_speech,,,,,no_annotation,T,,1766.0,no_annotation,no_annotation
2040,2040,2040,GerDracor/weisse-atreus-und-thyest.xml,Verfluchter Mörder!,0,19,character_speech,5,6,,ATREUS.,#atreus,465.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2041,2041,2041,GerDracor/weisse-atreus-und-thyest.xml,...,20,23,character_speech,5,6,,ATREUS.,#atreus,465.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2042,2042,2042,GerDracor/weisse-atreus-und-thyest.xml,Er wird Thyesten gewahr.,0,24,stage_direction,5,6,speech_part,,#atreus,465.0,MALE,fear,T,,1766.0,negative,emotions of anxiety
2043,2043,2043,GerDracor/weisse-atreus-und-thyest.xml,"
              Ah!",0,18,character_speech,5,6,,ATREUS.,#atreus,465.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2044,2044,2044,GerDracor/weisse-atreus-und-thyest.xml,Was seh' ich?,33,46,character_speech,5,6,,ATREUS.,#atreus,465.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2045,2045,2045,GerDracor/weisse-atreus-und-thyest.xml,– dieser lebt!,47,61,character_speech,5,6,,ATREUS.,#atreus,465.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2046,2046,2046,GerDracor/weisse-atreus-und-thyest.xml,"
              Aegisth!",0,23,character_speech,5,6,,PRIESTER.,#priester,466.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2047,2047,2047,GerDracor/weisse-atreus-und-thyest.xml,Aegisth!,24,32,character_speech,5,6,,PRIESTER.,#priester,466.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2048,2048,2048,GerDracor/weisse-atreus-und-thyest.xml,Du tatst nicht recht!,47,68,character_speech,5,6,,PRIESTER.,#priester,466.0,MALE,anger,T,,1766.0,negative,emotions of rejection
2049,2049,2049,GerDracor/weisse-atreus-und-thyest.xml,–,69,70,character_speech,5,6,,PRIESTER.,#priester,466.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2050,2050,2050,GerDracor/weisse-atreus-und-thyest.xml,"Ich tat, was ich gesollt!",0,25,character_speech,5,6,,AEGISTH.,#aegisth,467.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2051,2051,2051,GerDracor/weisse-atreus-und-thyest.xml,"die Hände ringend, zum Priester.",0,32,stage_direction,5,6,speech_part,,#thyest,468.0,MALE,being moved,T,,1766.0,being moved,being moved
2052,2052,2052,GerDracor/weisse-atreus-und-thyest.xml,Mein Freund!,0,12,character_speech,5,6,,THYEST,#thyest,468.0,MALE,friendship,T,,1766.0,positive,emotions of affection
2053,2053,2053,GerDracor/weisse-atreus-und-thyest.xml,–,13,14,character_speech,5,6,,THYEST,#thyest,468.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2054,2054,2054,GerDracor/weisse-atreus-und-thyest.xml,Ah!,0,3,character_speech,5,6,,ATREUS.,#atreus,469.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2055,2055,2055,GerDracor/weisse-atreus-und-thyest.xml,nun fühl' ich die Hölle ganz!,4,33,character_speech,5,6,,ATREUS.,#atreus,469.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2056,2056,2056,GerDracor/weisse-atreus-und-thyest.xml,Zum Aegisth.,0,12,stage_direction,5,6,speech_part,,#atreus,469.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2057,2057,2057,GerDracor/weisse-atreus-und-thyest.xml,Vermaledeiter Sohn!,0,19,character_speech,5,6,,ATREUS.,#atreus,469.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2058,2058,2058,GerDracor/weisse-atreus-und-thyest.xml,"
              Ich wär's, wär' ich
              Dein Sohn!",0,59,character_speech,5,6,,AEGISTH.,#aegisth,470.0,MALE,joy,T,,1766.0,positive,emotions of pleasure
2059,2059,2059,GerDracor/weisse-atreus-und-thyest.xml,Du nicht?,0,9,character_speech,5,6,,PRIESTER.,#priester,471.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2060,2060,2060,GerDracor/weisse-atreus-und-thyest.xml,"
              Komm her: Thyest!",0,32,character_speech,5,6,,ATREUS.,#atreus,472.0,MALE,no_annotation,T,,1766.0,no_annotation,no_annotation
2061,2061,2061,GerDracor/weisse-atreus-und-thyest.xml,"komm her
              Und spotte meiner Qual!",33,79,character_speech,5,6,,ATREUS.,#atreus,472.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2062,2062,2062,GerDracor/weisse-atreus-und-thyest.xml,Du bist gerächt!,80,96,character_speech,5,6,,ATREUS.,#atreus,472.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2063,2063,2063,GerDracor/weisse-atreus-und-thyest.xml,Ich bin es wert!,111,127,character_speech,5,6,,ATREUS.,#atreus,472.0,MALE,abhorrence,T,,1766.0,negative,emotions of rejection
2064,2064,2064,GerDracor/weisse-atreus-und-thyest.xml,"daß ich euch allesamt
              In meinem ersten Grimm nicht gleich zerrissen!",128,210,character_speech,5,6,,ATREUS.,#atreus,472.0,MALE,anger,T,,1766.0,negative,emotions of rejection
