,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2920,2920,2920,GerDracor/beer-struensee.xml,"Graf Struensee hat den Blick bei Köller's Abgang abgewendet, so daß er seinen Vater
            nicht bemerkt, mit welchem er allein bleibt.",0,140,stage_direction,5,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2921,2921,2921,GerDracor/beer-struensee.xml,Graf Struensee.,0,15,stage_direction,5,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2922,2922,2922,GerDracor/beer-struensee.xml,Pfarrer Struensee.,16,34,stage_direction,5,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2923,2923,2923,GerDracor/beer-struensee.xml,"
              Das that mir weh!",0,32,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,suffering,negative,emotions of suffering and empathy
2924,2924,2924,GerDracor/beer-struensee.xml,"In diesem Augenblick
              Den Feind zu seh'n, der unversöhnlich noch
              Den Haß im Busen trägt!",33,148,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,abhorrence,negative,emotions of rejection
2925,2925,2925,GerDracor/beer-struensee.xml,"Auch dieser Kampf
              Blieb zu besteh'n.",149,199,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,no_annotation,no_annotation,no_annotation
2926,2926,2926,GerDracor/beer-struensee.xml,Ich habe überwunden.,200,220,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,no_annotation,no_annotation,no_annotation
2927,2927,2927,GerDracor/beer-struensee.xml,Ich bin allein!,235,250,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,suffering,negative,emotions of suffering and empathy
2928,2928,2928,GerDracor/beer-struensee.xml,"Steh' an dem offnen Grab'
              Allein.",251,298,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,no_annotation,no_annotation,no_annotation
2929,2929,2929,GerDracor/beer-struensee.xml,"– Kein Freundesauge glänzt in Thränen
              Des süßen Mitleids, – keine liebe Stimme
              Schlägt tröstend an mein Herz.",299,436,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,compassion,negative,emotions of suffering and empathy
2930,2930,2930,GerDracor/beer-struensee.xml,"O hätt' ich nur
              Den theuern Vater noch einmal geseh'n!",437,505,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,suffering,negative,emotions of suffering and empathy
2931,2931,2931,GerDracor/beer-struensee.xml,"Daß ich von seinen Lippen nur ein Wort
              Des Segens noch gehört, – den einz'gen Laut:
              Leb' wohl, mein Sohn!",520,653,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,870.0,MALE,love,positive,emotions of affection
2932,2932,2932,GerDracor/beer-struensee.xml,"der, bei den ersten Worten des Sohnes aufgeschreckt, langsam vortrat.",0,69,stage_direction,5,9,speech_part,,#pfarrer_struensee,871.0,MALE,being moved,being moved,being moved
2933,2933,2933,GerDracor/beer-struensee.xml,Mein Friedrich!,0,15,character_speech,5,9,,PFARRER STRUENSEE,#pfarrer_struensee,871.0,MALE,being moved,being moved,being moved
2934,2934,2934,GerDracor/beer-struensee.xml,"
              Welche Stimme!",0,29,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,872.0,MALE,being moved,being moved,being moved
2935,2935,2935,GerDracor/beer-struensee.xml,Mein Vater!,44,55,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,872.0,MALE,being moved,being moved,being moved
2936,2936,2936,GerDracor/beer-struensee.xml,Ewige Barmherzigkeit!,56,77,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,872.0,MALE,suffering,negative,emotions of suffering and empathy
2937,2937,2937,GerDracor/beer-struensee.xml,"Mein Vater, ich erliege!",92,116,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,872.0,MALE,despair,negative,emotions of anxiety
2938,2938,2938,GerDracor/beer-struensee.xml,"der Sohn hält seines Vaters Knie umklammert, dieser hebt ihn auf.",0,65,stage_direction,5,9,speech_part,,#pfarrer_struensee,873.0,MALE,no_annotation,no_annotation,no_annotation
2939,2939,2939,GerDracor/beer-struensee.xml,"
              Fasse dich!",0,26,character_speech,5,9,,PFARRER STRUENSEE,#pfarrer_struensee,873.0,MALE,being moved,being moved,being moved
2940,2940,2940,GerDracor/beer-struensee.xml,"Laß uns dem großen Augenblick mit Ruh'
              Entgegen geh'n, nicht mit gemeinem Jammer
              Die letzte Stunde trüben; in der nächsten
              Stehst du vor Dem, an den wir denken müssen.",41,250,character_speech,5,9,,PFARRER STRUENSEE,#pfarrer_struensee,873.0,MALE,suffering,negative,emotions of suffering and empathy
2941,2941,2941,GerDracor/beer-struensee.xml,"
              Könnt ihr's denn fassen, könnt ihr's tragen, Vater?",0,66,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,874.0,MALE,being moved,being moved,being moved
2942,2942,2942,GerDracor/beer-struensee.xml,Mich so zu seh'n.,81,98,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,874.0,MALE,being moved,being moved,being moved
2943,2943,2943,GerDracor/beer-struensee.xml,"
              Ich hab' es kommen seh'n!",0,40,character_speech,5,9,,PFARRER STRUENSEE.,#pfarrer_struensee,875.0,MALE,no_annotation,no_annotation,no_annotation
2944,2944,2944,GerDracor/beer-struensee.xml,"In deines Glückes Tagen sah ich Alles
              Sich langsam vorbereiten; warnend kam ich,
              Du hörtest nicht; nun kommt der Tag des Unglücks,
              Den ich gefürchtet.",55,247,character_speech,5,9,,PFARRER STRUENSEE.,#pfarrer_struensee,875.0,MALE,fear,negative,emotions of anxiety
2945,2945,2945,GerDracor/beer-struensee.xml,"
              Wißt ihr, welchen Weg
              Der blut'gen Schwach die Feinde mir bestimmt?",0,96,character_speech,5,9,,GRAF STRUENSEE.,#graf_struensee,876.0,MALE,no_annotation,no_annotation,no_annotation
2946,2946,2946,GerDracor/beer-struensee.xml,"
              Jedweder Weg des Todes führt zu Dem,
              Der unser Aller Heil und Wonne ist.",0,101,character_speech,5,9,,PFARRER STRUENSEE.,#pfarrer_struensee,877.0,MALE,love,positive,emotions of affection
2947,2947,2947,GerDracor/beer-struensee.xml,"In diesem Glauben stirb, – so wirst du leben.",116,161,character_speech,5,9,,PFARRER STRUENSEE.,#pfarrer_struensee,877.0,MALE,no_annotation,no_annotation,no_annotation
2948,2948,2948,GerDracor/beer-struensee.xml,Nach einer Pause.,0,17,stage_direction,5,9,speech_part,,#pfarrer_struensee,877.0,MALE,no_annotation,no_annotation,no_annotation
