,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1747,1747,1747,GerDracor/grillparzer-sappho.xml,"Sappho, reich gekleidet wie im ersten Aufzuge; den Purpurmantel um die Schultern,
            den Lorbeer auf dem Haupte, die goldne Leier in der Hand, erscheint, von ihren
            Dienerinnen umgeben, auf den Stufen des Säulenganges und schreitet ernst und feierlich
            herunter.",0,293,stage_direction,5,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1748,1748,1748,GerDracor/grillparzer-sappho.xml,Lange Pause.,0,12,stage_direction,5,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1749,1749,1749,GerDracor/grillparzer-sappho.xml,"O Sappho, o Gebieterin!",0,23,character_speech,5,6,,MELITTA.,#melitta,574.0,FEMALE,love,positive,emotions of affection
1750,1750,1750,GerDracor/grillparzer-sappho.xml,ernst und ruhig.,0,16,stage_direction,5,6,speech_part,,#sappho,575.0,FEMALE,no_annotation,no_annotation,no_annotation
1751,1751,1751,GerDracor/grillparzer-sappho.xml,Was willst du?,0,14,character_speech,5,6,,SAPPHO,#sappho,575.0,FEMALE,no_annotation,no_annotation,no_annotation
1752,1752,1752,GerDracor/grillparzer-sappho.xml,"
              Gefallen ist die Binde meiner Augen,
              O laß mich wieder deine Sklavin sein,
              Was dir gehört, besitz es und verzeih!",0,156,character_speech,5,6,,MELITTA.,#melitta,576.0,FEMALE,love,positive,emotions of affection
1753,1753,1753,GerDracor/grillparzer-sappho.xml,"
              Glaubst du so übel Sapphon denn beraten,
              Daß Gaben sie von deiner Hand bedarf?",0,107,character_speech,5,6,,SAPPHO.,#sappho,577.0,FEMALE,no_annotation,no_annotation,no_annotation
1754,1754,1754,GerDracor/grillparzer-sappho.xml,"Was mir gehört, es ist mir schon geworden.",122,164,character_speech,5,6,,SAPPHO.,#sappho,577.0,FEMALE,no_annotation,no_annotation,no_annotation
1755,1755,1755,GerDracor/grillparzer-sappho.xml,"O höre, Sappho –",0,16,character_speech,5,6,,PHAON.,#phaon,578.0,MALE,no_annotation,no_annotation,no_annotation
1756,1756,1756,GerDracor/grillparzer-sappho.xml,"
              Nicht berühre mich!",0,34,character_speech,5,6,,SAPPHO.,#sappho,579.0,FEMALE,compassion,negative,emotions of suffering and empathy
1757,1757,1757,GerDracor/grillparzer-sappho.xml,Ich bin den Göttern heilig!,49,76,character_speech,5,6,,SAPPHO.,#sappho,579.0,FEMALE,"admiration, reverence",positive,emotions of affection
1758,1758,1758,GerDracor/grillparzer-sappho.xml,"
              Wenn du mich
              Mit holdem Auge, Sappho, je betrachtet –",0,82,character_speech,5,6,,PHAON.,#phaon,580.0,MALE,love,positive,emotions of affection
1759,1759,1759,GerDracor/grillparzer-sappho.xml,"
              Du sprichst von Dingen, die vergangen sind!",0,58,character_speech,5,6,,SAPPHO.,#sappho,581.0,FEMALE,no_annotation,no_annotation,no_annotation
1760,1760,1760,GerDracor/grillparzer-sappho.xml,Ich suchte dich und habe mich gefunden!,73,112,character_speech,5,6,,SAPPHO.,#sappho,581.0,FEMALE,joy,positive,emotions of pleasure
1761,1761,1761,GerDracor/grillparzer-sappho.xml,"Du faßtest nicht mein Herz, so fahre hin!",127,168,character_speech,5,6,,SAPPHO.,#sappho,581.0,FEMALE,suffering,negative,emotions of suffering and empathy
1762,1762,1762,GerDracor/grillparzer-sappho.xml,Auf festern Grund muß meine Hoffnung fußen!,183,226,character_speech,5,6,,SAPPHO.,#sappho,581.0,FEMALE,no_annotation,no_annotation,no_annotation
1763,1763,1763,GerDracor/grillparzer-sappho.xml,So hassest du mich also?,0,24,character_speech,5,6,,PHAON.,#phaon,582.0,MALE,abhorrence,negative,emotions of rejection
1764,1764,1764,GerDracor/grillparzer-sappho.xml,"
              Lieben!",0,22,character_speech,5,6,,SAPPHO.,#sappho,583.0,FEMALE,love,positive,emotions of affection
1765,1765,1765,GerDracor/grillparzer-sappho.xml,Hassen!,23,30,character_speech,5,6,,SAPPHO.,#sappho,583.0,FEMALE,abhorrence,negative,emotions of rejection
1766,1766,1766,GerDracor/grillparzer-sappho.xml,Gibt es kein Drittes mehr?,45,71,character_speech,5,6,,SAPPHO.,#sappho,583.0,FEMALE,no_annotation,no_annotation,no_annotation
1767,1767,1767,GerDracor/grillparzer-sappho.xml,"Du warst mir wert
              Und bist es noch und wirst mirs immer sein,
              Gleich einem lieben Reisgenossen, den
              Auf kurzer Überfahrt des Zufalls Laune
              In unsern Nachen führte, bis das Ziel erreicht
              Und scheidend jeder wandelt seinen Pfad,
              Nur manchmal aus der fremden weiten Ferne
              Des freundlichen Gefährten sich – erinnernd",72,482,character_speech,5,6,,SAPPHO.,#sappho,583.0,FEMALE,friendship,positive,emotions of affection
1768,1768,1768,GerDracor/grillparzer-sappho.xml,Die Stimme versagt ihr.,0,23,stage_direction,5,6,speech_part,,#sappho,583.0,FEMALE,suffering,negative,emotions of suffering and empathy
1769,1769,1769,GerDracor/grillparzer-sappho.xml,bewegt.,0,7,stage_direction,5,6,speech_part,,#phaon,584.0,MALE,being moved,being moved,being moved
1770,1770,1770,GerDracor/grillparzer-sappho.xml,O Sappho!,0,9,character_speech,5,6,,PHAON,#phaon,584.0,MALE,joy,positive,emotions of pleasure
1771,1771,1771,GerDracor/grillparzer-sappho.xml,Still!,0,6,character_speech,5,6,,SAPPHO.,#sappho,585.0,FEMALE,anger,negative,emotions of rejection
1772,1772,1772,GerDracor/grillparzer-sappho.xml,Laß uns in Ruhe scheiden!,7,32,character_speech,5,6,,SAPPHO.,#sappho,585.0,FEMALE,anger,negative,emotions of rejection
1773,1773,1773,GerDracor/grillparzer-sappho.xml,Zu den übrigen.,0,15,stage_direction,5,6,speech_part,,#sappho,585.0,FEMALE,no_annotation,no_annotation,no_annotation
1774,1774,1774,GerDracor/grillparzer-sappho.xml,"
               Ihr, die ihr Sapphon schwach gesehn, verzeiht!",0,62,character_speech,5,6,,SAPPHO.,#sappho,585.0,FEMALE,no_annotation,no_annotation,no_annotation
1775,1775,1775,GerDracor/grillparzer-sappho.xml,"Ich will mit Sapphos Schwäche euch versöhnen,
              Gebeugt erst zeigt der Bogen seine Kraft!",77,178,character_speech,5,6,,SAPPHO.,#sappho,585.0,FEMALE,no_annotation,no_annotation,no_annotation
1776,1776,1776,GerDracor/grillparzer-sappho.xml,Auf den Altar im Hintergrunde zeigend.,0,38,stage_direction,5,6,speech_part,,#sappho,585.0,FEMALE,no_annotation,no_annotation,no_annotation
