,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
623,623,623,GerDracor/lessing-philotas.xml,Strato mit einem Schwerde in der Hand.,0,38,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation
624,624,624,GerDracor/lessing-philotas.xml,Aridäus.,0,8,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation
625,625,625,GerDracor/lessing-philotas.xml,Philotas.,9,18,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation
626,626,626,GerDracor/lessing-philotas.xml,"König, ich kam zu dem Soldaten, der den Prinzen gefangen genommen, und forderte des
            Prinzen Schwerd in deinem Namen von ihm zurück.",0,143,character_speech,1,8,,STRATO.,#strato,136.0,MALE,no_annotation,no_annotation,no_annotation
627,627,627,GerDracor/lessing-philotas.xml,"Aber höre, wie edel sich der Soldat
            weigerte.",144,201,character_speech,1,8,,STRATO.,#strato,136.0,MALE,"admiration, reverence",positive,emotions of affection
628,628,628,GerDracor/lessing-philotas.xml,"»Der König, sprach er, muß mir das Schwerd nicht nehmen.",202,258,character_speech,1,8,,STRATO.,#strato,136.0,MALE,no_annotation,no_annotation,no_annotation
629,629,629,GerDracor/lessing-philotas.xml,"Es ist ein gutes
            Schwerd, und ich werde es für ihn brauchen.",259,331,character_speech,1,8,,STRATO.,#strato,136.0,MALE,no_annotation,no_annotation,no_annotation
630,630,630,GerDracor/lessing-philotas.xml,"Auch muß ich ein Andenken von dieser meiner
            Tat behalten.",332,401,character_speech,1,8,,STRATO.,#strato,136.0,MALE,no_annotation,no_annotation,no_annotation
631,631,631,GerDracor/lessing-philotas.xml,"Bei den Göttern, sie war keine von meinen geringsten!",402,455,character_speech,1,8,,STRATO.,#strato,136.0,MALE,love,positive,emotions of affection
632,632,632,GerDracor/lessing-philotas.xml,"Der Prinz ist ein
            kleiner Dämon.",456,500,character_speech,1,8,,STRATO.,#strato,136.0,MALE,abhorrence,negative,emotions of rejection
633,633,633,GerDracor/lessing-philotas.xml,"Vielleicht aber ist es euch nur um den kostbaren Heft zu tun –« Und
            hiermit, ehe ich es verhindern konnte, hatte seine starke Hand den Heft abgewunden, und
            warf mir ihn verächtlich zu Füßen – »Da ist er!",501,728,character_speech,1,8,,STRATO.,#strato,136.0,MALE,abhorrence,negative,emotions of rejection
634,634,634,GerDracor/lessing-philotas.xml,fuhr er fort.,729,742,character_speech,1,8,,STRATO.,#strato,136.0,MALE,no_annotation,no_annotation,no_annotation
635,635,635,GerDracor/lessing-philotas.xml,"Was kümmert mich euer
            Gold?«",743,783,character_speech,1,8,,STRATO.,#strato,136.0,MALE,anger,negative,emotions of rejection
636,636,636,GerDracor/lessing-philotas.xml,"O Strato, mache mir den Mann wieder gut!",0,40,character_speech,1,8,,ARIDÄUS.,#aridaeus,137.0,MALE,compassion,negative,emotions of suffering and empathy
637,637,637,GerDracor/lessing-philotas.xml,–,41,42,character_speech,1,8,,ARIDÄUS.,#aridaeus,137.0,MALE,no_annotation,no_annotation,no_annotation
638,638,638,GerDracor/lessing-philotas.xml,Ich tat es.,0,11,character_speech,1,8,,STRATO.,#strato,138.0,MALE,no_annotation,no_annotation,no_annotation
639,639,639,GerDracor/lessing-philotas.xml,Und hier ist eines von deinen Schwerdern!,12,53,character_speech,1,8,,STRATO.,#strato,138.0,MALE,no_annotation,no_annotation,no_annotation
640,640,640,GerDracor/lessing-philotas.xml,Gib her!,0,8,character_speech,1,8,,ARIDÄUS.,#aridaeus,139.0,MALE,no_annotation,no_annotation,no_annotation
641,641,641,GerDracor/lessing-philotas.xml,"– Willst du es, Prinz, für das deinige annehmen?",9,57,character_speech,1,8,,ARIDÄUS.,#aridaeus,139.0,MALE,no_annotation,no_annotation,no_annotation
642,642,642,GerDracor/lessing-philotas.xml,Laß sehen!,0,10,character_speech,1,8,,PHILOTAS.,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
643,643,643,GerDracor/lessing-philotas.xml,– Ha!,11,16,character_speech,1,8,,PHILOTAS.,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
644,644,644,GerDracor/lessing-philotas.xml,–,17,18,character_speech,1,8,,PHILOTAS.,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
645,645,645,GerDracor/lessing-philotas.xml,Bei Seite.,0,10,stage_direction,1,8,inner_speech,,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
646,646,646,GerDracor/lessing-philotas.xml," Habet Dank, ihr Götter!",0,24,character_speech,1,8,,PHILOTAS.,#philotas,140.0,MALE,suffering,negative,emotions of suffering and empathy
647,647,647,GerDracor/lessing-philotas.xml,"Indem er es
              lange und ernsthaft betrachtet.",0,57,stage_direction,1,8,inner_speech,,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
648,648,648,GerDracor/lessing-philotas.xml, – Ein Schwerd!,0,15,character_speech,1,8,,PHILOTAS.,#philotas,140.0,MALE,no_annotation,no_annotation,no_annotation
649,649,649,GerDracor/lessing-philotas.xml,"Habe ich nicht gut gewählet, Prinz?",0,35,character_speech,1,8,,STRATO.,#strato,141.0,MALE,no_annotation,no_annotation,no_annotation
