,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1370,1370,1370,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"
                                    Augustus, Scauro Scatilio, Lucius Scipio, Emilia, Julius Antonius gefeselter nebst Hanß Wurscht, Scapin, Bromia und Soldaten.",0,162,stage_direction,3,37,pre_speech,,,,,no_annotation,T,,1699.0,no_annotation,no_annotation
1371,1371,1371,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml, Lieget der unglückseeliche Körper noch allhier?,0,48,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,1.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
1372,1372,1372,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Alsobald, ihr meine Getreue, bringet ihm in den grosßen Rittersaal, 
damit er nach Würde als unser Sohn zur Erde bestattet werde.",49,178,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,1.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
1373,1373,1373,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"– Du aber, lasterhafter Julius, der du vor kurzen unsere so hohe Gnadt genosßen, hast selbe so gering schätzen könen und durch einen Mord allen deinen Ruhm so schändlich verdunklen?",179,360,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,1.0,UNKNOWN,abhorrence,T,,1699.0,negative,emotions of rejection
1374,1374,1374,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Sage, hat dich nicht unsere Ungnade oder wenigstens die Schärffe der Straff abhalten könen?",361,452,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,1.0,UNKNOWN,abhorrence,T,,1699.0,negative,emotions of rejection
1375,1375,1375,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml," Der vor die Liebe streitet, waget alles und verlachet alle Martern.",0,68,character_speech,3,37,,JULIUS.,JULIUS.,2.0,UNKNOWN,love,T,,1699.0,positive,emotions of affection
1376,1376,1376,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Ich habe nicht mehr gethan, als meine Tapferkeit erfordert.",69,128,character_speech,3,37,,JULIUS.,JULIUS.,2.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
1377,1377,1377,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Hatte Cecina mich nicht schimpflich tractiret, und mit Gewalt zum Streitten gezwungen, wurde ich mich nimermehr in einen so ungewissen und nunmehro mir unglückselichen Zweykampf eingelasßen haben; allein es ist geschehen, man mache und verfahre mit mir nach Belieben, ich will alles mit Gedult ertragen.",129,432,character_speech,3,37,,JULIUS.,JULIUS.,2.0,UNKNOWN,suffering,T,,1699.0,negative,emotions of suffering and empathy
1378,1378,1378,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml," Weistu aber, daß nichtes als der Todt deine Schuld bezahlen kan?",0,65,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,3.0,UNKNOWN,abhorrence,T,,1699.0,negative,emotions of rejection
1379,1379,1379,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"Darumb bereithe dich, dein Haubt unter der Schärffe des Beuls zu verlihren.",66,141,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,3.0,UNKNOWN,abhorrence,T,,1699.0,negative,emotions of rejection
1380,1380,1380,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml," Aber mir werdet ihr nichts thun, dann was kan der Diener für seinen Herrn?",0,75,character_speech,3,37,,HANSS WURSCHT.,HANSS WURSCHT.,4.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
1381,1381,1381,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml," Man sagt aber, daß du der Beeder Achsel Trager warest.",0,55,character_speech,3,37,,AUGUSTUS.,AUGUSTUS.,5.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
1382,1382,1382,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml," Das redet mir ein Schelm nach, Herr Kayser.",0,44,character_speech,3,37,,HANSS WURSCHT.,HANSS WURSCHT.,6.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
1383,1383,1383,TextGrid/-Die_Enthauptung_des_weltberuehmten_Wohlredners_Ciceronis.xml,"– So kombt ein armes Bieberl an Galgen offtermahls, und weis nicht wie; ô tempora ô mores!",45,135,character_speech,3,37,,HANSS WURSCHT.,HANSS WURSCHT.,6.0,UNKNOWN,no_annotation,T,,1699.0,no_annotation,no_annotation
