,word,frequency
0,mitleidig,15
1,Arm,14
2,nehmen,7
3,sehen,7
4,Mitleid,6
5,Hand,4
6,Theilnahme,4
7,gehen,4
8,geben,4
9,theilnehmend,3
10,ab,3
11,stehen,3
12,wenden,3
13,anblicken,2
14,tretend,2
15,besorglich,2
16,ergreifend,2
17,Blick,2
18,legen,2
19,mitleidend,2
20,ansehend,2
21,mitleidsvoll,2
22,kommen,1
23,zurück,1
24,Ausdruck,1
25,langsam,1
26,Valero,1
27,schaudern,1
28,ringend,1
29,schmelzen,1
30,trüb,1
31,Lächeln,1
32,beiseite,1
33,Beym,1
34,heln,1
35,letzt,1
36,Spur,1
37,zuhören,1
38,Stillschweigen,1
39,oberer,1
40,betrachten,1
41,flüchtig,1
42,Neugierd,1
43,Miene,1
44,Mitgefühl,1
45,blickend,1
46,kömmen,1
47,heftig,1
48,Gemütsbewegung,1
49,rollen,1
50,Gang,1
51,unstet,1
52,scheinen,1
53,bemerken,1
54,ansehen,1
55,Sheriff,1
56,voraus,1
57,Amm,1
58,folgen,1
59,übrig,1
60,jammernd,1
61,verschwinden,1
62,entfernen,1
63,Tür,1
64,Degen,1
65,traurig,1
66,verlegen,1
67,traulich,1
68,recht,1
69,Schreibtisch,1
70,linker,1
71,Lehnstuhl,1
72,fallen,1
73,mindester,1
74,Anstrengung,1
75,gewahren,1
76,Stück,1
77,splittern,1
78,verdammt,1
79,groß,1
80,Auge,1
81,Antonie,1
82,alleine,1
83,Bühne,1
84,nieder,1
85,greifen,1
86,Puls,1
87,schleichen,1
88,Haus,1
89,erwischen,1
90,Kopf,1
91,beschäftigen,1
92,Eulalien,1
93,Ton,1
94,Reue,1
95,kehren,1
96,nahe,1
97,fassen,1
98,Brust,1
99,bedenkend,1
100,umgeben,1
101,eilen,1
102,Händeringend,1
103,erbarmend,1
104,setzen,1
105,Reuerentz,1
106,höffligkei,1
107,nider,1
108,halten,1
109,trösten,1
110,gleich,1
111,weniger,1
112,wer,1
113,fort,1
114,übel,1
115,wissen,1
116,schnell,1
117,reichend,1
118,werfen,1
119,Boden,1
120,ausbreitend,1
121,Betroffenheit,1
122,fühlen,1
123,betrachtend,1
124,Jammerblick,1
