,word,frequency
0,sollen,221
1,sehen,173
2,O,171
3,Ei,167
4,warum,161
5,wissen,142
6,Ey,124
7,wer,109
8,ganz,97
9,müssen,90
10,ja,84
11,gehen,82
12,lassen,82
13,kommen,77
14,hören,72
15,erschrecken,69
16,wohl,67
17,denken,64
18,halten,63
19,je,63
20,Auge,55
21,reden,55
22,Tochter,53
23,mehr,52
24,schon,51
25,unruhig,46
26,geben,46
27,Henker,46
28,Gedanke,46
29,all,45
30,glauben,43
31,seyn,42
32,Brief,42
33,gar,41
34,bleiben,41
35,Kopf,37
36,Nu,36
37,Schwester,36
38,Wort,35
39,Erstaunen,34
40,Haus,34
41,wunderlich,33
42,erstaunen,33
43,bringen,32
44,bestürzt,32
45,stehen,32
46,gut,31
47,recht,31
48,heißen,30
49,verstehen,30
50,Ach,30
51,nein,29
52,erstaunt,29
53,Bey,28
54,fragen,28
55,Freund,27
56,bitten,27
57,immer,27
58,lieb,27
59,Tag,27
60,finden,26
61,verwirren,25
62,wundern,25
63,Hand,25
64,Jahr,25
65,groß,24
66,scheinen,24
67,Verwirrung,24
68,Unruhe,24
69,verlassen,24
70,setzen,24
71,Sache,23
72,solch,23
73,geschwind,23
74,Mama,22
75,behüten,22
76,Blut,22
77,heute,22
78,närrisch,21
79,heftig,21
80,gleich,20
81,sprechen,20
82,schreiben,20
83,nehmen,19
84,Ding,19
85,eben,19
86,lesen,19
87,schön,19
88,Geld,18
89,kömmen,18
90,jung,18
91,tun,18
92,gewiß,17
93,suchen,17
94,vielleicht,17
95,genug,17
96,nennen,17
97,bewegen,17
98,bald,17
99,klein,17
100,wider,17
101,verwundernd,17
102,möglich,16
103,Gesicht,16
104,stecken,16
105,schlagen,16
106,Seyn,16
107,Name,16
108,dürfen,16
109,Ka,16
110,voll,15
111,ach,15
112,Wodan,15
113,Cathrin,15
114,Julian,15
115,gehören,14
116,wahrhaftig,14
117,verbergen,14
118,fühlen,14
119,Posse,14
120,begreifen,14
121,beunruhigen,14
122,Rede,14
123,weniger,13
124,laut,13
125,empfinden,13
126,Einfall,13
127,fassen,13
128,rühren,13
129,Lisett,13
