,word,frequency
0,erschrecken,41
1,sehen,28
2,erstaunt,19
3,verwundernd,16
4,gehen,14
5,verwirren,12
6,heftig,12
7,unruhig,12
8,stehen,8
9,voll,7
10,stutzen,7
11,Auge,7
12,Hand,7
13,Gedanke,6
14,tief,5
15,ab,5
16,lebhaft,5
17,starr,5
18,herum,5
19,zurück,4
20,Unruhe,4
21,wischen,4
22,nachsinnend,4
23,zerstreuen,4
24,erschrocken,4
25,springen,4
26,bewegen,4
27,halten,4
28,Kopf,4
29,ganz,4
30,Haus,4
31,plötzlich,3
32,schlagen,3
33,Arm,3
34,Lebhaftigkeit,3
35,zittern,3
36,rühren,3
37,auffahrend,3
38,Uhr,3
39,Verwunderung,3
40,schütteln,3
41,verwundern,3
42,Piro,3
43,treten,2
44,Stillschweigen,2
45,groß,2
46,mahlen,2
47,lassen,2
48,los,2
49,rufen,2
50,gleich,2
51,werfen,2
52,Nachdenkend,2
53,beben,2
54,Erstaunen,2
55,suchen,2
56,Verwirrung,2
57,Brief,2
58,wann,2
59,hervor,2
60,Empfindung,2
61,stutzig,2
62,bestürzt,2
63,bald,2
64,besorgt,2
65,niederschlagen,2
66,nieder,2
67,Sack,2
68,taumelnd,2
69,zerren,1
70,steif,1
71,Corydo,1
72,umarmen,1
73,Sylvie,1
74,hereingehen,1
75,Markgräfi,1
76,Lauren,1
77,Ohr,1
78,sofort,1
79,wegbegieben,1
80,antworten,1
81,äusserlich,1
82,Merkmahl,1
83,Gemüthsbewegung,1
84,Verlegenheit,1
85,klein,1
86,Anblick,1
87,schauen,1
88,zweyt,1
89,trauen,1
90,Kamille,1
91,endlich,1
92,sacht,1
93,Schritt,1
94,kehren,1
95,Hals,1
96,holdselig,1
97,Unschlüssigkeit,1
98,sitzen,1
99,Weile,1
100,niedergeschlagen,1
101,fortgehen,1
102,worin,1
103,Ungeduld,1
104,begieben,1
105,eilfertig,1
106,hinweg,1
107,nachdem,1
108,etlich,1
109,Beängstigung,1
110,Sofa,1
111,Äusserlicheh,1
112,Zeichen,1
113,erscheinen,1
114,Hintern,1
115,Theil,1
116,Theater,1
117,Sitz,1
118,aufspringen,1
119,hineilen,1
120,wanken,1
121,zusammenfahren,1
122,erblicken,1
123,ringend,1
124,Verdruß,1
125,nachsehen,1
126,herausplatzend,1
127,herwenden,1
128,Rührung,1
129,verbergen,1
130,sehend,1
131,anblicken,1
132,reißen,1
133,fahren,1
134,Wechselsweise,1
135,Siehts,1
136,umfahen,1
137,Damons,1
138,streiten,1
139,väterlich,1
140,Geldbegierde,1
141,unentschlossen,1
142,ausser,1
143,staunend,1
144,erhitzen,1
145,Bewegung,1
146,heraus,1
147,thu,1
148,entreißen,1
149,lesen,1
150,ernstlich,1
151,Geberd,1
152,äußerst,1
153,Bestürzung,1
154,hastig,1
155,aufbringen,1
156,bebend,1
157,beschleichen,1
158,zeigen,1
159,erschrickt,1
160,Amalien,1
161,hinzu,1
162,winken,1
163,Frechheit,1
164,erstaunen,1
165,gucken,1
166,insonderhei,1
167,Kaltenbrun,1
168,gerade,1
169,Augenblick,1
170,hinten,1
171,Scen,1
172,bleiben,1
173,kömmen,1
174,zerstreuet,1
175,Hernach,1
176,Stück,1
177,Papier,1
178,verwirrt,1
179,aussehen,1
180,überlesen,1
181,seltsam,1
182,erstaunlich,1
183,Miene,1
184,reiben,1
185,Stirn,1
186,all,1
187,Tasche,1
188,erstaunend,1
189,stoßen,1
190,einigemal,1
191,tiefsinnig,1
192,Lisett,1
193,Stellung,1
194,umwenden,1
195,schleichen,1
196,hurtig,1
197,gewahren,1
198,stotternd,1
199,Knie,1
200,entwaffnen,1
201,hart,1
202,neben,1
203,beständig,1
204,Gesicht,1
205,verstecken,1
206,Füssen,1
207,schläffrig,1
208,geben,1
209,setzen,1
210,Pagage,1
211,erschröck,1
212,seynd,1
213,Selbigen,1
214,finden,1
215,jagen,1
216,recht,1
217,auszahlen,1
218,stecken,1
219,prügeln,1
220,Prafen,1
221,Prügel,1
222,hohl,1
223,Freygebigkeit,1
224,Tyrollerin,1
225,beweglich,1
226,Dami,1
227,geraten,1
228,Unordnung,1
229,Gantz,1
230,höchst,1
231,erzuernen,1
232,taumeln,1
233,Bestuerzt,1
234,affectirt,1
235,verliebt,1
