,word,frequency
0,O,633
1,sehen,471
2,sollen,435
3,wer,418
4,wissen,360
5,warum,319
6,halten,295
7,ganz,262
8,ja,249
9,Ei,239
10,kommen,225
11,gehen,224
12,lassen,217
13,müssen,205
14,Auge,185
15,Ey,184
16,denken,183
17,schon,174
18,stehen,160
19,immer,159
20,all,147
21,Kopf,146
22,hören,137
23,Gedanke,129
24,gar,125
25,Ach,123
26,mehr,122
27,geben,121
28,wohl,120
29,sprechen,119
30,glauben,110
31,Brief,110
32,Wort,109
33,Tochter,108
34,gut,106
35,fühlen,106
36,bleiben,97
37,Haus,94
38,Sinn,91
39,groß,89
40,wunderlich,88
41,verstehen,84
42,Ding,83
43,ruhig,83
44,fassen,81
45,sonderbar,81
46,nennen,79
47,bringen,76
48,scheinen,75
49,Tag,75
50,fragen,73
51,Horch,73
52,Hand,72
53,willen,72
54,nein,72
55,still,70
56,Wunder,70
57,Geld,70
58,mögen,68
59,seltsam,68
60,liegen,68
61,Nacht,68
62,nie,66
63,lieber,66
64,finden,66
65,verlassen,66
66,schön,65
67,welch,63
68,begreifen,63
69,reden,62
70,wirklich,62
71,geschwind,62
72,Blick,61
73,kennen,61
74,Blut,61
75,heute,59
76,recht,58
77,schnell,58
78,wundern,56
79,unruhig,55
80,Gefühl,54
81,tun,54
82,wagen,54
83,Schwester,54
84,Blitz,53
85,kurios,52
86,Gesicht,51
87,schlagen,51
88,geschehen,51
89,gleich,50
90,nehmen,50
91,bitten,50
92,Freund,49
93,eben,49
94,vergessen,49
95,Nu,49
96,Jahr,48
97,erschrecken,48
98,Bild,48
99,lieb,48
100,Henker,48
101,Bey,48
102,lang,47
103,Erstaunen,47
104,wozu,47
105,fallen,46
106,jung,46
107,neu,46
108,solch,46
109,vielleicht,45
110,seit,45
111,hoch,44
112,fort,44
113,Brust,44
114,wahr,44
115,seyn,44
116,setzen,43
117,Augenblick,43
118,rühren,43
119,bewegen,43
120,Traum,43
121,voll,42
122,rufen,42
123,treiben,41
124,Name,41
125,schreiben,41
126,toll,40
127,bald,40
128,gewiß,40
129,erstaunen,40
130,brennen,40
131,Aufruhr,40
132,heißen,40
133,führen,39
134,tief,39
135,ach,39
136,Mut,39
137,Sache,38
138,zittern,38
139,Ruhe,37
140,oft,37
141,sitzen,37
142,selber,36
143,möchten,36
144,plötzlich,36
145,staunen,36
146,dürfen,35
147,schweigen,35
148,heuen,35
149,fahren,35
150,zerstreuen,35
151,verwirren,35
152,Schau,35
153,bewahren,34
154,möglich,34
155,jed,34
156,schweben,33
157,klein,33
158,herum,33
159,davon,33
160,suchen,33
161,verbergen,32
162,ziehen,32
163,heiß,32
164,überraschen,32
165,fremd,32
166,laufen,31
167,unbegreiflich,31
168,He,31
169,Fort,31
170,kalt,30
171,Verwirrung,30
172,verrücken,30
173,stecken,30
174,verlieren,30
175,kaum,30
176,morgen,30
177,halb,30
178,tragen,30
179,Viktoria,30
180,Nein,30
181,je,29
182,wohin,29
183,halt,29
184,vorgehen,29
185,erschüttern,29
186,begegnen,28
187,gehören,28
188,laut,28
189,lieben,28
190,träumen,28
191,gnädig,28
192,heilig,27
193,werfen,27
194,wanken,27
195,bedeuten,27
196,Zimmer,27
197,helfen,26
198,genug,26
199,schauen,26
200,wahnsinnig,26
201,fest,26
202,Gold,26
203,Haar,26
204,zurück,25
205,Rede,25
206,wen,25
207,o,25
208,schlafen,25
209,woher,25
210,kömmen,25
211,ruhen,25
212,Bus,25
213,Wetter,25
214,Heda,25
215,wahrhaftig,25
216,Unruhe,25
217,Fenster,25
218,fangen,24
219,Ton,24
220,ewig,24
221,schwanken,24
222,Kraft,24
223,Wesen,24
224,merken,24
225,reißen,24
226,etwa,24
227,schreien,23
228,zeigen,23
229,heftig,23
230,lesen,23
231,Empfindung,22
232,Wahnsinn,22
233,neugierig,22
234,horchen,22
235,ab,22
236,ändern,22
237,regen,22
238,erscheinen,22
239,Ohr,22
240,Land,22
241,stellen,22
242,verändern,22
243,Arm,22
244,behüten,22
245,Stunde,22
246,Seel,22
247,früh,21
248,bös,21
249,retten,21
250,Gewissen,21
251,närrisch,21
252,ergreifen,21
253,Macht,21
254,thu,21
255,Streich,21
256,Braut,21
257,weit,21
258,Wille,21
259,Fassung,21
260,darauf,20
261,vieler,20
262,Anblick,20
263,verwundern,20
264,bestürzt,20
265,Zufall,20
266,Frage,20
267,treten,20
268,Geschichte,20
269,gerecht,20
270,heiraten,19
271,wenig,19
272,Geheimnis,19
273,schrecklich,19
274,brechen,19
275,Flamme,19
276,frei,19
277,Art,19
278,stürzen,19
279,hängen,19
280,Gegenwart,19
281,wegen,19
282,treffen,19
283,verstört,19
284,schicken,19
285,Freiheit,19
286,wem,18
287,darüber,18
288,Unsre,18
289,dumm,18
290,wunderbar,18
291,heraus,18
292,dabei,18
293,schwach,18
294,glühen,18
295,Lüge,18
296,verdammt,18
297,fürchterlich,18
298,Schlaf,18
299,kühn,18
300,irren,18
301,fast,18
302,Papa,18
303,springen,18
304,Mund,18
305,Glück,17
306,Krieg,17
307,wann,17
308,dahin,17
309,nieder,17
310,lebendig,17
311,kurz,17
312,Schloß,17
