,word,frequency
0,Hand,576
1,ab,387
2,sieht,365
3,lacht,360
4,küßt,331
5,geht,330
6,springt,237
7,heftig,231
8,lachend,230
9,lächelnd,229
10,Augen,226
11,erschrocken,222
12,fällt,221
13,zurück,212
14,ängstlich,205
15,wirft,200
16,umarmt,195
17,steht,194
18,Arme,191
19,nieder,188
20,weint,186
21,stürzt,181
22,Hände,181
23,erstaunt,175
24,tritt,174
25,immer,160
26,Gesicht,156
27,erschrickt,155
28,weinend,146
29,reißt,143
30,Stimme,139
31,fährt,132
32,Hals,132
33,nimmt,131
34,Blick,119
35,ganz,116
36,stehen,115
37,voll,109
38,lachen,109
39,freudig,109
40,hält,107
41,gerührt,106
42,zornig,105
43,los,105
44,Bewegung,104
45,Arm,103
46,macht,102
47,schnell,101
48,bewegt,101
49,schreit,99
50,bleibt,98
51,kommt,98
52,herein,97
53,Brust,96
54,schlägt,96
55,stößt,95
56,betroffen,95
57,zitternd,93
58,Kopf,93
59,wendet,93
60,außer,90
61,furchtsam,89
62,fort,86
63,sinkt,85
64,Boden,85
65,Küßt,84
66,Füßen,83
67,laut,83
68,zusammen,83
69,wild,82
70,Knie,80
71,unruhig,77
72,sagt,75
73,her,74
74,Freude,72
75,halb,70
76,kalt,70
77,traurig,69
78,Angst,69
79,auffahrend,69
80,Zimmer,69
81,umarmen,69
82,hastig,68
83,Faust,68
84,umarmend,67
85,herum,67
86,Armen,67
87,plötzlich,67
88,setzt,66
89,läuft,66
90,spöttisch,66
91,einander,66
92,Thränen,66
93,Erde,66
94,läßt,64
95,starr,63
96,aufspringend,63
97,Pause,62
98,küssen,62
99,fallen,62
100,heraus,62
101,verwirrt,62
102,lebhaft,61
103,Händen,61
104,unwillig,61
105,faßt,61
106,zärtlich,59
107,drückt,58
108,Seite,58
109,drohend,58
110,betrachtet,57
111,beide,57
112,erschüttert,56
113,gibt,56
114,hört,56
115,blickt,54
116,sehen,54
117,eilt,53
118,fängt,53
119,kömmt,53
120,Stuhl,52
121,Umarmt,52
122,bestürzt,52
123,legt,52
124,Erstaunen,52
125,zieht,51
126,Tränen,50
127,Feuer,50
128,Mund,50
129,Mutter,50
130,Himmel,49
131,stutzt,49
132,Schmerz,49
133,hebt,48
134,gehen,47
135,freundlich,47
136,allein,47
137,ohnmächtig,47
138,auff,47
139,seufzt,47
140,spricht,46
141,schreiend,46
142,Vater,46
143,schaudernd,46
144,wüthend,46
145,Brief,45
146,seufzend,45
147,entgegen,45
148,Weint,45
149,Entsetzen,44
150,ruft,44
151,Haupt,44
152,höhnisch,44
153,Zorn,43
154,Sessel,43
155,Höhe,43
156,bitter,43
157,Verzweiflung,43
158,Geht,43
159,heftiger,43
160,Rührung,42
161,umfaßt,42
162,endlich,42
163,davon,42
164,erblickt,42
165,wischt,41
166,rasch,41
167,umher,41
168,König,41
169,mehr,41
170,ungeduldig,41
171,aufgebracht,40
172,beiden,40
173,Blitz,40
174,küssend,40
175,sucht,40
176,stürzen,40
177,Stirne,40
178,kommen,40
179,Frau,39
180,bald,39
181,Schwert,39
182,Tisch,38
183,Halse,38
184,zittert,37
185,wütend,37
186,Degen,37
187,stellt,37
188,weinerlich,37
189,Donner,37
190,schluchzend,37
191,hitzig,36
192,fassend,36
193,Liebe,36
194,vollem,36
195,Bühne,36
196,weinen,36
197,schmeichelnd,36
198,Thüre,36
199,Hustet,35
200,Gedanken,35
201,hervor,35
202,fest,35
203,Kind,35
204,trocknet,35
205,ganze,34
206,Unruhe,34
207,Ausdruck,34
208,bricht,34
209,ringend,34
210,Stirn,34
211,ergreift,34
212,Fenster,33
213,verwundernd,33
214,Ton,33
215,Zeit,33
216,gewahr,33
217,langsam,33
218,Sieht,33
219,Füssen,33
220,verdrüßlich,32
221,ärgerlich,32
222,Gelächter,32
223,betäubt,32
224,hinaus,32
225,reden,32
226,Seiten,32
227,Ohnmacht,32
228,Verwunderung,32
229,heimlich,32
230,beschämt,32
231,winkt,32
232,giebt,32
233,sitzt,31
234,taumelt,31
235,stolz,31
236,Thür,31
237,entsetzt,31
238,Stellung,31
239,stampft,31
240,leise,31
241,verwandelt,31
242,böse,31
243,nachdenkend,30
244,verwundert,30
245,hinein,30
246,Szene,30
247,höchster,29
248,still,29
249,reicht,29
250,ausbrechend,29
251,Knaben,29
252,Herz,29
253,finster,29
254,tief,29
255,droht,29
256,schleudert,29
257,Wut,28
258,Heftigkeit,28
259,Beide,28
260,Miene,28
261,Anblick,28
262,aufschreiend,28
263,Zeichen,28
264,neben,28
265,Dolch,28
266,Königin,28
267,bebend,28
268,gehend,27
269,betreten,27
270,Verwirrung,27
271,bey,27
272,Auge,27
273,froh,27
274,Wuth,27
275,fallend,27
276,springen,27
277,fliegt,26
278,entzückt,26
279,Schrecken,26
280,verächtlich,26
281,Lachen,26
282,sinken,26
283,lange,26
284,zeigt,26
285,halten,26
286,singen,26
287,Schrei,26
288,schlagen,26
289,gleich,26
290,Geschrei,26
291,zerstreut,25
292,bleich,25
293,sanft,25
294,treten,25
295,schüttelt,25
296,Theater,25
297,schleicht,25
298,Kaspar,25
299,Weile,24
300,großer,24
301,kehrt,24
302,höchsten,24
303,scheint,24
304,fröhlich,24
305,wankt,24
306,äußerst,24
307,Musik,24
308,voller,24
309,gekleidet,24
310,hustet,24
311,schluchzt,24
312,Kasperl,24
313,bedeckt,23
314,Blicke,23
315,durcheinander,23
316,beim,23
317,stampfend,23
318,kaum,23
319,Grafen,23
320,Umarmung,23
321,Kinder,23
322,Fuße,23
323,betrübt,23
324,beyde,23
325,gantz,23
326,Verbeugung,23
327,Haus,23
328,gar,23
329,lächelt,22
330,schaut,22
331,ergriffen,22
332,wilder,22
333,schließt,22
334,Blicken,22
335,ansehend,22
336,neugierig,22
337,kniet,22
338,Gewalt,22
339,Volk,22
340,empor,22
341,unbeweglich,22
342,ringt,22
343,öffnet,22
344,Tumult,22
345,trotzig,22
346,herzlich,22
347,verschämt,22
348,schreyt,22
349,gen,21
350,Fassung,21
351,werfend,21
352,Worte,21
353,heftigsten,21
354,Lächeln,21
355,gefaßt,21
356,ganzen,21
357,weicht,21
358,forschend,21
359,verloren,21
360,zugleich,21
361,Fuß,21
362,Karl,21
363,Hanswurst,21
364,Lottchen,21
365,folgt,20
366,erstarrt,20
367,hämisch,20
368,verdrießlich,20
369,verstört,20
370,Wehmuth,20
371,fahren,20
372,haltend,20
373,steigender,20
374,Augenblicke,20
375,wenig,20
376,erhebt,20
377,eben,20
378,dazwischen,20
379,gehet,20
380,Herrn,20
381,tiefen,19
382,steigt,19
383,Hut,19
384,verbergen,19
385,richtet,19
386,nähert,19
387,Gebärden,19
388,Tür,19
389,nachdem,19
390,Marquis,19
391,näher,19
392,verhüllt,19
393,Augenblick,19
394,Verachtung,19
395,Entzücken,19
396,Schulter,19
397,nachäffend,19
398,Lippen,18
399,feurig,18
400,Wort,18
401,darauf,18
402,ehrerbietig,18
403,Bestürzung,18
404,Tone,18
405,Kuß,18
406,Mantel,18
407,gespannt,18
408,geben,18
409,atemlos,18
410,schreien,18
411,Graf,18
412,Soldaten,18
413,scheu,18
414,drei,18
415,Verlegenheit,18
