,word,frequency
0,O,6820
1,mehr,5164
2,Ach,4942
3,Herr,4759
4,Liebe,4558
5,Herz,4517
6,muß,4368
7,schon,4322
8,ja,4150
9,Gott,4142
10,Vater,3491
11,wohl,3310
12,Leben,3157
13,Welt,2977
14,Mann,2918
15,seyn,2870
16,Himmel,2630
17,Hand,2608
18,gar,2505
19,immer,2423
20,weiß,2341
21,Mutter,2318
22,Augen,2310
23,Ja,2291
24,Glück,2260
25,hast,2151
26,lassen,2044
27,ganz,1990
28,Tod,1965
29,Wer,1916
30,Seele,1903
31,bey,1886
32,Sohn,1875
33,gleich,1874
34,sagen,1867
35,sehen,1859
36,Frau,1851
37,Freund,1838
38,Zeit,1833
39,recht,1825
40,Kind,1787
41,Weib,1783
42,Menschen,1722
43,wäre,1695
44,nie,1675
45,geht,1652
46,Herzen,1632
47,hätte,1625
48,lieber,1625
49,allein,1622
50,wer,1575
51,macht,1567
52,gut,1550
53,Brust,1506
54,bald,1493
55,Freude,1462
56,Mensch,1458
57,Mädchen,1396
58,Tochter,1391
59,Nein,1375
60,liebe,1372
61,Blut,1369
62,lieben,1361
63,kan,1354
64,glücklich,1337
65,o,1327
66,sei,1321
67,Nacht,1309
68,Teufel,1304
69,geben,1293
70,Tag,1259
71,auff,1252
72,Bruder,1250
73,laß,1245
74,kommen,1229
75,Herrn,1204
76,Wort,1188
77,ab,1169
78,müssen,1167
79,mag,1155
80,ganze,1152
81,Geist,1152
82,König,1152
83,fort,1139
84,sollen,1120
85,Lust,1100
86,wär,1092
87,kommt,1085
88,sey,1078
89,Kinder,1069
90,wissen,1064
91,ach,1060
92,steht,1057
93,oft,1053
94,sieht,1047
95,Götter,1027
96,her,1023
97,lange,1005
98,s,1000
99,Haus,990
100,gern,989
101,sterben,981
102,eben,974
103,n,962
104,zurück,961
105,Kopf,951
106,Ehre,939
107,genug,939
108,wil,934
109,sehn,932
110,erst,928
111,ewig,924
112,Leute,923
113,Laß,923
114,schön,918
115,Tugend,893
116,Macht,892
117,gewiß,887
118,leben,874
119,darf,869
120,heute,866
121,selber,862
122,liebt,862
123,unsre,862
124,wenig,859
125,gemacht,853
126,seid,851
127,Unglück,847
128,nein,843
129,Blick,839
130,seh,826
131,voll,823
132,sagt,821
133,Schwester,819
134,willst,813
135,lieb,808
136,davon,804
137,nehmen,804
138,Haupt,804
139,warum,798
140,Erde,785
141,habt,783
142,möchte,782
143,Warum,781
144,hören,780
145,ganzen,779
146,Lebens,779
147,Ei,778
148,besser,772
149,Kerl,771
150,reden,771
151,Schmerz,771
152,finden,769
153,Auge,767
154,Rache,764
155,Dank,763
156,Hölle,763
157,wahr,762
158,wollt,758
159,Tage,756
160,Geld,756
161,gehen,740
162,Gesicht,735
163,thun,733
164,verloren,730
165,Thränen,730
166,weit,727
167,werd,727
168,ists,710
169,Sonne,710
170,Augenblick,709
171,vielleicht,708
172,stets,708
173,endlich,704
174,Freunde,704
