,word,frequency
0,ab,2981
1,geht,1323
2,Hand,1208
3,tritt,1172
4,Vorige,843
5,Ab,836
6,sieht,714
7,kommt,708
8,zurück,601
9,steht,566
10,allein,555
11,Pause,548
12,Geht,536
13,nimmt,525
14,Zimmer,514
15,Seite,500
16,fort,491
17,Vorigen,476
18,fällt,469
19,herein,452
20,zieht,373
21,nieder,368
22,setzt,358
23,wirft,355
24,gehen,351
25,hält,337
26,leise,313
27,schnell,303
28,treten,302
29,laut,300
30,Fenster,276
31,Augen,264
32,stehen,261
33,heraus,260
34,Arme,257
35,Tisch,253
36,immer,253
37,hört,253
38,stürzt,247
39,Hände,246
40,Arm,242
41,küßt,241
42,Gesicht,239
43,Graf,237
44,macht,237
45,kommen,236
46,kömmt,231
47,springt,228
48,Faust,228
49,bleibt,226
50,Thüre,223
51,lacht,222
52,schlägt,219
53,Frau,216
54,führt,208
55,ruft,205
56,läßt,204
57,legt,202
58,Kopf,194
59,liest,191
60,heftig,189
61,fährt,188
62,gibt,187
63,faßt,186
64,hervor,186
65,eilt,178
66,Brief,178
67,Stimme,178
68,bey,177
69,Kaspar,176
70,wendet,174
71,umarmt,173
72,ganz,171
73,Szene,163
74,Vorhang,162
75,Musik,160
76,beiseite,159
77,hinaus,157
78,hebt,156
79,Kasperl,156
80,König,155
81,reißt,155
82,öffnet,154
83,Beide,154
84,zusammen,154
85,oben,151
86,Stuhl,150
87,Erde,150
88,gehn,147
89,läuft,145
90,stellt,144
91,Mitte,144
92,Brust,143
93,weint,140
94,entgegen,139
95,Blick,139
96,erschrocken,139
97,Laut,139
98,giebt,139
99,fallen,138
100,reicht,138
101,Leonore,138
102,hinein,136
103,erscheint,136
104,beide,136
105,folgt,135
106,los,134
107,sinkt,134
108,herum,133
109,Boden,133
110,ängstlich,132
111,Thür,132
112,winkt,130
113,hastig,130
114,sitzt,130
115,beiden,130
116,erblickt,129
117,rechts,128
118,singt,127
119,einander,127
120,Gräfin,127
121,halb,126
122,lächelnd,125
123,bringt,125
124,Ritter,124
125,Degen,123
126,plötzlich,123
127,näher,123
128,eben,122
129,zeigt,122
130,Hintergrunde,122
131,links,122
132,Arie,122
133,Hals,121
134,Gefolge,121
135,Bewegung,121
136,Schwert,120
137,Knie,119
138,Königin,119
139,darauf,119
140,spricht,118
141,Seiten,118
142,ergreift,118
143,außer,117
144,erstaunt,117
145,heimlich,115
146,betrachtet,114
147,stößt,113
148,beis,113
149,sucht,112
150,wild,112
151,Bühne,112
152,Hut,110
153,drückt,110
154,trinkt,109
155,Sessel,109
156,Füßen,105
157,Händen,105
158,Türe,105
159,neben,104
160,Vater,104
161,Haus,103
162,umher,103
163,voll,103
164,Herr,103
165,Karl,103
166,Chor,102
167,Donnerschlag,102
168,Tür,102
169,lachend,101
170,Kasper,101
171,Hause,100
172,sehen,100
173,weinend,100
174,Dolch,99
175,Ferne,99
176,Grafen,99
177,nähert,98
178,steigt,97
179,langsam,95
180,Armen,95
181,zwei,94
182,verwandelt,93
183,Marquis,93
184,Soldaten,93
185,kniet,92
186,erschrickt,92
187,Wagner,92
188,fassend,91
189,fängt,91
190,her,91
191,verlegen,90
192,Saal,88
193,vorher,88
194,folgen,88
195,nachdem,87
196,Ende,87
197,Mephistopheles,87
198,Rosalie,87
199,kehrt,86
200,rasch,86
201,Mantel,86
202,hernach,86
203,Johann,86
204,bald,85
205,Hintergrund,85
206,Volk,85
207,Gotthold,85
208,zeigend,85
209,Bedienter,84
210,entfernt,84
211,gleich,84
212,Beutel,84
213,gekleidet,84
214,gerührt,83
215,Mutter,83
216,betroffen,82
217,Sieht,82
218,drei,81
219,Stößel,81
220,zitternd,80
221,klopft,80
222,Höhe,80
223,Zeichen,80
224,Baron,80
225,Theater,79
226,Wache,79
227,übrigen,79
228,steckt,78
229,lachen,78
230,Mädchen,78
231,Sichel,78
232,starr,77
233,bewegt,76
234,Zeit,75
235,Garten,74
236,Feuer,74
237,hinten,74
238,Herzog,74
239,Papier,73
240,umarmen,73
241,Major,73
242,blickt,73
243,Gedanken,72
244,trägt,72
245,Stillschweigen,72
246,Glas,72
247,Nacht,72
248,Küßt,71
249,Mund,71
250,spielt,71
251,tragen,71
252,Verbeugung,71
253,beyde,71
254,sagt,70
255,still,70
256,Kind,70
257,Sophie,69
258,Fritz,69
259,herab,68
260,setzen,68
261,Herz,68
262,liegt,68
263,ersten,68
264,verschwindet,68
265,erhebt,68
266,schließt,67
267,Diener,67
268,Ton,66
269,Stock,66
270,schaut,66
271,Licht,66
272,Knaben,66
273,davon,66
274,Golo,66
275,kalt,65
276,Zieht,65
277,Don,65
278,Prinz,65
279,endlich,65
280,Bedienten,64
281,Bediente,64
282,großen,64
283,Baum,64
284,zugleich,64
285,Tische,64
286,Beyde,64
287,Hütte,64
288,Figaro,64
289,Hans,64
290,herunter,63
291,Schloß,63
292,ziehen,63
293,Jakob,63
294,Agnes,63
295,sitzen,62
296,Felsen,62
297,Spiegel,62
298,furchtsam,62
299,schleicht,62
300,Louise,62
301,Mongogul,62
302,schüchtern,61
303,Doktor,61
304,eilig,61
305,Prinzessin,61
306,deutend,60
307,Weile,60
308,fest,60
309,Buch,60
310,Himmel,60
311,begleitet,60
312,letzten,60
313,vorüber,60
314,Kinder,60
315,Tasche,59
316,nehmen,59
317,Sohn,59
