,word,frequency
0,mitleidig,8
1,Arm,8
2,sehen,4
3,Hand,4
4,Theilnahme,3
5,nehmen,3
6,Mitleid,3
7,legen,2
8,wenden,2
9,stehen,2
10,geben,2
11,mitleidend,2
12,ansehend,2
13,mitleidsvoll,2
14,ergreifend,2
15,theilnehmend,2
16,Blick,2
17,ab,2
18,gehen,2
19,Degen,1
20,traurig,1
21,verlegen,1
22,traulich,1
23,recht,1
24,Schreibtisch,1
25,linker,1
26,Lehnstuhl,1
27,fallen,1
28,mindester,1
29,Anstrengung,1
30,gewahren,1
31,Stück,1
32,splittern,1
33,verdammt,1
34,groß,1
35,Auge,1
36,besorglich,1
37,Antonie,1
38,greifen,1
39,Puls,1
40,reichend,1
41,werfen,1
42,Boden,1
43,Stillschweigen,1
44,oberer,1
45,betrachten,1
46,flüchtig,1
47,Neugierd,1
48,ausbreitend,1
49,schleichen,1
50,Haus,1
51,erwischen,1
52,Kopf,1
53,beschäftigen,1
54,Eulalien,1
55,Ton,1
56,Reue,1
57,kehren,1
58,anblicken,1
59,kömmen,1
60,heftig,1
61,Gemütsbewegung,1
62,rollen,1
63,Gang,1
64,unstet,1
65,scheinen,1
66,bemerken,1
67,ansehen,1
68,fassen,1
69,Brust,1
70,Betroffenheit,1
71,fühlen,1
72,bedenkend,1
73,umgeben,1
74,eilen,1
75,Händeringend,1
76,erbarmend,1
77,betrachtend,1
78,Jammerblick,1
79,halten,1
80,Sheriff,1
81,voraus,1
82,Amm,1
83,folgen,1
84,übrig,1
85,jammernd,1
86,verschwinden,1
87,entfernen,1
88,Tür,1
89,trösten,1
90,gleich,1
91,weniger,1
92,wer,1
93,fort,1
