,word,frequency
0,arm,677
1,Mitleid,174
2,O,147
3,sollen,133
4,lassen,115
5,gut,112
6,lieb,99
7,müssen,97
8,bedauern,88
9,tun,82
10,leid,78
11,ja,70
12,helfen,69
13,sehen,65
14,wohl,65
15,nehmen,63
16,büßen,63
17,gehen,61
18,lieber,61
19,jammern,60
20,kommen,58
21,mehr,56
22,Arm,56
23,wer,55
24,unglücklich,51
25,ganz,49
26,ach,48
27,beklagen,45
28,schon,43
29,Erbarmen,43
30,nein,43
31,wissen,42
32,thu,40
33,geben,38
34,fehlen,37
35,Ach,35
36,all,34
37,schonen,34
38,erbarmen,34
39,stehen,34
40,denken,33
41,lieben,33
42,recht,33
43,retten,33
44,Freund,32
45,Unglück,32
46,weinen,32
47,bitten,32
48,Barmherzigkeit,32
49,Tochter,32
50,geschehen,32
51,schön,31
52,Schwester,29
53,unschuldig,29
54,gar,28
55,Leid,26
56,dürfen,26
57,bekümmern,26
58,vergeben,25
59,schlimm,24
60,mögen,23
61,bringen,22
62,weh,22
63,jung,22
64,Bey,21
65,bleiben,21
66,immer,20
67,schade,20
68,Hand,20
69,trösten,20
70,Reue,20
71,Arme,20
72,fühlen,20
73,mitleidig,19
74,zurück,19
75,Haus,19
76,gern,19
77,verdienen,19
78,groß,18
79,solch,18
80,Geschöpf,18
81,kennen,18
82,gnädig,17
83,wahr,17
84,verzeihen,17
85,Auge,17
86,finden,17
87,dauern,17
88,klagen,17
89,willen,17
90,seyn,17
91,Ding,16
92,glauben,16
93,möchten,16
94,trauern,16
95,hören,16
96,klein,16
97,Wort,16
98,verlieren,16
99,Träne,15
100,schwach,15
101,fallen,15
102,o,15
103,halten,15
104,gleich,15
105,nie,15
106,genug,15
107,still,14
108,rühren,14
109,beten,14
110,sorgen,14
111,edel,14
112,wahrlich,14
113,weniger,13
114,liegen,13
115,rächen,13
116,scheinen,13
117,vielleicht,13
118,sprechen,13
119,Unglückliche,13
120,fort,13
121,Gnade,13
122,Gefühl,13
123,rufen,13
124,tragen,13
125,vergessen,12
126,Tag,12
127,herzlich,12
128,verlassen,12
129,bald,12
130,heute,12
131,leicht,12
132,treffen,12
133,Blut,12
134,Anteil,12
135,einzig,12
136,warum,12
137,leiden,12
138,Kopf,11
139,sterben,11
140,lang,11
141,zart,11
142,nah,11
143,krank,11
144,Sey,11
145,menschlich,11
146,Ei,10
147,hart,10
148,führen,10
149,Nacht,10
150,Brust,10
151,jed,10
152,schwer,9
153,Klage,9
154,Gräfi,9
155,Gute,9
156,Schelm,9
157,Geld,9
158,Thier,9
159,treu,9
160,bereuen,9
161,selber,9
162,Sache,9
163,verschonen,9
164,reden,9
165,heurathen,9
