,word,frequency
0,sterben,533
1,verlieren,312
2,Verzweiflung,274
3,O,222
4,mehr,217
5,lassen,208
6,sehen,207
7,sollen,199
8,müssen,169
9,retten,150
10,schon,138
11,gehen,126
12,verlassen,119
13,kommen,114
14,all,106
15,tot,105
16,ja,99
17,toden,95
18,Auge,92
19,geben,91
20,ganz,86
21,Hölle,85
22,Hand,79
23,nein,79
24,wissen,78
25,nie,71
26,Abgrund,69
27,verzweifelt,68
28,Grab,68
29,verzweifeln,68
30,flehen,67
31,helfen,64
32,bringen,62
33,Rettung,61
34,stehen,60
35,fallen,59
36,fort,57
37,nehmen,56
38,wer,55
39,denken,55
40,letzt,54
41,bleiben,53
42,stürzen,52
43,entsetzlich,52
44,Blut,52
45,Todt,52
46,töten,51
47,hören,51
48,mögen,50
49,fliehen,50
50,Wort,49
51,ewig,49
52,schrecklich,47
53,reißen,46
54,Vergebung,46
55,immer,45
56,liegen,43
57,Brust,42
58,Mord,41
59,zurück,41
60,Fort,41
61,wohl,40
62,ach,40
63,Fluch,38
64,Fuß,37
65,verlohren,37
66,halten,36
67,lang,36
68,Untergang,36
69,vergehen,36
70,Sterben,35
71,bald,35
72,Elend,34
73,Nacht,34
74,Blick,34
75,führen,34
76,gar,34
77,jed,34
78,nah,33
79,Augenblick,33
80,dürfen,32
81,glauben,32
82,groß,32
83,kalt,32
84,bitten,32
85,Tochter,31
86,tief,31
87,hoffen,31
88,lieber,31
89,vernichten,31
90,rufen,31
91,fassen,30
92,fern,29
93,Ach,29
94,Qual,29
95,gut,28
96,finden,28
97,niemals,28
98,fühlen,28
99,einzig,27
100,ziehen,27
101,gleich,27
102,Arm,27
103,Verderben,27
104,Haus,27
105,gewiß,26
106,brechen,26
107,vergessen,26
108,Haupt,26
109,lieb,26
110,Tag,26
111,außer,26
112,rächen,26
113,geschehen,26
114,grausam,26
115,sprechen,25
116,Gedanke,25
117,wehen,25
118,suchen,25
119,voll,25
120,heilig,24
121,werfen,24
122,Erbarmen,24
123,möchten,24
124,unmöglich,24
125,Gnade,23
126,hinab,23
127,Wahnsinn,23
128,weh,23
129,selber,23
130,Stunde,23
131,niemand,23
132,tragen,23
133,Feind,22
134,Ende,22
135,Bild,22
136,ermorden,22
137,Ort,21
138,seyn,21
139,Macht,21
140,wagen,21
141,treiben,21
142,sinken,21
143,dahin,20
144,verloren,20
145,hoch,20
146,fahren,20
147,schlagen,20
148,Leiche,20
149,schweben,20
150,Kraft,20
151,Unglück,20
152,elend,20
153,Sinn,19
154,verzweifelnd,19
155,vergebens,19
156,nieder,19
157,nennen,19
158,entfliehen,19
159,eh,19
160,sterbend,19
161,Knie,19
162,Ohnmacht,19
163,verstoßen,19
164,Ehre,19
165,hinweg,18
166,weit,18
167,Angst,18
168,Schwert,18
169,Leib,18
170,schnell,18
171,beten,18
172,Tödte,18
173,Name,17
174,tun,17
175,richten,17
176,vielleicht,17
177,Kette,17
178,furchtbar,17
179,Muth,17
180,Schmerz,17
181,Freund,17
182,nimmer,17
183,genug,16
184,neu,16
185,setzen,16
186,stoßen,16
187,warum,16
188,ergreifen,16
189,unglücklich,16
190,Schritt,16
191,eilen,16
192,Ruhe,16
193,kaum,16
194,Finsternis,16
195,Fall,15
196,verraten,15
197,Weh,15
198,beschwören,15
199,Mart,15
200,morden,15
201,Heil,15
202,Träne,15
203,ab,15
204,umsonst,15
205,frei,15
206,Nein,15
207,zittern,15
208,kennen,15
209,laut,15
210,Unschuld,15
211,befreien,15
212,bereit,15
213,legen,15
214,Ahndung,14
215,Kopf,14
216,zerreißen,14
217,möglich,14
218,blutig,14
219,tödte,14
220,wenden,14
221,Flucht,14
222,hoffnungslos,14
223,Lippe,14
224,Mund,14
225,treffen,14
226,hinein,14
227,Entsetzen,14
228,Bey,14
229,fest,14
230,wohin,14
231,steigen,14
232,gieben,14
233,endlich,13
234,arm,13
235,jung,13
236,vorbei,13
237,gern,13
238,umbringen,13
239,Haar,13
240,Trost,13
241,selig,13
242,dringen,13
243,Unsre,13
244,Verbrechen,13
245,Traum,13
246,davon,13
247,daran,13
248,still,13
249,Opfer,13
250,dunkel,13
251,vermögen,13
252,eher,13
253,übrig,13
254,schreien,13
255,Vernichtung,13
256,Mittel,13
257,ruhig,13
258,gefangen,13
259,vergeben,12
260,Gefahr,12
261,fürchterlich,12
262,halb,12
263,ists,12
264,schauen,12
265,brennen,12
266,Ziel,12
267,Ka,12
268,treten,12
269,heute,12
270,Grund,12
271,ergeben,12
272,thu,12
273,spät,12
274,Flamme,12
275,enden,12
276,wahr,12
277,o,12
278,itzen,12
279,hinaus,12
280,Schwester,12
281,Erbarmung,11
282,jagen,11
283,lieben,11
284,unsrer,11
285,unschuldig,11
286,zugrunde,11
287,Geschick,11
288,heuen,11
289,klein,11
290,kehren,11
291,Ohr,11
292,einsam,11
293,Wesen,11
294,ungeheuer,11
295,tödten,11
296,Wille,11
297,Boden,11
298,Gemahl,11
299,verlorn,11
300,untergehen,11
301,verzweiflungsvoll,11
302,erkennen,11
303,Land,11
304,nahe,11
305,ruhen,11
306,schön,11
307,Henker,11
308,Ungeheuer,11
309,lesen,11
310,nahen,11
311,fast,11
312,Wut,10
313,zeigen,10
314,Fels,10
315,Stelle,10
316,Krieg,10
317,beben,10
318,Sonne,10
319,senden,10
320,verfluchen,10
321,Anblick,10
322,entgegen,10
323,darum,10
324,rein,10
325,heißen,10
326,wahrhaftig,10
327,solch,10
328,folgen,10
329,wirklich,10
330,flehend,10
331,Grauen,10
332,Pei,10
333,scheinen,10
334,welch,10
335,entreißen,10
336,schwer,10
337,Schlacht,10
338,Sieg,10
339,wütend,10
340,Wunsch,10
341,erheben,10
342,Wunde,10
343,erscheinen,10
344,holen,10
345,oft,10
346,einst,10
347,kurz,10
348,verfolgen,10
349,Bus,10
350,los,9
351,eigen,9
352,Todesurteil,9
353,Freiheit,9
354,Glauben,9
355,Zunge,9
356,stellen,9
357,Sünde,9
358,heben,9
359,wann,9
360,fromm,9
361,verdammen,9
362,erretten,9
363,Frieden,9
364,Blitz,9
365,gebären,9
366,Stirn,9
367,Jahr,9
368,Thron,9
369,Natur,9
370,heiß,9
371,öffnen,9
372,verhaßt,9
373,entsagen,9
374,Erlöser,9
375,Sehnsucht,9
376,weichen,9
377,Gebet,9
378,Ufer,9
379,kämpfen,9
380,verstummen,9
381,Art,9
382,recht,9
383,kerkern,9
384,leuchten,9
385,wenig,9
386,stark,9
387,verbergen,9
388,Leiden,9
389,schwach,9
390,Donner,9
391,leise,9
392,bleich,9
393,Strafe,9
394,fließen,9
395,Zeichen,9
396,lösen,9
397,bös,9
398,Gewissen,8
399,fehlen,8
400,Tat,8
401,schwören,8
402,Jüngling,8
403,Scham,8
404,Ausweg,8
405,Sünder,8
406,schlafen,8
407,Eile,8
408,drohen,8
409,schlimm,8
410,locken,8
411,Gefühl,8
412,erschlagen,8
413,glühend,8
414,empor,8
415,Altar,8
416,willen,8
417,vieler,8
418,Gebein,8
419,stürmen,8
420,greifen,8
421,hängen,8
422,weinen,8
423,schonen,8
424,zweifeln,8
425,wanken,8
426,Ring,8
427,lebend,8
428,Drum,8
429,Verhängnis,8
430,beugen,8
431,überlassen,8
432,ohnmächtig,8
433,wil,8
434,je,8
435,Schiff,8
436,ringen,8
437,sprich,8
438,jammern,8
439,Erlösung,8
440,Noth,8
441,versagen,8
442,erlösen,8
443,trösten,8
444,itzt,8
445,Werk,8
446,eben,8
447,Geliebter,8
448,weder,8
449,leer,8
450,erfüllen,8
451,rauben,8
452,verderben,8
453,winken,8
454,empfinden,8
455,künftig,8
456,drücken,8
457,gedenken,8
458,seit,8
459,gerne,8
460,geschwind,7
461,gehören,7
462,mitten,7
463,zwingen,7
464,Raum,7
465,binden,7
466,Seligkeit,7
467,edel,7
468,Ader,7
469,bewahren,7
470,Gift,7
471,gerecht,7
472,reichen,7
473,Wolke,7
474,Tote,7
475,Grau,7
476,That,7
477,begraben,7
478,Wange,7
479,beschließen,7
480,Dunkelheit,7
481,verbannen,7
482,Welle,7
483,rauh,7
484,Folge,7
485,laufen,7
486,Waffe,7
487,ausser,7
488,Seufzer,7
489,Staub,7
490,eignen,7
491,umfassen,7
492,Glück,7
493,hinauf,7
494,Band,7
495,Wil,7
496,Jch,7
497,Gericht,7
498,Flügel,7
499,morgen,7
500,treu,7
501,Vaterland,7
502,verflucht,7
503,erhalten,7
504,Dasein,7
505,Hals,7
506,vergiften,7
507,Bett,7
508,bergen,7
509,ledig,7
510,rennen,7
511,fragen,7
512,Bitte,7
513,Weibe,7
514,Barbar,7
515,See,7
516,heraus,7
517,Brief,7
518,erblicken,7
519,Reue,7
520,Antlitz,7
521,bereiten,7
522,erblassen,7
523,Zärtlichkeit,7
524,verrathen,7
525,Sey,7
