,word,frequency
0,küssen,6
1,Hand,2
2,voll,2
3,feurig,2
4,reichen,1
5,nacheinander,1
6,Leidenschaft,1
7,springen,1
8,ankleiden,1
9,Kuss,1
10,zugehen,1
11,werfen,1
12,neckend,1
13,Kuß,1
14,schlagen,1
15,Hut,1
16,Hals,1
17,umarmend,1
18,umarmen,1
19,gehen,1
20,ab,1
21,klatschen,1
22,Kin,1
23,streichelnd,1
24,nehmen,1
25,Kopf,1
26,geben,1
27,derb,1
28,Schmatz,1
29,verwundert,1
30,Bootsknecht,1
31,drehen,1
32,Zimmer,1
33,hüpfen,1
34,kosend,1
35,zärtlich,1
36,Grimasse,1
37,Gesicht,1
38,fahren,1
39,Hitze,1
40,zunehmen,1
41,schleudern,1
42,nachläßig,1
43,hinwerfen,1
44,karricirt,1
45,umschlingen,1
46,unterdessen,1
47,aufwarten,1
48,schäkern,1
