,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
1375,GerDracor/iffland-figaro-in-deutschland.xml,60488,60494,Ariel?,emotional movement,emotional movement,emotional movement
1376,GerDracor/iffland-figaro-in-deutschland.xml,60495,60524,Ist ein sehr berühmter Geist.,positive,emotions of affection,admiration
1377,GerDracor/iffland-figaro-in-deutschland.xml,60525,60545,Das weiß Greif wohl.,negative,emotions of rejection,anger
1378,GerDracor/iffland-figaro-in-deutschland.xml,60546,60591,– Wie oft hat er mit mir vor Ariel gezittert!,negative,emotions of fear,fear
1379,GerDracor/iffland-figaro-in-deutschland.xml,60592,60618,Ich zittre wirklich jetzt.,negative,emotions of fear,fear
1380,GerDracor/iffland-figaro-in-deutschland.xml,60619,60633,– Herr Figaro!,negative,emotional movement,emotional movement
1381,GerDracor/iffland-figaro-in-deutschland.xml,60634,60761,"– O Sie, der Sie den Herrn Grafen oft in himmlische Entzückungen durch Geister setzen –
              wie sind Sie zu beneiden!",positive,emotions of joy,joy
1382,GerDracor/iffland-figaro-in-deutschland.xml,60762,60869,"Denn um die Zeit, wo Ihnen Ariel erscheint – sind auch mit
              uns ganz andere Dinge vorgegangen.",emotional movement,emotions of suffering,emotional movement
1383,GerDracor/iffland-figaro-in-deutschland.xml,60870,60879,mystisch.,emotional movement,emotional movement,emotional movement
1384,GerDracor/iffland-figaro-in-deutschland.xml,60880,60898,Ganz andere Dinge.,emotional movement,emotional movement,emotional movement
1385,GerDracor/iffland-figaro-in-deutschland.xml,60899,60926,schlägt die Hände zusammen.,emotional movement,emotional movement,emotional movement
1386,GerDracor/iffland-figaro-in-deutschland.xml,60927,60960,"Heilsamere, das glaub' ich gerne.",positive,emotions of affection,joy
1387,GerDracor/iffland-figaro-in-deutschland.xml,60961,61095,"Allein – der Ariel – ist so nicht – ach – wie soll
              ich, bei der Ehrfurcht, die ich für ihn fühle, mich recht ausdrücken?",positive,emotional movement,admiration
1388,GerDracor/iffland-figaro-in-deutschland.xml,61096,61256,"– ist so – nicht
              responsable – Die Fonds, auf die der Ariel anweisen darf – sind – Tief in der Erde von meinen Ahnherren einst verborgene Schätze.",positive,emotions of rejection,emotional movement
1389,GerDracor/iffland-figaro-in-deutschland.xml,61257,61389,"Könnten nicht die hohen Anverwandten mir es ungleich deuten, so alter – alter Schätze
              mich theilhaft gemacht zu haben?",positive,emotions of affection,admiration
