,word,frequency
0,sehen,1698
1,Glück,1624
2,glücklich,1525
3,gut,1435
4,O,1210
5,sollen,1090
6,schön,1064
7,ja,1015
8,kommen,1009
9,all,939
10,lassen,931
11,freuen,762
12,ganz,709
13,schon,688
14,müssen,672
15,recht,666
16,lieb,659
17,gehen,644
18,geben,643
19,Tag,623
20,groß,610
21,froh,592
22,wer,559
23,wohl,515
24,mehr,493
25,wissen,437
26,seyn,415
27,nehmen,409
28,finden,406
29,lustig,399
30,Vergnügen,393
31,neu,389
32,bringen,380
33,hören,376
34,hoch,372
35,herrlich,367
36,bald,363
37,umarmen,356
38,stehen,354
39,Dank,349
40,immer,339
41,gleich,328
42,Hand,325
43,entzücken,319
44,endlich,312
45,freudig,304
46,gern,303
47,voll,302
48,Bey,302
49,jed,293
50,zufrieden,293
51,singen,288
52,brav,285
53,danken,283
54,Auge,275
55,erfreuen,274
56,heute,273
57,süß,272
58,Arm,270
59,Haus,267
60,solch,266
61,glauben,262
62,gar,261
63,lächelnd,260
64,wünschen,258
65,genießen,255
66,springen,252
67,denken,250
68,lachend,249
69,Freund,241
70,Sonne,240
71,wahr,239
72,mögen,237
73,lieber,236
74,fühlen,235
75,Unsre,234
76,Sey,231
77,halten,228
78,bleiben,227
79,Nacht,225
80,Land,224
81,Ach,222
82,angenehm,217
83,tun,216
84,Augenblick,215
85,fallen,215
86,Tochter,214
87,jung,210
88,Jahr,204
89,Stunde,201
90,dürfen,200
91,Ka,199
92,lang,197
93,nie,195
94,leicht,194
95,frei,191
96,willkommen,191
97,gefallen,190
98,welch,190
99,vergnügen,181
100,Brust,180
101,gönnen,180
102,ach,179
103,Sieg,178
104,Wort,177
105,sprechen,176
106,führen,175
107,Wunsch,168
108,klein,166
109,gewiß,165
110,retten,165
111,laut,163
112,tragen,162
113,heuen,161
114,weit,157
115,oft,156
116,liegen,155
117,möchten,151
118,bravo,149
119,Gold,148
120,Geld,148
121,lernen,148
122,herzlich,147
123,still,147
124,je,147
125,kennen,147
126,Glückseligkeit,146
127,frisch,145
128,Segen,144
129,ziehen,143
130,zurück,141
131,eben,139
132,sterben,139
133,wunderbar,138
134,beglücken,138
135,Feind,137
136,selig,137
137,Sinn,137
138,freundlich,136
139,desto,135
140,Wonne,135
141,zeigen,134
142,Sache,134
143,Schatz,134
144,Morgen,133
145,rufen,133
146,lieben,133
147,Ehre,133
148,suchen,133
149,scheinen,132
150,Seyn,132
151,vergessen,132
152,ruhen,131
153,nennen,129
154,geschehen,129
155,edel,129
156,tanzen,128
157,ewig,126
158,Spaß,126
159,gewinnen,126
160,Traum,125
161,Natur,125
162,setzen,123
163,lieblich,123
164,lächeln,123
165,ab,123
166,Fest,122
167,Jhr,122
168,genug,121
169,erfüllen,121
170,schlagen,119
171,helfen,119
172,dank,118
173,schauen,118
174,ists,117
175,Heil,117
176,Schmerz,115
177,letzt,115
178,arm,114
179,o,114
180,rein,114
181,entgegen,113
182,Bild,113
183,Blick,113
184,Schwester,113
185,einzig,112
186,heißen,111
187,thu,110
188,spielen,109
189,dafür,109
190,davon,107
191,toll,106
192,Lohn,106
193,gerne,106
194,Wol,106
195,Lied,105
196,Blut,105
197,grüßen,104
198,Gedanke,103
199,Kraft,103
200,Ding,103
201,fein,103
202,hoffen,102
203,munter,101
204,wenig,101
205,Aufferne,101
206,hübsch,99
207,blühen,99
208,empfangen,99
209,vielleicht,98
210,selber,97
211,Tanz,97
212,Freiheit,97
213,Gesicht,97
214,schnell,96
215,Ruhe,96
216,wann,96
217,Hi,96
218,gnädig,95
219,heben,95
220,steigen,95
221,treffen,95
222,That,95
223,erwarten,94
224,manch,94
225,erhalten,94
226,bekommen,93
227,grün,93
228,stets,93
229,allerliebst,93
230,Fuß,92
231,Gut,92
232,Recht,92
233,Ei,91
234,trinken,91
235,segnen,91
236,schaffen,90
237,Blume,90
238,gehören,90
239,einst,90
240,lesen,89
241,treten,89
242,Macht,89
243,treu,89
244,halb,88
245,Trost,88
246,Abend,88
247,Frieden,88
248,kaum,88
249,Gute,88
250,Nu,88
251,Freud,87
252,Krieg,86
253,brechen,86
254,dankbar,86
255,fahren,85
256,verdienen,85
257,Name,85
258,vortrefflich,84
259,Gnade,84
260,weniger,84
261,legen,83
262,dabei,83
263,Frucht,83
264,küssen,83
265,ruhig,83
266,reden,82
267,Auff,82
268,loben,82
269,dahin,81
270,schenken,81
271,fangen,81
272,Gefühl,80
273,nein,80
274,Arme,80
275,Triumph,80
276,Spiel,79
277,warum,79
278,Dienst,79
279,Held,78
280,erquicken,78
281,Kunst,77
282,empfinden,77
283,schmecken,77
284,kriegen,77
285,morgen,77
286,fehlen,76
287,sanft,76
288,schließen,75
289,Braut,75
290,unsrer,75
291,nah,75
292,gelingen,75
293,stolz,75
294,Arbeit,75
295,Jch,75
296,Art,74
297,vergnügt,74
298,hell,74
299,seit,74
300,fest,74
301,warm,73
302,sitzen,73
303,ehrlich,73
304,Anblick,73
305,verlieren,73
306,wil,73
307,Mund,73
308,fliegen,72
309,Werk,72
310,brauchen,72
311,daran,72
312,laufen,72
313,Vn,72
314,Ende,71
315,kehren,71
316,heiß,71
317,schwer,71
318,Thron,70
319,herum,70
320,Ziel,70
321,Laune,70
322,Leib,70
323,fort,70
324,Hochzeit,70
325,Deß,70
326,vollbringen,69
327,erkennen,69
328,schätzen,69
329,himmlisch,69
330,Muth,69
331,werfen,69
332,belohnen,69
333,Jubel,69
334,tief,68
335,Baum,68
336,offen,68
337,Vaterland,67
338,fassen,67
339,Ohr,67
340,gesund,66
341,Unglück,66
342,frölich,66
343,Ah,65
344,danke,65
345,Schau,65
346,ansehen,65
347,stellen,65
348,wohnen,65
349,ergötzen,64
350,klug,64
351,Ort,64
352,erscheinen,64
353,erleben,64
