,word,frequency
0,außer,35
1,Verzweiflung,28
2,sterben,15
3,verzweifelnd,14
4,fallen,12
5,Ohnmacht,11
6,stürzen,11
7,Hand,7
8,ringend,6
9,voll,6
10,sterbend,5
11,sinken,5
12,ab,5
13,verzweiflungsvoll,5
14,gehen,5
15,Arm,5
16,Gesicht,4
17,wenden,4
18,Verzweiflungsvoll,4
19,verzweiflend,4
20,nieder,3
21,stehen,3
22,flehend,3
23,werfen,3
24,ringen,3
25,umher,3
26,kehren,3
27,schreien,3
28,Fuß,3
29,halb,2
30,Sessel,2
31,Blick,2
32,betäuben,2
33,Hölle,2
34,versinken,2
35,ausser,2
36,ergreifen,2
37,sehen,2
38,gleich,2
39,heraus,2
40,rufen,2
41,lang,2
42,Ton,2
43,verhüllen,2
44,stumm,2
45,Boden,2
46,Fenster,2
47,ganz,2
48,verschwinden,2
49,verhüllt,1
50,Fassung,1
51,nachdem,1
52,hinaus,1
53,eilen,1
54,zurückrufen,1
55,Schauplatz,1
56,stellen,1
57,Erleuchtung,1
58,fürchterlich,1
59,vorstellen,1
60,schweben,1
61,Geheul,1
62,Vertiefung,1
63,Allda,1
64,blicken,1
65,Geberd,1
66,gen,1
67,kalt,1
68,Grausen,1
69,mehr,1
70,schleppen,1
71,Nebenzimmer,1
72,kommen,1
73,Kirche,1
74,Fahne,1
75,dringen,1
76,entfliehen,1
77,Zeichen,1
78,niedergehend,1
79,Pause,1
80,Stul,1
81,erwachend,1
82,anfangs,1
83,setzen,1
84,beschäftigen,1
85,darauf,1
86,achten,1
87,Spiel,1
88,Karte,1
89,Schein,1
90,erglühen,1
91,Brandrakete,1
92,vorbeifliegen,1
93,Kampf,1
94,neben,1
95,heben,1
96,Zug,1
97,durchlaufen,1
98,finden,1
99,zurück,1
100,Nobili,1
101,Hof,1
102,herum,1
103,strecken,1
104,Recht,1
105,beschwörend,1
106,vernichten,1
107,beugen,1
108,nahe,1
109,Schrei,1
110,Versenkung,1
111,Stillschweigen,1
112,Körper,1
113,Entsetzen,1
114,betrachten,1
115,niederfallend,1
116,aufstehen,1
117,lesen,1
118,Hintergrund,1
119,erscheinend,1
120,Haltung,1
121,ausstrecken,1
122,furchtbar,1
123,Erscheinung,1
124,besinnungslos,1
125,dadurch,1
126,Parade,1
127,stören,1
128,erhalten,1
129,bezeichnen,1
130,wissen,1
131,tun,1
132,Tote,1
133,liegen,1
134,nachher,1
135,Gräfi,1
136,Kälte,1
137,fangen,1
138,Bus,1
139,verbergend,1
140,treten,1
141,toden,1
142,reißen,1
143,Arme,1
144,verlöschen,1
145,fast,1
146,oberer,1
147,zitternd,1
148,athemlos,1
149,Füssen,1
150,einfallen,1
151,verlohren,1
152,laufen,1
153,hoch,1
154,hangen,1
155,bleiben,1
156,folgend,1
157,Rede,1
158,nähern,1
159,Stellung,1
160,Rücken,1
161,sprechen,1
162,entschloßn,1
