,word,frequency
0,singen,10
1,freudig,10
2,gehen,8
3,Auff,7
4,Aufferne,7
5,frölich,7
6,ab,6
7,springen,5
8,gar,5
9,üm,4
10,sehen,4
11,lustig,4
12,all,4
13,blasen,4
14,J,4
15,Gantz,4
16,Frieden,4
17,setzen,3
18,wegen,3
19,Deß,3
20,auß,3
21,hie,3
22,stehen,3
23,Knie,3
24,Schauplatz,3
25,Gesicht,3
26,Teuffel,3
27,Lied,3
28,spielen,3
29,Satz,3
30,Potentat,3
31,seyn,2
32,willkommen,2
33,selbig,2
34,hüpffen,2
35,Worauff,2
36,steigen,2
37,Mund,2
38,mehr,2
39,lassen,2
40,loben,2
41,hören,2
42,leuchten,2
43,Herfür,2
44,bilden,2
45,Gegend,2
46,Gezelte,2
47,hüpfen,2
48,nieder,2
49,Becher,2
50,trinken,2
51,tantzen,2
52,Ka,2
53,schön,2
54,beyd,2
55,fangen,2
56,Glück,2
57,worauf,2
58,At,2
59,Gebärde,2
60,folgen,2
61,triumphirend,2
62,freundlich,2
63,Tantze,2
64,herauß,2
65,Briefferne,2
66,schlegen,2
67,Brust,2
68,sprechen,2
69,folgend,2
70,Wort,2
71,müssen,2
72,erheben,2
73,Deme,2
74,gut,2
75,sieben,2
76,abermal,2
77,schließen,2
78,hierauf,2
79,kommen,2
80,Spielplatz,2
81,singend,2
82,wiederholen,2
83,hochweisen,1
84,Ehr,1
85,tugendsam,1
86,Pestilenz,1
87,herunter,1
88,Theatrum,1
89,Stülche,1
90,Anhörung,1
91,unglaubig,1
92,Anbringen,1
93,ungewiß,1
94,Mundboten,1
95,zweifelnd,1
96,Exempel,1
97,Gebür,1
98,andächtig,1
99,schlafermuntert,1
100,Jhre,1
101,meistgeendet,1
102,Räißfahrt,1
103,fort,1
104,Gebürge,1
105,Gilboa,1
106,Grisim,1
107,Hebal,1
108,wandern,1
109,Hebron,1
110,Mariengruß,1
111,vernehmen,1
112,hupffen,1
113,göttlich,1
114,Bewegung,1
115,Mutterleib,1
116,erfüllen,1
117,ehe,1
118,mercken,1
119,nunmehr,1
120,Vorhaben,1
121,warten,1
122,erwarten,1
123,hertzinbrünstig,1
124,Andacht,1
125,Zunge,1
126,Zahn,1
127,Folge,1
128,heraus,1
129,brechen,1
130,freuen,1
131,lorbeergrünend,1
132,Pflugschar,1
133,sieghafft,1
134,Ackermann,1
135,wider,1
136,ümkehren,1
137,preisen,1
138,gehören,1
139,nochmaln,1
140,unterwegen,1
141,Singkämpffe,1
142,Somer,1
143,Joäs,1
144,wetten,1
145,beloben,1
146,Thon,1
147,Tag,1
148,freudenreich,1
149,jhrer,1
150,Ordnung,1
151,wann,1
152,Ruffet,1
153,antworten,1
154,willen,1
155,schaffen,1
156,knieen,1
157,Nachdeme,1
158,außgetrunken,1
159,überreichen,1
160,Jhn,1
161,bringen,1
162,Jh,1
163,ferner,1
164,Gesundheit,1
165,Hierauff,1
166,Vers,1
167,Musik,1
168,versetzen,1
169,Lobpsalm,1
170,Jnstrument,1
171,verborgen,1
172,Freudenreichst,1
173,gantzen,1
174,Werk,1
175,anmuhtig,1
176,beweglich,1
177,beschließen,1
178,ansingen,1
179,verwandeln,1
180,Tantz,1
181,Fellet,1
182,Jhr,1
183,strecken,1
184,jhren,1
185,Finger,1
186,Auß,1
187,Vnnd,1
188,Schweret,1
189,lachend,1
190,verdammt,1
191,bezeugen,1
192,Freudeso,1
193,Befreyung,1
194,Fußfall,1
195,Jndessen,1
196,wünschen,1
197,allerseits,1
198,begießen,1
199,plötzlich,1
200,auffahren,1
201,sitzend,1
202,possierlich,1
203,umsehen,1
204,wil,1
205,loß,1
206,reißen,1
207,hervor,1
208,Zwölff,1
209,nackt,1
210,Cupidine,1
211,kömmen,1
212,holdselig,1
213,Ciru,1
214,umgeben,1
215,gefangen,1
216,Baur,1
217,Hütte,1
218,Grüsset,1
219,Orsane,1
220,Eliate,1
221,umarmen,1
222,deuten,1
223,heben,1
224,lauffen,1
225,etlich,1
226,rauß,1
227,bleiben,1
228,beschleust,1
229,beginnen,1
230,gethaner,1
231,altfränckisch,1
232,Ehrerbietung,1
233,traurig,1
234,Jungfraw,1
235,nimt,1
236,Sinn,1
237,lieb,1
238,schielen,1
239,allzeit,1
240,sitzen,1
241,Schnuptüch,1
242,legen,1
243,nehmen,1
244,Angelicam,1
245,darinnen,1
246,finden,1
247,küssen,1
248,frewd,1
249,steln,1
250,manierlich,1
251,Loch,1
252,vnter,1
253,Prucke,1
254,verendern,1
255,Lustgarten,1
256,zufrieden,1
257,nihmen,1
258,Scapi,1
259,Dienst,1
260,Seye,1
261,Indeme,1
262,Geld,1
263,übrig,1
264,Kleider,1
265,erscheinen,1
266,gewöhnlich,1
267,Kleidung,1
268,annehmlich,1
269,Geberd,1
270,reden,1
271,Ort,1
272,Lampe,1
273,hellgläntzend,1
274,wissen,1
275,bekleidet,1
276,Haupt,1
277,bekräntzet,1
278,Hand,1
279,Oel,1
280,Palmzweige,1
281,tragend,1
282,gantz,1
283,Schauspieler,1
284,befinden,1
285,wozu,1
286,fein,1
287,heimlich,1
288,sanfft,1
289,desto,1
290,eigentlich,1
291,edel,1
292,Stükk,1
293,musiciret,1
294,Nymfe,1
295,letzt,1
296,vorhergehend,1
297,Frisch,1
298,Nympfe,1
299,beschäfftig,1
300,allerhöchster,1
301,höchstgedacht,1
302,untereinander,1
303,ansehen,1
304,bekräntzen,1
305,nachfolgend,1
306,freudigst,1
307,Bey,1
308,Widerbringung,1
309,längsterwünschet,1
310,anmutig,1
311,gewaltig,1
312,Vergessenheit,1
313,außtrinken,1
314,unversehens,1
315,stark,1
316,Pauken,1
317,darein,1
318,schlagen,1
319,immittelst,1
320,eussersten,1
321,Tieffe,1
