,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Pandaemonium_Germanicum.xml,"
                                    Der steil' Berg",0,52,stage_direction,1,1,pre_speech,,,,,suffering,negative,emotions of suffering and empathy
1,1,TextGrid/-Pandaemonium_Germanicum.xml,"
                                    Goethe.",0,44,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Pandaemonium_Germanicum.xml,Lenz im Reis'kleid.,45,64,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,TextGrid/-Pandaemonium_Germanicum.xml, Was ist das für ein steil Gebirg mit sovielen Zugängen?,0,56,character_speech,1,1,,GOETHE.,GOETHE.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
4,4,TextGrid/-Pandaemonium_Germanicum.xml," Ich weiß nicht, Goethe, ich komm erst hier an.",0,47,character_speech,1,1,,LENZ.,LENZ.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
5,5,TextGrid/-Pandaemonium_Germanicum.xml," Ist's doch herrlich, dort von oben zuzusehn, wie die Leutlein ansetzen und immer wieder zurückrutschen.",0,104,character_speech,1,1,,GOETHE.,GOETHE.,3.0,UNKNOWN,joy,positive,emotions of pleasure
6,6,TextGrid/-Pandaemonium_Germanicum.xml,Ich will hinauf.,105,121,character_speech,1,1,,GOETHE.,GOETHE.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
7,7,TextGrid/-Pandaemonium_Germanicum.xml," Wart doch, wo willt du hin, ich hab dir noch so manches zu erzählen.",0,69,character_speech,1,1,,LENZ.,LENZ.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
8,8,TextGrid/-Pandaemonium_Germanicum.xml, Ein andermal.,0,14,character_speech,1,1,,GOETHE.,GOETHE.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
9,9,TextGrid/-Pandaemonium_Germanicum.xml,"
                                       Goethe geht um den Berg herum und verschwindt.",0,86,stage_direction,1,1,speech_part,,,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
10,10,TextGrid/-Pandaemonium_Germanicum.xml," Wenn er hinaufkommt, werd ich ihn schon zu sehen kriegen.",0,58,character_speech,1,1,,LENZ.,LENZ.,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation
