,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/schikaneder-die-zauberfloete.xml,"Das Theater ist eine felsichte Gegend, hie und da mit Bäumen überwachsen; auf
            beyden Seiten sind gangbare Berge, nebst einem runden Tempel.",0,151,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1791.0,no_annotation,no_annotation
1,1,GerDracor/schikaneder-die-zauberfloete.xml,"Tamino kommt in einem prächtigen japonischen Jagdkleide rechts von einem Felsen
            herunter, mit einem Bogen, aber ohne Pfeil; eine Schlange verfolgt ihn.",0,163,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1791.0,no_annotation,no_annotation
2,2,GerDracor/schikaneder-die-zauberfloete.xml,Introduction.,0,13,stage_direction,1,1,pre_speech,,,,,no_annotation,K,,1791.0,no_annotation,no_annotation
3,3,GerDracor/schikaneder-die-zauberfloete.xml,"
              Zu Hülfe!",0,24,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,fear,K,,1791.0,negative,emotions of anxiety
4,4,GerDracor/schikaneder-die-zauberfloete.xml,zu Hülfe!,25,34,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,fear,K,,1791.0,negative,emotions of anxiety
5,5,GerDracor/schikaneder-die-zauberfloete.xml,"sonst bin ich verloren,
              Der listigen Schlange zum Opfer erkoren.",35,113,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,abhorrence,K,,1791.0,negative,emotions of rejection
6,6,GerDracor/schikaneder-die-zauberfloete.xml,Barmherzige Götter!,128,147,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,suffering,K,,1791.0,negative,emotions of suffering and empathy
7,7,GerDracor/schikaneder-die-zauberfloete.xml,"schon nahet sie sich;
              Ach rettet mich!",148,200,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,fear,K,,1791.0,negative,emotions of anxiety
8,8,GerDracor/schikaneder-die-zauberfloete.xml,ach schützet mich!,201,219,character_speech,1,1,,TAMINO.,#tamino,1.0,MALE,fear,K,,1791.0,negative,emotions of anxiety
9,9,GerDracor/schikaneder-die-zauberfloete.xml,"
              Triumph!",0,23,character_speech,1,1,,DIE DREY DAMEN.,#erste_dame #zweyte_dame #dritte_dame,2.0,UNKNOWN,no_annotation,K,,1791.0,no_annotation,no_annotation
10,10,GerDracor/schikaneder-die-zauberfloete.xml,Triumph!,24,32,character_speech,1,1,,DIE DREY DAMEN.,#erste_dame #zweyte_dame #dritte_dame,2.0,UNKNOWN,no_annotation,K,,1791.0,no_annotation,no_annotation
11,11,GerDracor/schikaneder-die-zauberfloete.xml,"sie ist vollbracht
              Die Heldenthat.",33,81,character_speech,1,1,,DIE DREY DAMEN.,#erste_dame #zweyte_dame #dritte_dame,2.0,UNKNOWN,joy,K,,1791.0,positive,emotions of pleasure
12,12,GerDracor/schikaneder-die-zauberfloete.xml,"Er ist befreyt
              Durch unsers Armes Tapferkeit.",82,141,character_speech,1,1,,DIE DREY DAMEN.,#erste_dame #zweyte_dame #dritte_dame,2.0,UNKNOWN,"admiration, reverence",K,,1791.0,positive,emotions of affection
13,13,GerDracor/schikaneder-die-zauberfloete.xml,ihn betrachtend.,0,16,stage_direction,1,1,speech_part,,#erste_dame,3.0,FEMALE,no_annotation,K,,1791.0,no_annotation,no_annotation
14,14,GerDracor/schikaneder-die-zauberfloete.xml,"Ein holder Jüngling, sanft und schön.",0,37,character_speech,1,1,,ERSTE DAME,#erste_dame,3.0,FEMALE,"admiration, reverence",K,,1791.0,positive,emotions of affection
15,15,GerDracor/schikaneder-die-zauberfloete.xml,"So schön, als ich noch nie gesehn.",0,34,character_speech,1,1,,ZWEYTE DAME.,#zweyte_dame,4.0,FEMALE,"admiration, reverence",K,,1791.0,positive,emotions of affection
16,16,GerDracor/schikaneder-die-zauberfloete.xml,"Ja, ja!",0,7,character_speech,1,1,,DRITTE DAME.,#dritte_dame,5.0,FEMALE,no_annotation,K,,1791.0,no_annotation,no_annotation
17,17,GerDracor/schikaneder-die-zauberfloete.xml,gewiß zum Mahlen schön.,8,31,character_speech,1,1,,DRITTE DAME.,#dritte_dame,5.0,FEMALE,no_annotation,K,,1791.0,no_annotation,no_annotation
