,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/schiller-wallensteins-lager.xml,"Marketenderzelte, davor eine Kram- und Trödelbude.",0,50,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/schiller-wallensteins-lager.xml,"Soldaten von allen Farben und
          Feldzeichen drängen sich durcheinander, alle Tische sind besetzt.",51,156,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/schiller-wallensteins-lager.xml,"Kroaten und Ulanen an
          einem Kohlenfeuer kochen, Marketenderin schenkt Wein, Soldatenjungen würfeln auf einer
          Trommel, im Zelt wird gesungen.",157,317,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/schiller-wallensteins-lager.xml,Ein Bauer und sein Sohn.,0,24,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/schiller-wallensteins-lager.xml,"
            Vater, es wird nicht gut ablaufen,
            Bleiben wir von dem Soldatenhaufen.",0,95,character_speech,1,1,,BAUERKNABE.,#bauerknabe,1.0,MALE,fear,negative,emotions of anxiety
5,5,GerDracor/schiller-wallensteins-lager.xml,"Sind Euch gar trotzige Kameraden;
            Wenn sie uns nur nichts am Leibe schaden.",108,195,character_speech,1,1,,BAUERKNABE.,#bauerknabe,1.0,MALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/schiller-wallensteins-lager.xml,"
            Ei was!",0,20,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,being moved,being moved,being moved
7,7,GerDracor/schiller-wallensteins-lager.xml,"Sie werden uns ja nicht fressen,
            Treiben sies auch ein wenig vermessen.",21,104,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/schiller-wallensteins-lager.xml,Siehst du?,117,127,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/schiller-wallensteins-lager.xml,"sind neue Völker herein,
            Kommen frisch von der Saal und dem Main,
            Bringen Beut mit, die rarsten Sachen!",128,255,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/schiller-wallensteins-lager.xml,"Unser ists, wenn wirs nur listig machen.",268,308,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/schiller-wallensteins-lager.xml,"Ein Hauptmann, den ein andrer erstach,
            Ließ mir ein Paar glückliche Würfel nach.",321,413,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
12,12,GerDracor/schiller-wallensteins-lager.xml,"Die will ich heut einmal probieren,
            Ob sie die alte Kraft noch führen.",426,508,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
13,13,GerDracor/schiller-wallensteins-lager.xml,"Mußt dich nur recht erbärmlich stellen,
            Sind dir gar lockere, leichte Gesellen.",521,612,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,abhorrence,negative,emotions of rejection
14,14,GerDracor/schiller-wallensteins-lager.xml,"Lassen sich gerne schön tun und loben,
            So wie gewonnen, so ists zerstoben.",625,711,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,joy,positive,emotions of pleasure
15,15,GerDracor/schiller-wallensteins-lager.xml,"Nehmen sie uns das Unsre in Scheffeln,
            Müssen wirs wieder bekommen in Löffeln;
            Schlagen sie grob mit dem Schwerte drein,
            So sind wir pfiffig und treibens fein.",724,919,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/schiller-wallensteins-lager.xml,Im Zelt wird gesungen und gejubelt.,0,35,stage_direction,1,1,speech_part,,#bauer,2.0,MALE,joy,positive,emotions of pleasure
17,17,GerDracor/schiller-wallensteins-lager.xml,"
            Wie sie juchzen – daß Gott erbarm!",0,47,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,joy,positive,emotions of pleasure
18,18,GerDracor/schiller-wallensteins-lager.xml,Alles das geht von des Bauern Felle.,60,96,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
19,19,GerDracor/schiller-wallensteins-lager.xml,"Schon acht Monate legt sich der Schwarm
            Uns in die Betten und in die Ställe,
            Weit herum ist in der ganzen Aue
            Keine Feder mehr, keine Klaue,
             Daß wir für Hunger und Elend schier
            Nagen müssen die eignen Knochen.",109,379,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,suffering,negative,emotions of suffering and empathy
20,20,GerDracor/schiller-wallensteins-lager.xml,"Wars doch nicht ärger und krauser hier,
            Als der Sachs noch im Lande tät pochen.",392,483,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,no_annotation,no_annotation,no_annotation
21,21,GerDracor/schiller-wallensteins-lager.xml,Und die nennen sich Kaiserliche!,496,528,character_speech,1,1,,BAUER.,#bauer,2.0,MALE,being moved,being moved,being moved
22,22,GerDracor/schiller-wallensteins-lager.xml,"
            Vater, da kommen ein paar aus der Küche,
            Sehen nicht aus, als wär viel zu nehmen.",0,106,character_speech,1,1,,BAUERKNABE.,#bauerknabe,3.0,MALE,no_annotation,no_annotation,no_annotation
23,23,GerDracor/schiller-wallensteins-lager.xml,"
            Sind Einheimische, geborene Böhmen,
            Von des Terschkas Karabinieren,
            Liegen schon lang in diesen Quartieren.",0,144,character_speech,1,1,,BAUER.,#bauer,4.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/schiller-wallensteins-lager.xml,"Unter allen die Schlimmsten just,
            Spreizen sich, werfen sich in die Brust,
            Tun, als wenn sie zu fürnehm wären,
            Mit dem Bauer ein Glas zu leeren.",157,337,character_speech,1,1,,BAUER.,#bauer,4.0,MALE,abhorrence,negative,emotions of rejection
25,25,GerDracor/schiller-wallensteins-lager.xml,"Aber dort seh ich die drei scharfe Schützen
            Linker Hand um ein Feuer sitzen,
            Sehen mir aus wie Tiroler schier.",350,484,character_speech,1,1,,BAUER.,#bauer,4.0,MALE,no_annotation,no_annotation,no_annotation
26,26,GerDracor/schiller-wallensteins-lager.xml,"Emmerich, komm!",497,512,character_speech,1,1,,BAUER.,#bauer,4.0,MALE,no_annotation,no_annotation,no_annotation
27,27,GerDracor/schiller-wallensteins-lager.xml,"An die wollen wir,
            Lustige Vögel, die gerne schwatzen,
            Tragen sich sauber und führen Batzen.",513,629,character_speech,1,1,,BAUER.,#bauer,4.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/schiller-wallensteins-lager.xml,Gehen nach den Zelten.,0,22,stage_direction,1,1,speech_part,,#bauer,4.0,MALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/schiller-wallensteins-lager.xml,Vorige.,0,7,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
30,30,GerDracor/schiller-wallensteins-lager.xml,Wachtmeister.,8,21,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
31,31,GerDracor/schiller-wallensteins-lager.xml,Trompeter.,22,32,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
32,32,GerDracor/schiller-wallensteins-lager.xml,Ulan.,33,38,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation
33,33,GerDracor/schiller-wallensteins-lager.xml,Was will der Bauer da?,0,22,character_speech,1,2,,TROMPETER.,#trompeter,5.0,MALE,no_annotation,no_annotation,no_annotation
34,34,GerDracor/schiller-wallensteins-lager.xml,"Fort, Halunk!",23,36,character_speech,1,2,,TROMPETER.,#trompeter,5.0,MALE,anger,negative,emotions of rejection
35,35,GerDracor/schiller-wallensteins-lager.xml,"
            Gnädige Herren, einen Bissen und Trunk,
            Haben heut noch nichts Warmes gegessen.",0,104,character_speech,1,2,,BAUER.,#bauer,6.0,MALE,no_annotation,no_annotation,no_annotation
36,36,GerDracor/schiller-wallensteins-lager.xml,"Ei, das muß immer saufen und fressen.",0,37,character_speech,1,2,,TROMPETER.,#trompeter,7.0,MALE,no_annotation,no_annotation,no_annotation
37,37,GerDracor/schiller-wallensteins-lager.xml,mit einem Glase.,0,16,stage_direction,1,2,speech_part,,#ulan,8.0,MALE,no_annotation,no_annotation,no_annotation
38,38,GerDracor/schiller-wallensteins-lager.xml,Nichts gefrühstückt?,0,20,character_speech,1,2,,ULAN,#ulan,8.0,MALE,no_annotation,no_annotation,no_annotation
39,39,GerDracor/schiller-wallensteins-lager.xml,"Da trink, du Hund!",21,39,character_speech,1,2,,ULAN,#ulan,8.0,MALE,anger,negative,emotions of rejection
