,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Pandora.xml,"
                                 Nacht.",0,40,stage_direction,1,0,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,TextGrid/-Pandora.xml,"
                                    aus der Mitte der Landschaft hervortretend.",0,80,stage_direction,1,0,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Pandora.xml,"
                                    Kindheit und Jugend, allzuglücklich preis' ich sie,
                                    Daß, nach durchstürmter durchgenoßner Tageslust,
                                    Behender Schlummer allgewaltig sie ergreift
                                    Und, jede Spur vertilgend kräft'ger Gegenwart,
                                    Vergangnes, Träume bildend, mischt Zukünftigem.",0,420,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,joy,positive,emotions of pleasure
3,3,TextGrid/-Pandora.xml,"Ein solch Behagen, ferne bleibt's dem Alten, mir.",457,506,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
4,4,TextGrid/-Pandora.xml,"Nicht sondert mir entschieden Tag und Nacht sich ab,
                                    Und meines Namens altes Unheil trag' ich fort:
                                    Denn Epimetheus nannten mich die Zeugenden,
                                    Vergangnem nachzusinnen, Raschgeschehenes
                                    Zurückzuführen, mühsamen Gedankenspiels,
                                    Zum trüben Reich gestaltenmischender Möglichkeit.",543,999,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
5,5,TextGrid/-Pandora.xml,"So bittre Mühe war dem Jüngling auferlegt,
                                    Daß, ungeduldig in das Leben hingewandt,
                                    Ich unbedachtsam Gegenwärtiges ergriff
                                    Und neuer Sorge neubelastende Qual erwarb.",1036,1309,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
6,6,TextGrid/-Pandora.xml,"So flohst du, kräft'ge Zeit der Jugend, mir dahin,
                                    Abwechselnd immer, immer wechselnd mir zum Trost,
                                    Von Fülle zum Entbehren, von Entzücken zu Verdruß.",1346,1569,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
7,7,TextGrid/-Pandora.xml,"Verzweiflung floh vor wonniglichem Gaukelwahn,
                                    Ein tiefer Schlaf erquickte mich von Glück und Not;
                                    Nun aber, nächtig immer schleichend wach umher,
                                    Bedaur' ich meiner Schlafenden zu kurzes Glück,
                                    Des Hahnes Krähen fürchtend, wie des Morgensterns
                                    Voreilig Blinken.",1606,2048,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
8,8,TextGrid/-Pandora.xml,Besser blieb' es immer Nacht!,2049,2078,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
9,9,TextGrid/-Pandora.xml,"Gewaltsam schüttle Helios die Lockenglut;
                                    Doch Menschenpfade, zu erhellen sind sie nicht.",2115,2240,character_speech,1,0,,EPIMETHEUS,EPIMETHEUS,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
