,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/lessing-nathan-der-weise.xml,Szene: Flur in Nathans Hause.,0,29,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/lessing-nathan-der-weise.xml,Nathan von der Reise kommend.,0,29,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/lessing-nathan-der-weise.xml,Daja ihm entgegen.,0,18,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/lessing-nathan-der-weise.xml,"
              Er ist es!",0,25,character_speech,1,1,,DAJA.,#daja,1.0,FEMALE,joy,positive,emotions of pleasure
4,4,GerDracor/lessing-nathan-der-weise.xml,Nathan!,26,33,character_speech,1,1,,DAJA.,#daja,1.0,FEMALE,no_annotation,no_annotation,no_annotation
5,5,GerDracor/lessing-nathan-der-weise.xml,"– Gott sei ewig Dank,
              Daß Ihr doch endlich einmal wiederkommt.",34,110,character_speech,1,1,,DAJA.,#daja,1.0,FEMALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/lessing-nathan-der-weise.xml,"
              Ja, Daja; Gott sei Dank!",0,39,character_speech,1,1,,NATHAN.,#nathan,2.0,MALE,no_annotation,no_annotation,no_annotation
7,7,GerDracor/lessing-nathan-der-weise.xml,Doch warum endlich?,40,59,character_speech,1,1,,NATHAN.,#nathan,2.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/lessing-nathan-der-weise.xml,Hab' ich denn eher wiederkommen wollen?,74,113,character_speech,1,1,,NATHAN.,#nathan,2.0,MALE,no_annotation,no_annotation,no_annotation
9,9,GerDracor/lessing-nathan-der-weise.xml,Und wiederkommen können?,128,152,character_speech,1,1,,NATHAN.,#nathan,2.0,MALE,no_annotation,no_annotation,no_annotation
10,10,GerDracor/lessing-nathan-der-weise.xml,"Babylon
              Ist von Jerusalem, wie ich den Weg,
              Seit ab bald rechts, bald links, zu nehmen bin
              Genötigt worden, gut zwei hundert Meilen;
              Und Schulden einkassieren, ist gewiß
              Auch kein Geschäft, das merklich födert, das
              So von der Hand sich schlagen läßt.",153,487,character_speech,1,1,,NATHAN.,#nathan,2.0,MALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/lessing-nathan-der-weise.xml,"
              O Nathan,
              Wie elend, elend hättet Ihr indes
              Hier werden können!",0,106,character_speech,1,1,,DAJA.,#daja,3.0,FEMALE,suffering,negative,emotions of suffering and empathy
12,12,GerDracor/lessing-nathan-der-weise.xml,Euer Haus ...,107,120,character_speech,1,1,,DAJA.,#daja,3.0,FEMALE,being moved,being moved,being moved
13,13,GerDracor/lessing-nathan-der-weise.xml,"
              Das brannte.",0,27,character_speech,1,1,,NATHAN.,#nathan,4.0,MALE,being moved,being moved,being moved
14,14,GerDracor/lessing-nathan-der-weise.xml,So hab' ich schon vernommen.,42,70,character_speech,1,1,,NATHAN.,#nathan,4.0,MALE,no_annotation,no_annotation,no_annotation
15,15,GerDracor/lessing-nathan-der-weise.xml,"– Gebe Gott,
              Daß ich nur alles schon vernommen habe!",71,137,character_speech,1,1,,NATHAN.,#nathan,4.0,MALE,no_annotation,no_annotation,no_annotation
16,16,GerDracor/lessing-nathan-der-weise.xml,Und wäre leicht von Grund aus abgebrannt.,0,41,character_speech,1,1,,DAJA.,#daja,5.0,FEMALE,no_annotation,no_annotation,no_annotation
17,17,GerDracor/lessing-nathan-der-weise.xml,"
              Dann, Daja, hätten wir ein neues uns
              Gebaut; und ein bequemeres.",0,93,character_speech,1,1,,NATHAN.,#nathan,6.0,MALE,joy,positive,emotions of pleasure
18,18,GerDracor/lessing-nathan-der-weise.xml,"
              Schon wahr!",0,26,character_speech,1,1,,DAJA.,#daja,7.0,FEMALE,no_annotation,no_annotation,no_annotation
19,19,GerDracor/lessing-nathan-der-weise.xml,"–
              Doch Recha wär' bei einem Haare mit
              Verbrannt.",27,103,character_speech,1,1,,DAJA.,#daja,7.0,FEMALE,no_annotation,no_annotation,no_annotation
20,20,GerDracor/lessing-nathan-der-weise.xml,"
              Verbrannt?",0,25,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,being moved,being moved,being moved
21,21,GerDracor/lessing-nathan-der-weise.xml,Wer?,26,30,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
22,22,GerDracor/lessing-nathan-der-weise.xml,meine Recha?,31,43,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,being moved,being moved,being moved
23,23,GerDracor/lessing-nathan-der-weise.xml,sie?,44,48,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
24,24,GerDracor/lessing-nathan-der-weise.xml,"–
              Das hab' ich nicht gehört.",49,91,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
25,25,GerDracor/lessing-nathan-der-weise.xml,– Nun dann!,92,103,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
26,26,GerDracor/lessing-nathan-der-weise.xml,"So hätte
              Ich keines Hauses mehr bedurft.",104,158,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,suffering,negative,emotions of suffering and empathy
27,27,GerDracor/lessing-nathan-der-weise.xml,"– Verbrannt
              Bei einem Haare!",159,201,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
28,28,GerDracor/lessing-nathan-der-weise.xml,– Ha!,202,207,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
29,29,GerDracor/lessing-nathan-der-weise.xml,sie ist es wohl!,208,224,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
30,30,GerDracor/lessing-nathan-der-weise.xml,Ist wirklich wohl verbrannt!,240,268,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,suffering,negative,emotions of suffering and empathy
31,31,GerDracor/lessing-nathan-der-weise.xml,– Sag' nur heraus!,269,287,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
32,32,GerDracor/lessing-nathan-der-weise.xml,Heraus nur!,302,313,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,fear,negative,emotions of anxiety
33,33,GerDracor/lessing-nathan-der-weise.xml,"– Töte mich: und martre mich
              Nicht länger.",314,370,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,despair,negative,emotions of anxiety
34,34,GerDracor/lessing-nathan-der-weise.xml,"– Ja, sie ist verbrannt.",371,395,character_speech,1,1,,NATHAN.,#nathan,8.0,MALE,no_annotation,no_annotation,no_annotation
35,35,GerDracor/lessing-nathan-der-weise.xml,"
              Wenn sie
              Es wäre, würdet Ihr von mir es hören?",0,75,character_speech,1,1,,DAJA.,#daja,9.0,FEMALE,no_annotation,no_annotation,no_annotation
36,36,GerDracor/lessing-nathan-der-weise.xml,"
              Warum erschreckest du mich denn?",0,47,character_speech,1,1,,NATHAN.,#nathan,10.0,MALE,fear,negative,emotions of anxiety
37,37,GerDracor/lessing-nathan-der-weise.xml,– O Recha!,48,58,character_speech,1,1,,NATHAN.,#nathan,10.0,MALE,no_annotation,no_annotation,no_annotation
38,38,GerDracor/lessing-nathan-der-weise.xml,O meine Recha!,73,87,character_speech,1,1,,NATHAN.,#nathan,10.0,MALE,suffering,negative,emotions of suffering and empathy
39,39,GerDracor/lessing-nathan-der-weise.xml,Eure?,0,5,character_speech,1,1,,DAJA.,#daja,11.0,FEMALE,no_annotation,no_annotation,no_annotation
40,40,GerDracor/lessing-nathan-der-weise.xml,Eure Recha?,6,17,character_speech,1,1,,DAJA.,#daja,11.0,FEMALE,no_annotation,no_annotation,no_annotation
41,41,GerDracor/lessing-nathan-der-weise.xml,"
              Wenn ich mich wieder je entwöhnen müßte,
              Dies Kind mein Kind zu nennen!",0,100,character_speech,1,1,,NATHAN.,#nathan,12.0,MALE,love,positive,emotions of affection
42,42,GerDracor/lessing-nathan-der-weise.xml,"
              Nennt Ihr alles,
              Was Ihr besitzt, mit eben so viel Rechte
              Das Eure?",0,110,character_speech,1,1,,DAJA.,#daja,13.0,FEMALE,no_annotation,no_annotation,no_annotation
43,43,GerDracor/lessing-nathan-der-weise.xml,"
              Nichts mit größerm!",0,34,character_speech,1,1,,NATHAN.,#nathan,14.0,MALE,no_annotation,no_annotation,no_annotation
44,44,GerDracor/lessing-nathan-der-weise.xml,"Alles, was
              Ich sonst besitze, hat Natur und Glück
              Mir zugeteilt.",35,127,character_speech,1,1,,NATHAN.,#nathan,14.0,MALE,joy,positive,emotions of pleasure
45,45,GerDracor/lessing-nathan-der-weise.xml,"Dies Eigentum allein
              Dank' ich der Tugend.",128,184,character_speech,1,1,,NATHAN.,#nathan,14.0,MALE,joy,positive,emotions of pleasure
46,46,GerDracor/lessing-nathan-der-weise.xml,"
              O wie teuer laßt
              Ihr Eure Güte, Nathan, mich bezahlen!",0,83,character_speech,1,1,,DAJA.,#daja,15.0,FEMALE,suffering,negative,emotions of suffering and empathy
