,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
0,0,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Düsterer Wald mit Gebürge.",0,34,stage_direction,1,1,pre_speech,,,,,suffering,negative,emotions of suffering and empathy,comedy,KK
1,1,Kasperl/Huber_Der eiserne Mann I.csv,"– Nebenbey Ruinen von einem zerfallenen Bergschloß, wobey unten eine goldene Thüre ist.",35,122,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2,2,Kasperl/Huber_Der eiserne Mann I.csv,– Der Mond scheint.,123,142,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
3,3,Kasperl/Huber_Der eiserne Mann I.csv,–) Thilo von Lilienthal.,143,167,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
4,4,Kasperl/Huber_Der eiserne Mann I.csv,Käsperle.,168,177,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
5,5,Kasperl/Huber_Der eiserne Mann I.csv,Hugo von Mannsfeld.,178,197,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
6,6,Kasperl/Huber_Der eiserne Mann I.csv,"Kunz, sie kommen über das Gebürg, und vorfolgen [!]",198,249,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
7,7,Kasperl/Huber_Der eiserne Mann I.csv,ein Irrlicht.,250,263,stage_direction,1,1,pre_speech,,,,,abhorrence,negative,emotions of rejection,comedy,KK
8,8,Kasperl/Huber_Der eiserne Mann I.csv,"
      Introduktion.",0,20,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
9,9,Kasperl/Huber_Der eiserne Mann I.csv,"
        (indem er die Hände furchtsam ausstreckt, und die andern sucht.)",0,73,stage_direction,1,1,inner_speech,,#käsperle,1.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
10,10,Kasperl/Huber_Der eiserne Mann I.csv,"
        (stößt sich an, schreit heftig.)",0,41,stage_direction,1,1,inner_speech,,#käsperle,2.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
11,11,Kasperl/Huber_Der eiserne Mann I.csv,"
        (stößt sich wieder an, schreit.)",0,41,stage_direction,1,1,inner_speech,,#käsperle,4.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
12,12,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Sie gehen dem Irrlicht nach, und kommen herab.)",0,55,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
13,13,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Das Irrlicht verschwindet.)",0,35,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
14,14,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Ein rother Hahn erscheint auf dem Gemäuer, und kräht dreymal.",0,69,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
15,15,Kasperl/Huber_Der eiserne Mann I.csv,– Rauschendes Geistergetümmel in dem Innern der Thüre mit bizarren Instrumenten und Mißtönen begleitet.),70,174,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
16,16,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Wie er nahe an der Szene ist, bekommt er eine Maulschelle – mit dem Schlag hat das Quartett ein Ende.)",0,110,stage_direction,1,1,pre_speech,,,,,abhorrence,negative,emotions of rejection,comedy,KK
17,17,Kasperl/Huber_Der eiserne Mann I.csv,"
        (hält sich die Wange.)",0,31,stage_direction,1,1,inner_speech,,#käsperle,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
18,18,Kasperl/Huber_Der eiserne Mann I.csv,"
       Tausend Sapperment!",0,27,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,5.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
19,19,Kasperl/Huber_Der eiserne Mann I.csv,"das war eine, daß mir alle Stockzähne roglicht sind.",28,80,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,5.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
20,20,Kasperl/Huber_Der eiserne Mann I.csv,"
       War mir doch, als wenn ich was hätt fallen g’hört.",0,58,character_speech,1,1,,"
       Kunz.
      ",#kunz,6.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
21,21,Kasperl/Huber_Der eiserne Mann I.csv,–,59,60,character_speech,1,1,,"
       Kunz.
      ",#kunz,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
22,22,Kasperl/Huber_Der eiserne Mann I.csv,"
        (mißmuthig.)",0,21,stage_direction,1,1,inner_speech,,#käsperle,7.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
23,23,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ja – und mir ist’s, als wenn ich was kriegt hätt – n’g’sunde Maulschell.",0,80,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,7.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
24,24,Kasperl/Huber_Der eiserne Mann I.csv,–,81,82,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
25,25,Kasperl/Huber_Der eiserne Mann I.csv,"
       Käsperle!",0,17,character_speech,1,1,,"
       Thilo.
      ",#thilo,8.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
26,26,Kasperl/Huber_Der eiserne Mann I.csv,"ziehe dein Schwert, und suche uns einen Ausweg durch das Gebüsch.",18,83,character_speech,1,1,,"
       Thilo.
      ",#thilo,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
27,27,Kasperl/Huber_Der eiserne Mann I.csv,"
        (zitternd.)",0,20,stage_direction,1,1,inner_speech,,#käsperle,9.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
28,28,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ach – edler, gestrenger Herr!",0,37,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,9.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
29,29,Kasperl/Huber_Der eiserne Mann I.csv,"machts nur keine so verdammte Zumuthung an mich – ich weiß vor lauter Angst nicht, ob ich ein Schwert oder n’ Kochlöffel an meiner Seite hab.",38,179,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,9.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
30,30,Kasperl/Huber_Der eiserne Mann I.csv,"
       Kunz!",0,13,character_speech,1,1,,"
       Hugo.
      ",#hugo,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
31,31,Kasperl/Huber_Der eiserne Mann I.csv,versuche du es – vielleicht gewahrst du in der Ferne ein Licht in einer Kohlenhütte.,14,98,character_speech,1,1,,"
       Hugo.
      ",#hugo,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
32,32,Kasperl/Huber_Der eiserne Mann I.csv,–,99,100,character_speech,1,1,,"
       Hugo.
      ",#hugo,10.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
33,33,Kasperl/Huber_Der eiserne Mann I.csv,"
        (lagert sich unter einem Baum.)",0,40,stage_direction,1,1,inner_speech,,#käsperle,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
34,34,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ich geh nicht mehr von der Stell, das weiß ich – denn wenn ich sterben soll, so will ich mich wenigstens nicht zu todt strapaziren.",0,139,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,11.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
35,35,Kasperl/Huber_Der eiserne Mann I.csv,"
       Bist eine furchtsame Memme!",0,35,character_speech,1,1,,"
       Thilo.
      ",#thilo,12.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
36,36,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ja – Memme hin, Memme her!",0,34,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,13.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
37,37,Kasperl/Huber_Der eiserne Mann I.csv,"– hättet ihr schon solche Akzidenzeln erwischt, wie ich, ihr würdet ruhig den Tag erwarten – aber so treibt euch die Liebe herum, und ich sag halt immer, s’ ist nicht der Müh werth, daß man wegen einem Madel so viel Schabernack aussteht.",35,272,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
38,38,Kasperl/Huber_Der eiserne Mann I.csv,"
       Keine Lästerung gegen meine Hildegerde, oder dein Leben.",0,64,character_speech,1,1,,"
       Thilo.
      ",#thilo,14.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
39,39,Kasperl/Huber_Der eiserne Mann I.csv,–,65,66,character_speech,1,1,,"
       Thilo.
      ",#thilo,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
40,40,Kasperl/Huber_Der eiserne Mann I.csv,"
        (schreyt)",0,18,stage_direction,1,1,inner_speech,,#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
41,41,Kasperl/Huber_Der eiserne Mann I.csv,"
       He – he –",0,17,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Huber_Der eiserne Mann I.csv,"
        (für sich.)",0,20,stage_direction,1,1,inner_speech,,#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
43,43,Kasperl/Huber_Der eiserne Mann I.csv,"
       s’best ist, daß er mich nit sieht.",0,42,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
44,44,Kasperl/Huber_Der eiserne Mann I.csv,–,43,44,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
45,45,Kasperl/Huber_Der eiserne Mann I.csv,"
        (Es erscheinen mehrere Irrlichter.)",0,44,stage_direction,1,1,inner_speech,,#käsperle,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
46,46,Kasperl/Huber_Der eiserne Mann I.csv,"
       Da seht, g’strenger Herr!",0,33,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,15.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
47,47,Kasperl/Huber_Der eiserne Mann I.csv,da spucken eine ganze Menge Irrlichter herum.,34,79,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,15.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
48,48,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ha – so finden wir vielleicht bey jenem Schein einen Ausweg aus diesem verwünschten Wald.",0,97,character_speech,1,1,,"
       Thilo.
      ",#thilo,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
49,49,Kasperl/Huber_Der eiserne Mann I.csv,"
        (für sich)",0,19,stage_direction,1,1,inner_speech,,#käsperle,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
50,50,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ich bleib da sitzen – da bringt mich kein Teufel mehr weg.",0,66,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Huber_Der eiserne Mann I.csv,–,67,68,character_speech,1,1,,"
       Käsperle.
      ",#käsperle,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
52,52,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Donnerschlag.",0,21,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
53,53,Kasperl/Huber_Der eiserne Mann I.csv,Die ganze Gegend wird helle.,22,50,stage_direction,1,1,pre_speech,,,,,joy,positive,emotions of pleasure,comedy,KK
