,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/sonnleithner-fidelio.xml,Der Hof des Staatsgefängnisses,0,30,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
1,1,GerDracor/sonnleithner-fidelio.xml,"Im Hintergrunde das Haupttor und eine hohe Wallmauer, über die Bäume hervorragen.",0,81,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
2,2,GerDracor/sonnleithner-fidelio.xml,"Im
          geschlossenen Tore selbst ist eine kleine Pforte, die für einzelne Fußgänger geöffnet
          wird.",82,196,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
3,3,GerDracor/sonnleithner-fidelio.xml,Neben dem Tore das Stübchen des Pförtners.,197,239,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
4,4,GerDracor/sonnleithner-fidelio.xml,"Die Kulissen, von den Zuschauern links,
          stellen die Wohngebäude der Gefangenen vor, alle Fenster haben Gitter, und die mit Nummern
          bezeichneten Türen sind mit Eisen beschlagen und mit starken Riegeln verwahrt.",240,469,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
5,5,GerDracor/sonnleithner-fidelio.xml,"In der
          vordersten Kulisse ist die Tür zur Wohnung des Gefangenenwärters.",470,552,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
6,6,GerDracor/sonnleithner-fidelio.xml,"Rechts stehen Bäume, mit
          eisernen Geländern eingefaßt, welche nebst einem Gartentore den Eingang zum Schloßgarten
          bezeichnen.",553,698,stage_direction,1,0,pre_scene,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
7,7,GerDracor/sonnleithner-fidelio.xml,"Marzelline plättet vor ihrer Tür Wäsche; neben ihr steht ein Kohlenbecken, in dem
            sie den Stahl wärmt.",0,114,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
8,8,GerDracor/sonnleithner-fidelio.xml,"Jaquino hält sich nahe bei seinem Stübchen; er öffnet die Tür
            mehreren Personen, die ihm Pakete übergeben, die er in sein Stübchen legt.",115,263,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
9,9,GerDracor/sonnleithner-fidelio.xml,Nr.,0,3,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
10,10,GerDracor/sonnleithner-fidelio.xml,1.,4,6,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
11,11,GerDracor/sonnleithner-fidelio.xml,Duett,7,12,stage_direction,1,1,pre_speech,,,,,no_annotation,S,,1805.0,no_annotation,no_annotation
12,12,GerDracor/sonnleithner-fidelio.xml,verliebt und sich die Hände reibend.,0,36,stage_direction,1,1,speech_part,,#jaquino,1.0,MALE,love,S,,1805.0,positive,emotions of affection
