,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/kleist-penthesilea.xml,"Odysseus und Diomedes von der einen Seite, Antilochus von der andern, Gefolge treten
          auf.",0,99,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/kleist-penthesilea.xml,"
            Seid mir gegrüßt, ihr Könige!",0,42,character_speech,1,1,,ANTILOCHUS.,#antilochus,1.0,MALE,no_annotation,no_annotation,no_annotation
2,2,GerDracor/kleist-penthesilea.xml,"Wie geht's,
            Seit wir zuletzt bei Troja uns gesehn?",43,105,character_speech,1,1,,ANTILOCHUS.,#antilochus,1.0,MALE,no_annotation,no_annotation,no_annotation
3,3,GerDracor/kleist-penthesilea.xml,"
            Schlecht, Antiloch.",0,32,character_speech,1,1,,ODYSSEUS.,#odysseus,2.0,MALE,no_annotation,no_annotation,no_annotation
4,4,GerDracor/kleist-penthesilea.xml,"Du siehst auf diesen Feldern,
            Der Griechen und der Amazonen Heer,
            Wie zwei erboste Wölfe sich umkämpfen:
            Beim Jupiter!",33,187,character_speech,1,1,,ODYSSEUS.,#odysseus,2.0,MALE,abhorrence,negative,emotions of rejection
5,5,GerDracor/kleist-penthesilea.xml,sie wissen nicht warum?,188,211,character_speech,1,1,,ODYSSEUS.,#odysseus,2.0,MALE,being moved,being moved,being moved
6,6,GerDracor/kleist-penthesilea.xml,"Wenn Mars entrüstet, oder Delius,
            Den Stecken nicht ergreift, der Wolkenrüttler
            Mit Donnerkeilen nicht dazwischenwettert:
            Tot sinken die Verbißnen heut noch nieder,
            Des einen Zahn im Schlund des anderen.",224,475,character_speech,1,1,,ODYSSEUS.,#odysseus,2.0,MALE,abhorrence,negative,emotions of rejection
7,7,GerDracor/kleist-penthesilea.xml,"–
            Schafft einen Helm mit Wasser!",476,520,character_speech,1,1,,ODYSSEUS.,#odysseus,2.0,MALE,no_annotation,no_annotation,no_annotation
8,8,GerDracor/kleist-penthesilea.xml,"
            Element!",0,21,character_speech,1,1,,ANTILOCHUS.,#antilochus,3.0,MALE,being moved,being moved,being moved
9,9,GerDracor/kleist-penthesilea.xml,Was wollen diese Amazonen uns?,34,64,character_speech,1,1,,ANTILOCHUS.,#antilochus,3.0,MALE,being moved,being moved,being moved
