,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/moritz-blunt-oder-der-gast.xml,"Was sitzest du da, Mann, und siehst aus, als ob du mit Mord umgiengest?",0,71,character_speech,1,1,,Gertrude.,#gertrude,1.0,FEMALE,abhorrence,S,,1781.0,negative,emotions of rejection
1,1,GerDracor/moritz-blunt-oder-der-gast.xml,"Stille, liebes Weib, stille!",0,28,character_speech,1,1,,Blunt.,#blunt,2.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
2,2,GerDracor/moritz-blunt-oder-der-gast.xml,"– wecke mich nicht auf – ich habe dir eben einen
            herrlichen Traum gehabt, aber – hin ist er!",29,133,character_speech,1,1,,Blunt.,#blunt,2.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
3,3,GerDracor/moritz-blunt-oder-der-gast.xml,"Gott, steh mir bei, seine böse Stunde kömmt!",0,44,character_speech,1,1,,Gert.,#gertrude,3.0,FEMALE,fear,S,,1781.0,negative,emotions of anxiety
4,4,GerDracor/moritz-blunt-oder-der-gast.xml,"Hin ist er – und, Fluch dir, daß du es mir entrissen hast, das süße Blendwerk, das
            meiner Seelen ein Labsal reichte, das sie in zehn Jahren nicht geschmeckt hat!",0,173,character_speech,1,1,,Blunt.,#blunt,4.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
5,5,GerDracor/moritz-blunt-oder-der-gast.xml,"Er schläft und träumt mit ofnen Augen – und meine Augen haben keine Thränen mehr –
            Gott, mach unserm Leiden ein Ende!",0,129,character_speech,1,1,,Gert.,#gertrude,5.0,FEMALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
6,6,GerDracor/moritz-blunt-oder-der-gast.xml,So recht!,0,9,character_speech,1,1,,Blunt.,#blunt,6.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
7,7,GerDracor/moritz-blunt-oder-der-gast.xml,"– Bete, Weib, immer bete!",10,35,character_speech,1,1,,Blunt.,#blunt,6.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
8,8,GerDracor/moritz-blunt-oder-der-gast.xml,"Ich will nachbeten: Gott, mach unserm Leiden ein
            Ende!",36,102,character_speech,1,1,,Blunt.,#blunt,6.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
9,9,GerDracor/moritz-blunt-oder-der-gast.xml,"Erweiche sein hartes Herz, und gieb ihm Thränen!",0,48,character_speech,1,1,,Gert.,#gertrude,7.0,FEMALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
10,10,GerDracor/moritz-blunt-oder-der-gast.xml,Erweiche mein hartes Herz – nicht!,0,34,character_speech,1,1,,Blunt.,#blunt,8.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
11,11,GerDracor/moritz-blunt-oder-der-gast.xml,und gieb mir – keine Thränen!,35,64,character_speech,1,1,,Blunt.,#blunt,8.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
12,12,GerDracor/moritz-blunt-oder-der-gast.xml,"– – Höre auf zu beten,
            Weib!",65,105,character_speech,1,1,,Blunt.,#blunt,8.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
13,13,GerDracor/moritz-blunt-oder-der-gast.xml,"Ich will keine Thränen, ich will Blut!",106,144,character_speech,1,1,,Blunt.,#blunt,8.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
14,14,GerDracor/moritz-blunt-oder-der-gast.xml,Blut!,145,150,character_speech,1,1,,Blunt.,#blunt,8.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
15,15,GerDracor/moritz-blunt-oder-der-gast.xml,"Morde mich, Mörder, und stille deinen Blutdurst!",0,48,character_speech,1,1,,Gert.,#gertrude,9.0,FEMALE,abhorrence,S,,1781.0,negative,emotions of rejection
16,16,GerDracor/moritz-blunt-oder-der-gast.xml,"Dich nicht, liebes Weib, dich nicht – du sollst noch an meiner Glückseeligkeit Theil
            nehmen – und überdem sollte es ja auch ein Mann seyn, den ich ihm opferte, – laß das gut
            seyn!",0,203,character_speech,1,1,,Blunt.,#blunt,10.0,MALE,love,S,,1781.0,positive,emotions of affection
17,17,GerDracor/moritz-blunt-oder-der-gast.xml,– Sieh wie der Mond durch unsre alten zerbrochnen Fenster scheint.,204,270,character_speech,1,1,,Blunt.,#blunt,10.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
18,18,GerDracor/moritz-blunt-oder-der-gast.xml,"– So schien er
            auch einst, als ich noch der feurige Jüngling war, mein edles Roß bestieg, und zu dir
            flog in die Arme der Liebe, – und alle deine Anverwandten wünschten dir Glück, daß Blunt
            dich zum Weibe nahm – aber dein alter Vater sah dich an, und sagte –",271,565,character_speech,1,1,,Blunt.,#blunt,10.0,MALE,love,S,,1781.0,positive,emotions of affection
19,19,GerDracor/moritz-blunt-oder-der-gast.xml,Es wird ein Schwerdt durch deine Seele gehn – –,0,47,character_speech,1,1,,Gert.,#gertrude,11.0,FEMALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
20,20,GerDracor/moritz-blunt-oder-der-gast.xml,"Recht, so wars!",0,15,character_speech,1,1,,Blunt.,#blunt,12.0,MALE,anger,S,,1781.0,negative,emotions of rejection
21,21,GerDracor/moritz-blunt-oder-der-gast.xml,"Was es doch für eine herrliche Sache ums Gedächtniß ist, daß einem die
            Sachen, und sogar die Worte wieder beifallen.",16,144,character_speech,1,1,,Blunt.,#blunt,12.0,MALE,joy,S,,1781.0,positive,emotions of pleasure
22,22,GerDracor/moritz-blunt-oder-der-gast.xml,– Und als du mir einen Sohn gebahrst –,145,183,character_speech,1,1,,Blunt.,#blunt,12.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
23,23,GerDracor/moritz-blunt-oder-der-gast.xml,Ach zum Elende hab' ich ihn geboren!,0,36,character_speech,1,1,,Gert.,#gertrude,13.0,FEMALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
24,24,GerDracor/moritz-blunt-oder-der-gast.xml,"Noch kann ich mir ihn vorstellen, wie er in seinem Husarenhabit vor mir stand, und
            blühte wie eine Rose.",0,116,character_speech,1,1,,Blunt.,#blunt,14.0,MALE,"admiration, reverence",S,,1781.0,positive,emotions of affection
25,25,GerDracor/moritz-blunt-oder-der-gast.xml,"– Wo liegt er begraben, Weib?",117,146,character_speech,1,1,,Blunt.,#blunt,14.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
26,26,GerDracor/moritz-blunt-oder-der-gast.xml,"In den Wellen des Meeres, Bösewicht!",0,36,character_speech,1,1,,Gert.,#gertrude,15.0,FEMALE,abhorrence,S,,1781.0,negative,emotions of rejection
27,27,GerDracor/moritz-blunt-oder-der-gast.xml,"du verstießest ihn, weil du arm wurdest – Armuth
            und Noth hätte er gerne mit uns getragen, und du hast ihn verstossen!",37,167,character_speech,1,1,,Gert.,#gertrude,15.0,FEMALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
28,28,GerDracor/moritz-blunt-oder-der-gast.xml,–,168,169,character_speech,1,1,,Gert.,#gertrude,15.0,FEMALE,no_annotation,S,,1781.0,no_annotation,no_annotation
29,29,GerDracor/moritz-blunt-oder-der-gast.xml,"Gott hat mich ja verstossen, Weib, und er ist doch auch mein Vater.",0,67,character_speech,1,1,,Blunt.,#blunt,16.0,MALE,suffering,S,,1781.0,negative,emotions of suffering and empathy
30,30,GerDracor/moritz-blunt-oder-der-gast.xml,–,68,69,character_speech,1,1,,Blunt.,#blunt,16.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
31,31,GerDracor/moritz-blunt-oder-der-gast.xml,O fliehe zu.,0,12,character_speech,1,1,,Gert.,#gertrude,17.0,FEMALE,fear,S,,1781.0,negative,emotions of anxiety
32,32,GerDracor/moritz-blunt-oder-der-gast.xml,–,13,14,character_speech,1,1,,Gert.,#gertrude,17.0,FEMALE,no_annotation,S,,1781.0,no_annotation,no_annotation
33,33,GerDracor/moritz-blunt-oder-der-gast.xml,Störe mich nicht!,0,17,character_speech,1,1,,Blunt.,#blunt,18.0,MALE,anger,S,,1781.0,negative,emotions of rejection
34,34,GerDracor/moritz-blunt-oder-der-gast.xml,"– Jetzt halte ich mich wieder an einer süßen Erinnerung – weißt du
            noch wohl, wie wir einmal ein herrliches Gastmahl gaben, wo alle unsre reichen Nachbarn
            versammlet waren, die sich nicht gnug über unsre Tapeten und Schildereien verwundern
            konnten, und sagten, daß sie im churfürstlichen Schloß nicht schöner wären.",18,369,character_speech,1,1,,Blunt.,#blunt,18.0,MALE,joy,S,,1781.0,positive,emotions of pleasure
35,35,GerDracor/moritz-blunt-oder-der-gast.xml,"– Stopfe
            doch einen Lumpen in die Fensterscheibe, daß die Luft nicht so hereingeht!",370,465,character_speech,1,1,,Blunt.,#blunt,18.0,MALE,no_annotation,S,,1781.0,no_annotation,no_annotation
