,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,TextGrid/-Prometheus.xml,"
                                 Prometheus.",0,45,stage_direction,1,0,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,TextGrid/-Prometheus.xml,Merkur.,46,53,stage_direction,1,0,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,TextGrid/-Prometheus.xml,"
                                    Ich will nicht, sag es ihnen!",0,66,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,1.0,UNKNOWN,anger,negative,emotions of rejection
3,3,TextGrid/-Prometheus.xml,"Und kurz und gut, ich will nicht!",103,136,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,1.0,UNKNOWN,anger,negative,emotions of rejection
4,4,TextGrid/-Prometheus.xml,Ihr Wille gegen meinen!,173,196,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,1.0,UNKNOWN,being moved,being moved,being moved
5,5,TextGrid/-Prometheus.xml,"Eins gegen eins,
                                    Mich dünkt, es hebt sich!",233,311,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
6,6,TextGrid/-Prometheus.xml,"
                                    Deinem Vater Zeus das bringen?",0,67,character_speech,1,0,,MERKUR.,MERKUR.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
7,7,TextGrid/-Prometheus.xml,Deiner Mutter?,104,118,character_speech,1,0,,MERKUR.,MERKUR.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
8,8,TextGrid/-Prometheus.xml,"
                                    Was Vater!",0,47,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,3.0,UNKNOWN,being moved,being moved,being moved
9,9,TextGrid/-Prometheus.xml,Mutter!,48,55,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,3.0,UNKNOWN,being moved,being moved,being moved
10,10,TextGrid/-Prometheus.xml,"Weißt du, woher du kommst?",92,118,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
11,11,TextGrid/-Prometheus.xml,"Ich stand, als ich zum erstenmal bemerkte
                                    Die Füße stehn,
                                    Und reichte, da ich
                                    Diese Hände reichen fühlte,
                                    Und fand die achtend meiner Tritte,
                                    Die du nennst Vater, Mutter.",155,505,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation
12,12,TextGrid/-Prometheus.xml,"
                                    Und reichend dir
                                    Der Kindheit note Hülfe.",0,114,character_speech,1,0,,MERKUR.,MERKUR.,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation
13,13,TextGrid/-Prometheus.xml,"
                                    Und dafür hatten sie Gehorsam meiner Kindheit.",0,83,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,5.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
14,14,TextGrid/-Prometheus.xml,"Den armen Sprößling zu bilden
                                    Dahin, dorthin, nach dem Wind ihrer Grillen.",120,230,character_speech,1,0,,PROMETHEUS.,PROMETHEUS.,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation
