,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/goethe-torquato-tasso.xml,"Gartenplatz, mit Hermen der epischen Dichter geziert.",0,53,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
1,1,GerDracor/goethe-torquato-tasso.xml,"Vorn an der Szene zur Rechten
            Virgil, zur Linken Ariost.",54,122,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
2,2,GerDracor/goethe-torquato-tasso.xml,Prinzessin.,123,134,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
3,3,GerDracor/goethe-torquato-tasso.xml,Leonore.,135,143,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation
4,4,GerDracor/goethe-torquato-tasso.xml,"
              Du siehst mich lächelnd an, Eleonore,
              Und siehst dich selber an und lächelst wieder.",0,113,character_speech,1,1,,PRINZESSIN.,#prinzessin,1.0,FEMALE,joy,positive,emotions of pleasure
5,5,GerDracor/goethe-torquato-tasso.xml,Was hast du?,128,140,character_speech,1,1,,PRINZESSIN.,#prinzessin,1.0,FEMALE,no_annotation,no_annotation,no_annotation
6,6,GerDracor/goethe-torquato-tasso.xml,Laß es eine Freundin wissen!,141,169,character_speech,1,1,,PRINZESSIN.,#prinzessin,1.0,FEMALE,friendship,positive,emotions of affection
7,7,GerDracor/goethe-torquato-tasso.xml,"Du scheinst bedenklich, doch du scheinst vergnügt.",184,234,character_speech,1,1,,PRINZESSIN.,#prinzessin,1.0,FEMALE,joy,positive,emotions of pleasure
8,8,GerDracor/goethe-torquato-tasso.xml,"
              Ja, meine Fürstin, mit Vergnügen seh ich
              Uns beide hier so ländlich ausgeschmückt.",0,111,character_speech,1,1,,LEONORE.,#leonore,2.0,FEMALE,joy,positive,emotions of pleasure
9,9,GerDracor/goethe-torquato-tasso.xml,"Wir scheinen recht beglückte Schäferinnen
              Und sind auch wie die Glücklichen beschäftigt.",126,228,character_speech,1,1,,LEONORE.,#leonore,2.0,FEMALE,joy,positive,emotions of pleasure
10,10,GerDracor/goethe-torquato-tasso.xml,Wir winden Kränze.,243,261,character_speech,1,1,,LEONORE.,#leonore,2.0,FEMALE,no_annotation,no_annotation,no_annotation
11,11,GerDracor/goethe-torquato-tasso.xml,"Dieser, bunt von Blumen,
              Schwillt immer mehr und mehr in meiner Hand,
              Du hast mit höherm Sinn und größrem Herzen
              Den zarten schlanken Lorbeer dir gewählt.",262,458,character_speech,1,1,,LEONORE.,#leonore,2.0,FEMALE,"admiration, reverence",positive,emotions of affection
12,12,GerDracor/goethe-torquato-tasso.xml,"
              Die Zweige, die ich in Gedanken flocht,
              Sie haben gleich ein würdig Haupt gefunden,
              Ich setze sie Virgilen dankbar auf.",0,162,character_speech,1,1,,PRINZESSIN.,#prinzessin,3.0,FEMALE,joy,positive,emotions of pleasure
