,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
0,0,GerDracor/schroeder-der-vetter-in-lissabon.xml,Ein Zimmer mit drei Thüren.,0,27,stage_direction,1,0,pre_scene,,,,,no_annotation,K,,1784.0,no_annotation,no_annotation
1,1,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Wieder ein Posttag verstrichen, und noch kein Brief!",0,52,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,being moved,K,,1784.0,being moved,being moved
2,2,GerDracor/schroeder-der-vetter-in-lissabon.xml,– Er kennt ja meine Noth nicht.,53,84,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
3,3,GerDracor/schroeder-der-vetter-in-lissabon.xml,"– O, der falschen Scham, daß ich ihm nicht offenherzig meine Umstände schrieb!",99,177,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
4,4,GerDracor/schroeder-der-vetter-in-lissabon.xml,"kann
              ich nach diesen Ausdrücken",178,223,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,anger,K,,1784.0,negative,emotions of rejection
5,5,GerDracor/schroeder-der-vetter-in-lissabon.xml,Indem er einen Brief aus der Tasche nimmt.,0,42,stage_direction,1,1,inner_speech,,#wagner,1.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
6,6,GerDracor/schroeder-der-vetter-in-lissabon.xml,"
              an seiner Hülfe zweifeln, wenn er weiß, daß ich ihrer bedarf?",0,76,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,fear,K,,1784.0,negative,emotions of anxiety
7,7,GerDracor/schroeder-der-vetter-in-lissabon.xml,– Edler Mann!,77,90,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
8,8,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Er
                liest.",0,25,stage_direction,1,1,inner_speech,,#wagner,1.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
9,9,GerDracor/schroeder-der-vetter-in-lissabon.xml," »Der einzige Wunsch meines Herzens ist, meine nächsten Verwandten
              meiner werth, und, darf ich es sagen, in Umständen zu finden, daß das große Vermögen,
              das Gott mir gab, ihnen nutzen möge!« – Ach!",0,225,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
10,10,GerDracor/schroeder-der-vetter-in-lissabon.xml,"so wahr unsere Umstände elend sind, so
              wahr sind wir deines Herzens nicht werth.",226,320,character_speech,1,1,,WAGNER.,#wagner,1.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
11,11,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Wagner, Sophie, die Fritz hineinläßt und gleich zurückgeht.",0,59,stage_direction,1,2,pre_speech,,,,,no_annotation,K,,1784.0,no_annotation,no_annotation
12,12,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Fritz in sehr dürftigem
            Anzuge.",60,103,stage_direction,1,2,pre_speech,,,,,no_annotation,K,,1784.0,no_annotation,no_annotation
13,13,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Guten Morgen, lieber Herr!",0,26,character_speech,1,2,,FRITZ.,#fritz,2.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
14,14,GerDracor/schroeder-der-vetter-in-lissabon.xml,bist du gesund?,27,42,character_speech,1,2,,FRITZ.,#fritz,2.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
15,15,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Ja, mein Kind.",0,14,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
16,16,GerDracor/schroeder-der-vetter-in-lissabon.xml,– Armer Junge!,15,29,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,compassion,K,,1784.0,negative,emotions of suffering and empathy
17,17,GerDracor/schroeder-der-vetter-in-lissabon.xml,Du Bild des Mangels!,30,50,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,abhorrence,K,,1784.0,negative,emotions of rejection
18,18,GerDracor/schroeder-der-vetter-in-lissabon.xml,"O, der Wollust, dies Kind
              wohlgekleidet seinen Eltern wieder zu schicken!",51,138,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,joy,K,,1784.0,positive,emotions of pleasure
19,19,GerDracor/schroeder-der-vetter-in-lissabon.xml,– Ach!,139,145,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
20,20,GerDracor/schroeder-der-vetter-in-lissabon.xml,"um so selige Augenblicke hab'
              ich mich selbst gebracht.",146,215,character_speech,1,2,,WAGNER.,#wagner,3.0,MALE,joy,K,,1784.0,positive,emotions of pleasure
21,21,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Bist du nicht hungrig, Herr?",0,28,character_speech,1,2,,FRITZ.,#fritz,4.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
22,22,GerDracor/schroeder-der-vetter-in-lissabon.xml,– Fritz ist sehr hungrig.,29,54,character_speech,1,2,,FRITZ.,#fritz,4.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
23,23,GerDracor/schroeder-der-vetter-in-lissabon.xml,Dich hungert?,0,13,character_speech,1,2,,WAGNER.,#wagner,5.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
24,24,GerDracor/schroeder-der-vetter-in-lissabon.xml,Alles hungert.,0,14,character_speech,1,2,,FRITZ.,#fritz,6.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
25,25,GerDracor/schroeder-der-vetter-in-lissabon.xml,Vater hungert; Mutter hungert; der arme kleine Fritz hungert.,15,76,character_speech,1,2,,FRITZ.,#fritz,6.0,MALE,compassion,K,,1784.0,negative,emotions of suffering and empathy
26,26,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Komm, Fritz!",0,12,character_speech,1,2,,WAGNER.,#wagner,7.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
27,27,GerDracor/schroeder-der-vetter-in-lissabon.xml,ich will mit dir theilen.,13,38,character_speech,1,2,,WAGNER.,#wagner,7.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
28,28,GerDracor/schroeder-der-vetter-in-lissabon.xml,Ihr könnt doch ein Brod dafür kaufen.,39,76,character_speech,1,2,,WAGNER.,#wagner,7.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
29,29,GerDracor/schroeder-der-vetter-in-lissabon.xml,Ihm Geld gebend.,0,16,stage_direction,1,2,inner_speech,,#wagner,7.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
30,30,GerDracor/schroeder-der-vetter-in-lissabon.xml," Geh' aber gleich, und gib es deiner Mutter.",0,44,character_speech,1,2,,WAGNER.,#wagner,7.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
31,31,GerDracor/schroeder-der-vetter-in-lissabon.xml,freudig herumspringend.,0,23,stage_direction,1,2,speech_part,,#fritz,8.0,MALE,joy,K,,1784.0,positive,emotions of pleasure
32,32,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Dank, lieber Herr!",0,18,character_speech,1,2,,FRITZ,#fritz,8.0,MALE,joy,K,,1784.0,positive,emotions of pleasure
33,33,GerDracor/schroeder-der-vetter-in-lissabon.xml,Nicht mehr hungern!,19,38,character_speech,1,2,,FRITZ,#fritz,8.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
34,34,GerDracor/schroeder-der-vetter-in-lissabon.xml,Brod kaufen für den kleinen Fritz.,39,73,character_speech,1,2,,FRITZ,#fritz,8.0,MALE,joy,K,,1784.0,positive,emotions of pleasure
35,35,GerDracor/schroeder-der-vetter-in-lissabon.xml,Deiner Mutter sollst du es geben.,0,33,character_speech,1,2,,WAGNER.,#wagner,9.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
36,36,GerDracor/schroeder-der-vetter-in-lissabon.xml,Hast du verstanden?,34,53,character_speech,1,2,,WAGNER.,#wagner,9.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
37,37,GerDracor/schroeder-der-vetter-in-lissabon.xml,"O ja, Fritz versteht gut.",0,25,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
38,38,GerDracor/schroeder-der-vetter-in-lissabon.xml,Der Mutter soll ich's geben.,26,54,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
39,39,GerDracor/schroeder-der-vetter-in-lissabon.xml,"– Mutter hat den armen Fritz
              gestern geschlagen, – viel geschlagen.",55,136,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
40,40,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Vater ist so nach Hause gekommen,",137,170,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,no_annotation,K,,1784.0,no_annotation,no_annotation
41,41,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Er
                taumelt wie ein Betrunkener.",0,47,stage_direction,1,2,inner_speech,,#fritz,10.0,MALE,being moved,K,,1784.0,being moved,being moved
42,42,GerDracor/schroeder-der-vetter-in-lissabon.xml," und da hat Fritz gelacht, und sagte: der Vater
              ist besoffen.",0,75,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,Schadenfreude,K,,1784.0,positive,emotions of pleasure
43,43,GerDracor/schroeder-der-vetter-in-lissabon.xml,"– Und Mutter hat den armen kleinen Fritz so auf's Maul geschlagen – so –
              und sagt: Still, du Spitzbub!",76,192,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,anger,K,,1784.0,negative,emotions of rejection
44,44,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Still, du Spitzbub!",193,212,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,anger,K,,1784.0,negative,emotions of rejection
45,45,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Und da sagt der Vater: wirf den
              kleinen Hund auf den Mist.",213,285,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,anger,K,,1784.0,negative,emotions of rejection
46,46,GerDracor/schroeder-der-vetter-in-lissabon.xml,Und da hat Fritz geweint; denn Fritz ist kein Hund.,286,337,character_speech,1,2,,FRITZ.,#fritz,10.0,MALE,suffering,K,,1784.0,negative,emotions of suffering and empathy
47,47,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Armes, armes Kind!",0,18,character_speech,1,2,,WAGNER.,#wagner,11.0,MALE,compassion,K,,1784.0,negative,emotions of suffering and empathy
48,48,GerDracor/schroeder-der-vetter-in-lissabon.xml,"Vorige, Mad.",0,12,stage_direction,1,3,pre_speech,,,,,no_annotation,K,,1784.0,no_annotation,no_annotation
49,49,GerDracor/schroeder-der-vetter-in-lissabon.xml,Wagner.,13,20,stage_direction,1,3,pre_speech,,,,,no_annotation,K,,1784.0,no_annotation,no_annotation
