,word,frequency
0,ja,9450
1,müssen,7796
2,kommen,7725
3,sollen,7372
4,gut,7357
5,sehen,7229
6,lassen,6637
7,wissen,6445
8,gehen,6078
9,schon,5920
10,wer,5603
11,wohl,5036
12,geben,4405
13,hören,3491
14,stehen,3194
15,mehr,3167
16,nein,3125
17,ganz,2962
18,recht,2940
19,all,2928
20,gleich,2770
21,sprechen,2762
22,nehmen,2597
23,bleiben,2403
24,bringen,2377
25,glauben,2342
26,gar,2257
27,denken,2239
28,kennen,2222
29,groß,2118
30,O,2101
31,Wort,2067
32,Haus,2043
33,halten,2042
34,Hand,1945
35,tun,1927
36,warum,1897
37,seyn,1795
38,finden,1785
39,dürfen,1756
40,bald,1755
41,wahr,1704
42,Bey,1691
43,schön,1685
44,gewiß,1646
45,mögen,1636
46,Tag,1610
47,vielleicht,1583
48,eben,1565
49,immer,1548
50,reden,1477
51,bitten,1424
52,gnädig,1403
53,Nacht,1369
54,Freund,1344
55,führen,1339
56,fragen,1293
57,verstehen,1271
58,hoch,1250
59,lieb,1237
60,Sache,1234
61,liegen,1226
62,zurück,1216
63,fort,1209
64,lang,1196
65,heißen,1191
66,setzen,1187
67,Recht,1184
68,fallen,1179
69,suchen,1167
70,heute,1148
71,Jahr,1135
72,weit,1130
73,Tochter,1122
74,geschehen,1116
75,thu,1085
76,lieber,1073
77,genug,1066
78,solch,1015
79,tragen,1006
80,ab,997
81,jung,995
82,gehören,991
83,ziehen,991
84,davon,980
85,Augenblick,968
86,Name,962
87,rufen,946
88,scheinen,939
89,nie,938
90,Geld,926
91,neu,920
92,gern,919
93,Ka,909
94,helfen,907
95,klein,890
96,Auge,888
97,jed,880
98,leicht,869
99,Stunde,852
100,Land,849
101,oft,846
102,weniger,844
103,Ehre,842
104,möchten,840
105,still,836
106,nennen,834
107,lesen,827
108,o,819
109,Sey,817
110,hoffen,816
111,folgen,805
112,brauchen,791
113,schicken,782
114,vergessen,770
115,Gnade,756
116,Brief,755
117,warten,754
118,Fort,753
119,selber,751
120,letzt,748
121,zeigen,738
122,verzeihen,728
123,möglich,727
124,je,714
125,schlagen,709
126,kömmen,699
127,Glück,698
128,Ding,696
129,niemand,695
130,legen,695
131,Feind,695
132,schreiben,692
133,freilich,684
134,heuen,677
135,Ei,658
136,Schwester,657
137,wenig,656
138,ists,651
139,Nu,649
140,Blut,646
141,sterben,643
142,geschwind,640
143,wann,638
144,morgen,620
145,treten,618
146,schnell,609
147,Wol,604
148,ruhig,600
149,schlafen,599
150,wagen,598
151,fehlen,594
152,treffen,592
153,stellen,588
154,frei,588
155,wünschen,584
156,spielen,580
157,trinken,578
158,Ach,575
159,Macht,574
160,befehlen,574
161,früh,573
162,kurz,572
163,Seyn,571
164,Gute,569
165,lernen,568
166,sitzen,564
167,verlassen,563
168,holen,563
169,Sinn,559
170,erlauben,556
171,gelten,554
172,ruhen,550
173,Unsre,548
174,erzählen,547
175,fahren,540
176,darum,528
177,Zimmer,526
178,vieler,525
179,wohin,524
180,That,521
181,schwer,514
182,Kopf,508
183,darauf,504
184,nah,500
185,Abend,498
186,Wille,497
187,versprechen,496
188,Natur,495
189,erfahren,494
190,eh,493
191,edel,492
192,schaffen,489
193,Fuß,489
194,hinein,487
195,Nein,482
196,Traum,482
197,erwarten,482
198,fest,478
199,Wahrheit,475
200,fremd,469
201,herein,467
202,eilen,465
203,brechen,465
204,verlangen,464
205,Ah,463
206,seit,461
207,Kraft,461
208,Fall,460
209,kaum,459
210,Rede,458
211,fassen,458
212,Pflicht,456
213,wen,455
214,Braut,455
215,schauen,454
216,voll,454
217,sicher,453
218,Art,449
219,Hm,448
220,daran,447
221,heraus,446
222,Krieg,444
223,treiben,443
224,treu,443
225,dafür,442
226,halb,440
227,Grund,439
228,verlieren,438
229,endlich,436
230,wegen,435
231,klug,434
232,fangen,434
233,hinaus,431
234,spät,429
235,erscheinen,427
236,ach,424
237,Antwort,420
238,Aufferne,420
239,Jhr,419
240,Ende,417
241,Schloß,416
242,etwa,415
243,Dienst,411
244,Befehl,411
245,Gedanke,411
246,dienen,409
247,wohnen,408
248,merken,407
249,erkennen,405
250,Schwert,403
251,bekommen,400
252,he,399
253,laufen,394
254,wirklich,394
255,einzig,391
256,ehrlich,391
257,werfen,390
258,Stand,390
259,stark,389
260,steigen,387
261,Wunsch,386
262,tief,386
263,singen,386
264,Morgen,385
265,Ort,385
266,laut,385
267,Mund,384
268,wider,384
269,Mittel,384
270,Sonne,384
271,entdecken,379
272,Arm,379
273,sogleich,378
274,Gut,375
275,gewinnen,372
276,irren,370
277,Ja,369
278,Se,369
279,Gold,368
280,wenigstens,367
281,Buch,365
282,erhalten,363
283,bloß,363
284,richtig,362
285,Haupt,362
286,stets,361
287,schließen,358
288,stecken,356
289,frisch,356
290,Hof,355
291,essen,355
292,dahin,354
293,Kunst,352
294,gestern,352
295,rein,351
296,schlecht,349
297,Schritt,349
298,Auff,349
299,itzen,348
300,Ring,348
301,Spiel,345
302,fühlen,344
303,eher,344
304,kehren,344
305,Bild,344
306,lehren,342
307,halt,341
308,hieher,338
309,dabei,338
310,fast,337
311,Tat,333
312,Schiff,333
313,Stück,326
314,anfangen,325
315,jemand,325
316,Majestät,324
317,Schlacht,323
318,Waffe,321
319,heben,321
320,Bett,319
321,gieben,319
322,Frage,318
323,retten,318
324,Gesicht,317
325,ewig,317
326,Ohr,317
327,Blick,316
328,gerne,314
329,Platz,313
330,Thron,312
331,lieben,312
332,sorgen,311
333,bedenken,311
334,Ruhe,310
335,Werk,309
336,übrig,308
337,fertig,306
338,heilig,306
339,eignen,304
340,verbergen,304
341,Folge,301
342,erklären,299
343,Garten,299
344,Brust,298
345,schweigen,298
346,Gefahr,298
347,vernehmen,298
348,tot,296
349,He,296
350,versuchen,295
351,verdienen,295
352,nieder,294
353,Oh,294
354,Geschäft,293
355,sobald,293
356,Stelle,293
357,schwören,293
358,Weise,293
359,manch,292
360,Muth,291
361,Zeichen,290
362,handeln,289
363,wählen,288
364,sprich,288
365,senden,288
366,melden,287
367,gestehen,287
368,Ihro,286
369,schenken,285
370,fern,285
371,fordern,285
372,fein,284
373,richten,284
374,Leib,283
375,Schatz,282
376,trauen,282
377,indessen,281
378,Uhr,279
379,kriegen,278
380,eigen,278
381,Drum,278
382,Schlaf,278
383,Frieden,278
384,bekannt,277
385,empfangen,275
386,Grab,275
387,kühn,274
388,erinnern,274
389,rasch,272
390,bereit,272
391,pflegen,271
392,Jch,271
393,zwingen,270
394,woher,270
395,greifen,270
396,Gelegenheit,268
397,hängen,267
398,Sol,267
399,reisen,265
400,wem,265
401,zweifeln,264
402,drauf,264
403,unmöglich,261
404,Sieg,260
405,wohlan,258
