,word,frequency
0,ab,5553
1,gehen,3833
2,vorig,2157
3,treten,2079
4,Hand,1520
5,kommen,1314
6,stehen,1120
7,sehen,979
8,nehmen,821
9,Pause,768
10,setzen,717
11,zurück,712
12,ziehen,682
13,laut,628
14,Zimmer,608
15,fallen,600
16,halten,526
17,herein,501
18,leise,484
19,fort,457
20,lesen,448
21,schnell,427
22,führen,425
23,geben,405
24,Arm,401
25,hören,400
26,werfen,398
27,Fenster,395
28,nieder,382
29,Hintergrund,354
30,rufen,346
31,folgen,330
32,legen,329
33,groß,329
34,bleiben,328
35,stellen,327
36,schlagen,324
37,Brief,322
38,singen,317
39,heraus,313
40,eilen,312
41,Haus,310
42,lassen,309
43,laufen,301
44,sprechen,299
45,Bey,293
46,all,290
47,Thüre,289
48,Tür,288
49,bringen,284
50,kömmen,283
51,trinken,280
52,Musik,275
53,fassen,274
54,sitzen,267
55,Szene,265
56,Kopf,263
57,wenden,263
58,Mitte,256
59,erscheinen,254
60,stürzen,253
61,öffnen,250
62,ganz,246
63,winken,239
64,tragen,229
65,Schwert,228
66,beiseite,228
67,hervor,226
68,Vorhang,225
69,zeigen,222
70,heimlich,222
71,fahren,221
72,abgehen,219
73,heben,214
74,rechts,212
75,steigen,211
76,sinken,210
77,immer,201
78,links,197
79,Gesicht,194
80,nachdem,189
81,darauf,188
82,klein,187
83,hinaus,186
84,reichen,186
85,Knie,185
86,hinein,184
87,Saal,183
88,springen,180
89,nah,180
90,erblicken,176
91,Fuß,176
92,verschwinden,176
93,rasch,175
94,gieben,167
95,Bühne,166
96,Hut,165
97,Arie,165
98,liegen,163
99,Degen,162
100,Papier,158
101,Auge,157
102,neben,156
103,nähern,156
104,ergreifen,155
105,reißen,152
106,gleich,150
107,tief,150
108,eben,148
109,suchen,148
110,entgegen,148
111,knieen,148
112,halb,146
113,langsam,145
114,spielen,143
115,Hernach,142
116,Aria,142
117,kehren,139
118,kurz,139
119,Glas,139
120,schreiben,138
121,klopfen,135
122,deutend,135
123,Schloß,135
124,Mantel,133
125,Baum,133
126,greifen,132
127,Schritt,129
128,kleiden,125
129,Schauplatz,124
130,Augenblick,124
131,verwandeln,124
132,Fort,123
133,bedienen,123
134,Theater,123
135,Ende,122
136,Fackel,121
137,stoßen,120
138,Boden,120
139,Platz,119
140,herum,119
141,plötzlich,118
142,schütteln,117
143,Mephistophele,117
144,Tritt,116
145,bald,115
146,stecken,115
147,Buch,114
148,Brust,114
149,drücken,113
150,lang,113
151,zeigend,112
152,stark,111
153,fangen,111
154,verlegen,110
155,Beis,110
156,betrachten,109
157,hinten,109
158,übrig,108
159,Fels,108
160,Sessel,106
161,Nacht,106
162,entfernt,105
163,Verbeugung,104
164,heftig,104
165,schließen,104
166,Wort,103
167,Blick,103
168,erheben,103
169,Garten,101
170,Palast,100
171,vorher,99
172,endlich,98
173,herab,98
174,folgend,98
175,Auff,98
176,los,97
177,begleiten,97
178,letzt,97
179,deuten,97
180,verschieden,96
181,bemerken,94
182,Ton,94
183,Gedanke,93
184,schleichen,93
185,eilig,93
186,hoch,92
187,beuteln,91
188,Bewegung,90
189,Stillschweigen,90
190,fassend,90
191,sanft,90
192,Tasche,90
193,Thron,90
194,hastig,89
195,recht,88
196,Haupt,88
197,hängen,87
198,ebenso,87
199,reden,87
200,linker,86
201,umher,85
202,Becher,85
203,Gegend,84
204,Zelt,81
205,Gemach,81
206,still,80
207,weiß,80
208,verbergen,80
209,Uhr,79
210,Zeichen,79
211,Ring,78
212,Schulter,78
213,Geld,78
214,holen,77
215,blasen,77
216,Ohr,76
217,blicken,76
218,entfernen,76
219,Donner,76
220,Rösche,74
221,schweigen,73
222,vorüber,73
223,Gräfi,73
224,klingeln,72
225,voll,72
226,Achsel,71
227,beyd,71
228,halblaut,71
