,word,frequency
0,ach,844
1,Ach,451
2,müssen,448
3,O,397
4,Ka,325
5,mehr,315
6,ja,299
7,lassen,275
8,all,267
9,wer,231
10,Aufferne,224
11,Auff,219
12,groß,215
13,sehen,214
14,Jhr,200
15,sollen,189
16,Jch,186
17,Bey,179
18,schon,174
19,gehen,167
20,Noth,167
21,Sol,161
22,Deß,156
23,Wol,155
24,geben,154
25,hoch,152
26,gar,152
27,solch,150
28,stehen,149
29,Pei,139
30,kommen,137
31,leider,134
32,seyn,133
33,Vn,129
34,mögen,125
35,gleich,122
36,Schmertz,121
37,leiden,121
38,Leib,120
39,bringen,120
40,Tag,119
41,Sey,117
42,auß,115
43,wissen,114
44,betrüben,113
45,bluten,112
46,Brust,109
47,Auge,107
48,Blut,106
49,bald,105
50,fallen,104
51,wil,103
52,schwer,101
53,gut,100
54,sterben,100
55,Gantz,98
56,Hand,97
57,diß,96
58,tragen,94
59,Wil,94
60,brechen,90
61,Thräne,88
62,klagen,86
63,schlagen,86
64,finden,85
65,Land,85
66,Biß,84
67,arm,83
68,nehmen,83
69,Leid,82
70,schauen,82
71,lieb,82
72,lang,81
73,Wunde,81
74,Di,81
75,Diß,80
76,Schmertze,80
77,weh,79
78,Fall,78
79,eh,78
80,wohl,77
81,setzen,76
82,Unglück,75
83,itzen,74
84,ab,74
85,bleiben,72
86,Elend,72
87,hören,71
88,Jahr,70
89,umb,70
90,Haupt,69
91,recht,69
92,fühlen,68
93,stets,68
94,thu,68
95,wolen,67
96,Nacht,67
97,Seyn,67
98,halten,66
99,Grab,65
100,solen,65
101,Wort,65
102,Todt,65
103,Qual,65
104,Weh,64
105,suchen,64
106,glauben,63
107,elend,63
108,plagen,62
109,Schmach,61
110,stürtzen,61
111,Sinn,60
112,Feind,60
113,Unsre,59
114,Last,59
115,Thron,58
116,Leiche,58
117,ruhen,58
118,bitten,57
119,ists,57
120,legen,57
121,selber,57
122,heißen,56
123,Kette,56
124,weinen,56
125,Seel,54
126,Mart,54
127,schön,54
128,Hals,54
129,neu,54
130,Jhm,54
131,verletzen,53
132,fast,53
133,Macht,53
134,nunmehr,53
135,letzt,53
136,That,52
137,schlecht,52
138,Schwartz,52
139,Blitz,51
140,führen,51
141,Glück,51
142,hart,51
143,Umb,50
144,herb,50
145,Glutt,50
146,jammern,50
147,Hir,50
148,liegen,49
149,ehren,49
150,Kummer,48
151,Grau,47
152,Pein,47
153,welch,47
154,kaum,47
155,Recht,47
156,Mund,46
157,gliedern,46
158,wahr,46
159,gantzen,46
160,wehen,46
161,wider,44
162,vergehen,44
163,je,44
164,endlich,44
165,Arm,43
166,Sonne,43
167,traurig,43
168,Trost,42
169,Auß,42
170,Grund,42
171,Frey,42
172,schmertzen,42
173,betrübt,42
174,voll,41
175,straff,41
176,vnser,40
177,treu,39
178,diser,39
179,scheiden,39
180,vnnd,39
181,Vns,39
182,zwingen,38
183,geschehen,38
184,Gesicht,38
185,beflecken,38
186,Heil,38
187,beklagen,38
188,Haus,37
189,treiben,37
190,Ende,37
191,oft,37
192,Gold,37
193,jedoch,37
194,verlohren,36
195,falsch,36
196,rein,36
197,reden,36
198,ewig,36
199,dar,36
200,Unschuld,36
201,Stand,36
202,nie,36
203,kalt,35
204,Stahl,35
205,treffen,35
206,Schwerdt,35
207,reißen,35
208,hoffen,35
209,grausam,35
210,jhn,35
211,gahr,35
212,E,35
213,Flamme,34
214,streng,34
215,holen,34
216,drücken,34
217,Freund,34
218,Klage,34
219,sprechen,34
220,kläglich,34
221,See,33
222,Krieg,33
223,Tochter,33
224,Angst,33
225,Gift,33
226,Kercker,33
227,stellen,33
228,Stunde,33
229,Plage,33
230,Beil,33
231,ziehen,32
232,Staub,32
233,Ehre,32
234,sihen,32
235,leicht,32
236,scheinen,31
237,Volck,31
238,Käyser,31
239,heilen,31
240,helffen,31
241,wüten,31
242,Mord,31
243,itzt,31
244,entdecken,31
245,Frieden,30
246,Werth,30
247,berauben,30
248,fahren,30
249,verzehren,30
250,Gifft,30
251,vil,30
252,Kopfferne,29
253,Wange,29
254,Glantz,29
255,arg,29
256,verkehren,29
257,Stück,29
258,kehren,29
259,Mittel,29
260,Asche,29
261,Rach,29
262,stecken,29
263,Ja,28
264,brennen,28
265,Bild,28
266,Gunst,28
267,rühren,28
268,Sand,28
269,einmalen,28
270,Darff,28
271,Fuß,28
272,wehren,28
273,Ohr,28
274,Schwester,28
275,Ding,28
276,Printz,28
277,erkennen,28
278,Glut,28
279,lesen,28
280,quälen,28
281,Jhre,28
282,könen,27
283,Schaden,27
284,schier,27
285,Schatz,27
286,klein,27
287,Grauß,27
288,toden,27
289,Drumb,27
290,Ader,27
291,Gewissen,27
292,straffen,27
293,Schiff,27
294,blaß,27
295,fest,27
296,weit,27
297,nein,27
298,eben,27
299,J,27
300,wenig,26
301,fehlen,26
302,eignen,26
303,Welle,26
304,alß,26
305,schicken,26
306,erbärmlich,26
307,rauh,26
308,immer,26
309,hefftig,26
310,offen,25
311,blühen,25
312,Verlust,25
313,lehren,25
314,Haar,25
315,Eisen,25
316,Ohnmacht,25
317,Frucht,25
318,schneiden,25
319,eigen,25
320,empfinden,25
321,Sache,25
322,wann,25
323,schwach,25
324,Bein,25
325,jhren,25
326,lieben,24
327,Held,24
328,Sünde,24
329,vergebens,24
330,büßen,24
331,Traum,24
332,Dunst,24
333,niemand,24
334,Kopf,24
335,zeigen,24
336,jung,24
337,gethan,24
338,Disem,24
339,wolt,24
340,wünschen,24
341,Leiden,24
342,möchten,24
343,stoßen,23
344,waschen,23
345,zart,23
346,wegen,23
347,verlieren,23
348,Stracks,23
349,bewegen,23
350,jämmerlich,23
351,Glider,23
352,Wind,23
353,sitzen,23
354,gantz,23
355,verzeihen,23
356,müde,23
357,Vaterland,23
358,denken,23
359,trüb,22
360,schätzen,22
361,schlimm,22
362,Eltern,22
363,helfen,22
364,bestürtzt,22
365,Band,22
366,vergessen,22
367,Warumb,22
368,rauchen,22
369,Schein,22
370,spielen,21
371,schaffen,21
372,Asch,21
373,Füssen,21
374,ohn,21
375,Abgrund,21
376,fangen,21
377,bohren,21
378,solt,21
379,Britten,21
380,kräncken,21
381,leid,21
382,schnell,21
383,Fessel,21
384,Dienst,21
385,nimmermehr,21
386,dadurch,21
387,Thu,21
388,Gnade,21
389,lindern,21
390,bereit,21
391,halb,21
392,verlassen,21
393,laut,21
394,davon,21
395,gering,21
396,Vatter,21
397,Ey,20
398,schlaff,20
399,Schwefel,20
400,leer,20
401,zerbrechen,20
402,übel,20
403,bemühen,20
404,Gefahr,20
405,Entzwey,20
406,pflastern,20
407,unsrer,20
408,frembd,20
409,binden,20
410,Hof,20
411,blind,20
412,schrecklich,20
413,Muth,20
414,verderben,20
415,nah,20
416,Warheit,20
417,Schau,20
418,dringen,20
419,Tempel,20
420,lieber,20
421,Folter,20
422,Vil,20
423,Cro,20
424,Pracht,20
425,ferner,20
426,ganz,20
427,jtzen,20
428,essen,20
429,Zwang,19
430,wenden,19
431,vieler,19
432,Glied,19
433,küssen,19
434,wagen,19
435,gefangen,19
436,verschwinden,19
437,erwecken,19
438,Altar,19
439,bauen,19
440,erfahren,19
441,Sterben,19
442,edel,19
443,entgehen,19
