,word,frequency
0,ab,4853
1,geht,2140
2,Hand,1811
3,tritt,1797
4,Ab,1098
5,Vorige,1081
6,sieht,1061
7,kommt,988
8,Vorigen,940
9,zurück,924
10,Geht,903
11,Seite,872
12,allein,851
13,steht,849
14,sagt,837
15,Pause,824
16,nimmt,772
17,fort,663
18,Zimmer,656
19,fällt,651
20,gehen,648
21,herein,597
22,nieder,567
23,setzt,525
24,hält,522
25,treten,518
26,zieht,514
27,wirft,501
28,schnell,480
29,leise,423
30,Fenster,418
31,stehen,413
32,lacht,391
33,kommen,391
34,laut,382
35,kömmt,382
36,macht,379
37,hört,378
38,Frau,377
39,Faust,377
40,Tisch,375
41,heraus,375
42,stürzt,367
43,Graf,366
44,Augen,359
45,immer,355
46,Hände,353
47,springt,341
48,bleibt,338
49,Arm,337
50,Arme,336
51,Gesicht,333
52,küßt,333
53,gibt,327
54,schlägt,319
55,König,317
56,Herr,317
57,liest,316
58,Brief,313
59,ruft,310
60,Kopf,304
61,Thüre,300
62,Musik,299
63,Laut,293
64,Szene,293
65,spricht,289
66,bey,287
67,legt,283
68,fährt,281
69,wendet,281
70,heftig,280
71,läßt,278
72,Stimme,277
73,führt,276
74,zusammen,271
75,ganz,267
76,hervor,261
77,Mitte,260
78,Beide,243
79,lächelnd,243
80,eilt,240
81,Hintergrunde,240
82,reißt,239
83,faßt,234
84,lachend,232
85,Erde,229
86,auff,226
87,erschrocken,224
88,sinkt,221
89,Schwert,221
90,hinaus,218
91,gehn,218
92,Vorhang,217
93,stellt,215
94,Soldaten,215
95,Stuhl,214
96,umarmt,214
97,beiseite,214
98,hinein,213
99,öffnet,212
100,Brust,209
101,oben,209
102,ängstlich,207
103,winkt,206
104,rechts,206
105,hebt,205
106,Boden,205
107,Seiten,204
108,los,204
109,heimlich,202
110,Kaspar,202
111,sitzt,201
112,beiden,201
113,erblickt,200
114,Bühne,199
115,Thür,198
116,Knie,197
117,Ritter,197
118,einander,196
119,Degen,194
120,beide,194
121,läuft,193
122,fallen,193
123,entgegen,193
124,folgt,189
125,halb,189
126,bringt,189
127,Blick,188
128,rasch,188
129,Chor,188
130,links,188
131,Gefolge,187
132,darauf,186
133,singt,186
134,weint,186
135,erscheint,186
136,Haus,186
137,herum,185
138,zwei,184
139,Bewegung,181
140,giebt,180
141,Lisette,180
142,erstaunt,177
143,näher,175
144,Königin,175
145,reicht,174
146,zeigt,172
147,Tür,172
148,Saal,171
149,plötzlich,169
150,eben,165
151,Füßen,165
152,neben,164
153,Arie,164
154,langsam,162
155,Hut,161
156,erschrickt,161
157,Ferne,161
158,Diener,158
159,Gräfin,158
160,Hals,156
161,hastig,156
162,Kasperl,156
163,Händen,155
164,wild,154
165,betrachtet,154
