,word,frequency
0,Herr,12239
1,schon,9749
2,O,9382
3,muß,8955
4,ja,8873
5,mehr,8157
6,wohl,7948
7,Ja,7384
8,Vater,6122
9,Ach,5858
10,Gott,5500
11,Herz,5286
12,seyn,5193
13,weiß,5151
14,Liebe,4975
15,Mann,4949
16,gar,4601
17,Wer,4536
18,Welt,4321
19,sagen,4271
20,Leben,4159
21,Nein,4151
22,gut,4117
23,recht,4102
24,gleich,4083
25,lassen,3774
26,hast,3772
27,immer,3726
28,Frau,3709
29,Zeit,3615
30,Hand,3510
31,Mutter,3440
32,Himmel,3405
33,bey,3387
34,ganz,3376
35,wäre,3371
36,sehen,3275
37,Sohn,3265
38,kommen,3261
39,wer,3116
40,bald,3005
41,Herrn,2866
42,geht,2843
43,allein,2816
44,Glück,2794
45,Kind,2751
46,Freund,2727
47,lieber,2721
48,Augen,2719
49,Tod,2716
50,hätte,2700
51,kommt,2678
52,wissen,2655
53,Menschen,2624
54,Wort,2595
55,Nacht,2588
56,sei,2585
57,geben,2521
58,nie,2511
59,fort,2485
60,müssen,2440
61,Tochter,2437
62,macht,2427
63,Ha,2353
64,her,2340
65,Weib,2299
66,Bruder,2290
67,eben,2286
68,König,2277
69,Seele,2259
70,Mensch,2242
71,kan,2193
72,wahr,2136
73,laß,2134
74,mag,2120
75,lange,2108
76,Tag,2082
77,steht,2082
78,erst,2063
79,Mädchen,1996
80,ha,1984
81,sollen,1975
82,Herzen,1940
83,gewiß,1936
84,wenig,1933
85,Haus,1932
86,sagt,1930
87,Warum,1917
88,heute,1904
89,auff,1893
90,Blut,1886
91,gern,1854
92,Laß,1844
93,Geist,1842
94,oft,1814
95,genug,1811
96,darf,1803
97,sey,1801
98,s,1796
99,n,1777
100,zurück,1773
101,wär,1772
102,liebe,1771
103,vielleicht,1769
104,gehen,1764
105,Recht,1756
106,willst,1748
107,ab,1726
108,Ehre,1691
109,Leute,1690
110,Teufel,1687
111,Brust,1684
112,o,1684
113,nein,1673
114,davon,1662
115,hören,1640
116,ganze,1639
117,sehn,1602
118,besser,1586
119,Kinder,1584
120,Geld,1580
121,reden,1576
122,Hause,1575
123,lieben,1572
124,habt,1564
125,warum,1559
126,wollt,1548
127,selber,1545
128,thun,1543
129,weit,1539
130,nehmen,1528
131,glücklich,1483
132,finden,1471
133,Macht,1455
134,seid,1453
135,Graf,1451
136,Freude,1430
137,Augenblick,1427
138,gemacht,1426
139,Schwester,1405
140,Götter,1383
141,gibt,1361
142,Namen,1356
143,seh,1354
144,ists,1353
145,gute,1340
146,schön,1339
147,bringen,1339
148,gehn,1335
149,unsre,1332
150,Ei,1329
151,sag,1325
152,tun,1324
153,Tugend,1324
154,leben,1321
155,halten,1318
156,Sache,1314
157,sprechen,1313
158,bleiben,1310
159,wil,1307
160,möchte,1303
161,läßt,1285
162,alten,1275
163,sieht,1262
164,gesagt,1248
165,guten,1243
166,Lust,1238
167,Kopf,1237
168,bleibt,1231
169,liegt,1226
170,heut,1219
171,werd,1218
172,geh,1200
173,Tage,1196
174,kömmt,1194
175,sterben,1192
176,Herren,1183
177,lang,1181
178,Komm,1176
179,wol,1176
180,Stadt,1169
181,ganzen,1157
182,gehört,1137
183,ach,1135
184,sage,1134
185,Stunde,1134
186,leicht,1132
187,kannst,1130
188,ward,1126
189,Natur,1125
190,Fürst,1123
191,sehe,1123
192,sah,1118
193,Land,1118
194,vergessen,1117
195,denken,1106
196,ewig,1100
197,sollst,1090
198,Gut,1085
199,itzt,1085
200,Rache,1082
201,Haupt,1068
202,schöne,1067
203,Fräulein,1058
204,glauben,1058
205,Erde,1056
206,Licht,1055
207,Sieh,1053
208,bitte,1045
209,Freunde,1036
210,komm,1034
211,endlich,1034
212,stets,1030
213,Sonne,1027
214,guter,1016
215,Dank,1015
216,Kerl,1015
217,möglich,1010
218,kam,1007
219,könnt,1003
220,unsern,1002
221,alte,993
222,glaube,991
223,Geh,990
224,Königin,988
225,all,980
226,Gnaden,977
