,word,frequency
0,Herr,12556
1,schon,9834
2,O,9385
3,muß,9002
4,ja,8884
5,mehr,8235
6,wohl,7953
7,Ja,7395
8,ab,6579
9,Vater,6269
10,Ach,5863
11,Gott,5511
12,Herz,5368
13,Hand,5321
14,seyn,5205
15,weiß,5181
16,Liebe,5020
17,Mann,4997
18,geht,4983
19,gar,4660
20,Wer,4539
21,Welt,4326
22,sagen,4293
23,gleich,4215
24,Leben,4162
25,Nein,4159
26,gut,4135
27,recht,4119
28,Frau,4086
29,immer,4081
30,lassen,3833
31,hast,3773
32,Zeit,3720
33,bey,3674
34,allein,3667
35,kommt,3666
36,kommen,3652
37,ganz,3643
38,Mutter,3570
39,Himmel,3510
40,sehen,3425
41,wäre,3379
42,Sohn,3355
43,fort,3148
44,bald,3138
45,wer,3122
46,Augen,3078
47,Herrn,2959
48,steht,2931
49,Kind,2853
50,macht,2806
51,Glück,2797
52,sagt,2767
53,Freund,2728
54,lieber,2727
55,Tod,2726
56,hätte,2721
57,Nacht,2703
58,zurück,2697
59,wissen,2661
60,Menschen,2636
61,Wort,2633
62,König,2594
63,sei,2592
64,geben,2589
65,nie,2514
66,her,2490
67,Tochter,2486
68,eben,2451
69,müssen,2449
70,gehen,2412
71,Ha,2354
72,Weib,2336
73,sieht,2323
74,Bruder,2319
75,Seele,2267
76,Mensch,2250
77,kan,2229
78,lange,2186
79,wahr,2139
80,laß,2135
81,mag,2124
82,auff,2119
83,Haus,2118
84,Mädchen,2102
85,erst,2099
86,Tag,2099
87,tritt,2077
88,wenig,2014
89,ha,1984
90,sollen,1983
91,Herzen,1951
92,gewiß,1936
93,Geist,1920
94,Warum,1917
95,heute,1905
96,Blut,1898
97,Brust,1893
98,gern,1857
99,Laß,1844
100,oft,1831
101,Graf,1817
102,s,1815
103,genug,1814
104,sey,1807
105,darf,1806
106,n,1784
107,wär,1776
108,liebe,1773
109,vielleicht,1771
110,davon,1765
111,Recht,1757
112,willst,1748
113,Teufel,1722
114,Leute,1721
115,ganze,1715
116,Hause,1711
117,hören,1702
118,Ehre,1697
119,gibt,1688
120,o,1684
121,Kinder,1679
122,nein,1676
123,Geld,1670
124,reden,1653
125,Seite,1629
126,nehmen,1623
127,sehn,1618
128,besser,1589
129,kömmt,1576
130,lieben,1574
131,bleibt,1569
132,weit,1566
133,habt,1566
134,läßt,1563
135,warum,1559
136,thun,1556
137,selber,1555
138,gehn,1553
139,wollt,1550
140,Kopf,1541
141,Augenblick,1525
142,Freude,1502
143,Macht,1498
144,glücklich,1484
145,finden,1476
146,seid,1453
147,gemacht,1448
148,Geht,1434
149,Schwester,1425
150,bringen,1411
151,fällt,1410
152,halten,1400
153,Götter,1387
154,bleiben,1386
155,Zimmer,1379
156,Namen,1367
157,hält,1356
158,ists,1354
159,seh,1354
160,schön,1351
161,sprechen,1350
162,liegt,1345
163,alten,1342
164,gute,1341
165,Tugend,1339
166,tun,1334
167,unsre,1332
168,Ei,1329
169,sag,1326
170,wil,1323
171,leben,1321
172,Sache,1316
173,möchte,1307
174,Erde,1285
175,schnell,1272
176,nimmt,1263
177,nieder,1258
178,gesagt,1254
179,hört,1254
180,guten,1249
181,Herren,1244
182,Lust,1243
183,heut,1219
184,werd,1218
185,ganzen,1215
186,lang,1207
187,stehen,1203
188,spricht,1202
189,geh,1200
190,Tage,1198
191,Fräulein,1193
192,sterben,1193
193,Fürst,1187
194,Stadt,1187
195,wol,1183
196,Haupt,1177
197,Komm,1176
198,gehört,1171
199,zusammen,1169
200,Königin,1163
201,Ab,1154
202,endlich,1152
203,Arm,1151
204,Licht,1149
205,leicht,1144
206,Stunde,1137
207,ach,1136
208,Blick,1134
209,sage,1134
210,kannst,1131
211,herein,1131
212,Ritter,1130
213,Land,1129
214,Natur,1128
