,word,frequency
0,sterben,112
1,Verzweiflung,74
2,sollen,50
3,sehen,45
4,mehr,33
5,müssen,32
6,verzweifelt,32
7,verlieren,32
8,lassen,26
9,O,26
10,ja,22
11,gehen,22
12,verlassen,20
13,flehen,20
14,schon,19
15,kommen,19
16,toden,18
17,wissen,17
18,nein,16
19,all,16
20,Auge,14
21,gar,13
22,verlohren,13
23,ganz,13
24,Untergang,13
25,gewiß,12
26,Abgrund,12
27,schrecklich,12
28,verzweifeln,12
29,nie,11
30,geben,11
31,wer,11
32,letzt,11
33,Hölle,11
34,töten,10
35,Verderben,10
36,fallen,10
37,voll,9
38,fliehen,9
39,Unglück,9
40,mögen,9
41,Hand,9
42,groß,9
43,wohl,8
44,seyn,8
45,Augenblick,8
46,elend,8
47,liegen,8
48,Grab,8
49,ach,8
50,hören,8
51,Sterben,8
52,rächen,8
53,glauben,7
54,unmöglich,7
55,helfen,7
56,treiben,7
57,Tag,7
58,lieber,7
59,Qual,7
60,jed,7
61,retten,7
62,Mart,7
63,grausam,7
64,thu,6
65,Eile,6
66,Blut,6
67,nehmen,6
68,bringen,6
69,einzig,6
70,Altar,6
71,zurück,6
72,Blick,6
73,Fluch,6
74,denken,6
75,fühlen,6
76,Fuß,6
77,rufen,6
78,möchten,6
79,dürfen,6
80,Zärtlichkeit,6
81,halten,5
82,Gefahr,5
83,drohen,5
84,führen,5
85,Gedanke,5
86,furchtbar,5
87,Trost,5
88,künftig,5
89,ewig,5
90,immer,5
91,Stunde,5
92,Tödte,5
93,Nacht,5
94,nah,5
95,Grausamkeit,5
96,Brust,5
97,geschehen,5
98,bitten,5
99,niemals,5
100,wahrhaftig,5
101,setzen,5
102,Wort,5
103,suchen,5
104,sterbend,5
105,Verbrechen,5
106,entsetzlich,5
107,Luci,5
108,tot,5
109,fast,4
110,Ort,4
111,Scham,4
112,Todt,4
113,Wut,4
114,bald,4
115,reißen,4
116,unglücklich,4
117,richten,4
118,warum,4
119,fern,4
120,erfahren,4
121,willen,4
122,erinnern,4
123,laut,4
124,schweben,4
125,Opfer,4
126,Bey,4
127,Art,4
128,lang,4
129,itzen,4
130,Muth,4
131,weder,4
132,seufzen,4
133,Freund,4
134,jemals,4
135,Brief,4
136,öffentlich,4
137,Traum,4
138,töricht,4
139,ruhig,4
140,fort,4
141,bleiben,4
142,davon,3
143,ausser,3
144,aufgeben,3
145,kennen,3
146,wann,3
147,stolz,3
148,verzögern,3
149,Feind,3
150,schnell,3
151,Henker,3
152,That,3
153,fassen,3
154,ungestüm,3
155,heilig,3
156,lesen,3
157,Seufzer,3
158,tragen,3
159,heuen,3
160,wenden,3
161,vergessen,3
162,heute,3
163,ergreifen,3
164,Flucht,3
165,Gebein,3
166,gut,3
167,Wodan,3
168,warten,3
169,schlagen,3
170,fordern,3
171,Donner,3
172,Schlacht,3
173,schön,3
174,Todeswunde,3
175,eher,3
176,Wunde,3
177,gleich,3
178,Gesicht,3
179,Elend,3
180,Nein,3
181,unsrer,3
182,genug,3
183,zittern,3
184,kömmen,3
185,Entsetzen,3
186,stürzen,3
187,stehen,3
188,tief,3
189,versuchen,3
190,Juli,3
191,Arm,3
192,kurz,3
193,vollenden,3
194,Vaterland,3
195,vergeblich,3
196,Stolz,3
197,eitel,3
198,Rettung,3
199,übrig,3
200,versagen,3
201,wenig,3
202,erlauben,3
203,glücklich,3
204,schonen,3
205,dießen,3
206,Ursache,3
207,scheinen,3
208,Finsternis,3
209,reden,3
210,stoßen,3
211,nunmehr,3
212,lehren,3
213,entfliehen,3
214,Tochter,3
215,Streich,3
216,Träne,3
217,Geliebter,3
218,Ahndung,3
219,sodann,3
220,verfluchen,3
221,Verzeihung,3
222,empfinden,3
223,möglich,3
224,lieb,3
225,Sey,3
226,verzweiflungsvoll,3
227,Ding,3
228,Athen,3
229,bereit,3
230,Codru,3
231,itzt,2
232,umbringen,2
233,Schooß,2
234,Grauen,2
235,Verlust,2
236,aufreißen,2
237,verbinden,2
238,begeben,2
239,daher,2
240,halb,2
241,Körper,2
242,Haupt,2
243,überwinden,2
244,Grausame,2
245,bitte,2
246,wider,2
247,o,2
248,leer,2
249,Land,2
250,Folge,2
251,zuvor,2
252,Entschluss,2
253,entschuldigen,2
254,rühren,2
255,verwegen,2
256,Mittel,2
257,meinig,2
258,Verlassen,2
259,heben,2
260,sprechen,2
261,hingehen,2
262,verbreiten,2
263,Allmächtige,2
264,senden,2
265,fürchterlich,2
266,vieler,2
267,daran,2
268,Ach,2
269,still,2
270,Gefilde,2
271,Werth,2
272,Leiche,2
273,hoch,2
274,blutig,2
275,Sieg,2
276,einst,2
277,untergehen,2
278,werfen,2
279,Todesblässe,2
280,entfernt,2
281,Haar,2
282,Ohr,2
283,Natur,2
284,weniger,2
285,Staub,2
286,Ende,2
287,beginnen,2
288,ringen,2
289,trotzen,2
290,gehören,2
291,gern,2
292,beben,2
293,Mord,2
294,Vatermord,2
295,verzehren,2
296,Kopf,2
297,wünschen,2
298,liebenswürdig,2
299,erheben,2
300,Geheimniß,2
301,Zufall,2
302,nieder,2
303,schreien,2
304,umarmen,2
305,ermorden,2
306,überleben,2
307,beschwören,2
308,Knie,2
309,solch,2
310,nennen,2
311,bedenken,2
312,hernach,2
313,Deinige,2
314,Ehre,2
315,Unsre,2
316,ab,2
317,dringend,2
318,Werk,2
319,Gemahl,2
320,Verhängnis,2
321,hinweg,2
322,neu,2
323,annehmen,2
324,umsonst,2
325,wahr,2
326,Innere,2
327,Ungeheuer,2
328,endlich,2
329,siegen,2
330,Name,2
331,Schauer,2
332,entdecken,2
333,erblicken,2
334,hoffen,2
335,Geschick,2
336,verbergen,2
337,strafen,2
338,stumm,2
339,betäubend,2
340,recht,2
341,decken,2
342,Gnade,2
343,Angst,2
344,Reue,2
345,brennen,2
346,Verführer,2
347,zärtlich,2
348,ebendieser,2
349,untreu,2
350,verachtet,2
351,Vergebung,2
352,befreien,2
353,überlassen,2
354,Einwilligung,2
355,anfangen,2
356,Verbrecher,2
357,anklagen,2
358,mitten,2
359,ehemalig,2
360,lasterhaft,2
361,gemeinschaftlich,2
362,Southwell,2
363,entreißen,2
364,eigen,2
365,Peiniger,2
366,Schwester,2
367,herum,2
368,durchstoß,2
369,quälen,2
370,vernichten,2
371,armselig,2
372,Tropfen,2
373,besiegen,2
374,heißen,2
375,Frey,2
376,verloren,2
377,Wahl,2
378,kömmsen,2
379,Recht,2
380,außer,2
381,Sinn,2
382,Jetzo,2
383,eilen,2
384,weis,2
385,zweifeln,2
386,Asinus,2
387,Ei,2
388,blind,2
389,Lisett,2
390,Wol,2
391,Hofnung,2
392,aufsuchen,1
393,Leid,1
394,laufen,1
395,übergroß,1
396,Ursach,1
397,bohren,1
398,Leichbitter,1
399,Todengrab,1
400,Rest,1
401,Zerfall,1
402,Schloß,1
403,Schlangenbrut,1
404,gestürzt,1
405,hegen,1
406,wüst,1
407,Jüngling,1
408,Entwaffnung,1
409,träumen,1
410,tödlich,1
411,rasen,1
412,Unglückliche,1
413,unbetauern,1
414,hinab,1
415,schleichen,1
416,finster,1
417,Held,1
418,vorbei,1
419,ziehen,1
420,Vorteil,1
421,erkaufen,1
422,unwürdig,1
423,Keim,1
424,Knosp,1
425,verbluten,1
426,erstarren,1
427,Walstatt,1
428,aufheben,1
429,Norwegen,1
430,Omud,1
431,Gewissen,1
432,verzweifelnd,1
433,fodern,1
434,weh,1
435,fördern,1
436,Schritt,1
437,Blosse,1
438,Zurückkunft,1
439,irgend,1
440,Ungewissheit,1
441,enden,1
442,Familie,1
443,Thräne,1
444,nöthigen,1
445,zuletzt,1
446,eingeben,1
447,Theure,1
448,Klementin,1
449,woher,1
450,Kleinmüthigkeit,1
451,hoffnungslos,1
452,Sprache,1
453,Papier,1
454,endigen,1
455,vorbereiten,1
456,Thron,1
457,aushauchen,1
458,Flügel,1
459,Einsamkeit,1
460,Beyfall,1
461,geweiht,1
462,schaffen,1
463,empor,1
464,gen,1
465,Betäubung,1
466,Aufstand,1
467,treten,1
468,Ausspruch,1
469,verstehen,1
470,todtblaß,1
471,Abel,1
472,begraben,1
473,theurer,1
474,kündigen,1
475,Verwesung,1
476,sobald,1
477,fangen,1
478,Wange,1
479,ueber,1
480,Finstere,1
481,bittrer,1
482,Wende,1
483,Angesicht,1
484,Unmündige,1
485,Mal,1
486,segnen,1
487,Dieß,1
488,Fels,1
489,Todesangst,1
490,siebentausend,1
491,unsterblich,1
492,wählen,1
493,kehren,1
494,unterlegen,1
495,vergehen,1
496,zudecken,1
497,Adams,1
498,Zuflucht,1
499,trüb,1
500,einsam,1
501,Uebrige,1
502,Quell,1
503,abwaschen,1
504,Weissagung,1
505,schmälern,1
506,streiten,1
507,ehrenvoll,1
508,fittig,1
509,tönen,1
510,schwingen,1
511,Fackel,1
512,Beil,1
513,gespielen,1
514,Varu,1
515,Todesschlacht,1
516,klopfen,1
517,entflohn,1
518,Gebirg,1
519,Todesentschluß,1
520,fest,1
521,dicht,1
522,taumeln,1
523,Fabier,1
524,Valeriu,1
525,damals,1
526,herauf,1
527,Purpurblum,1
528,röthen,1
529,Todesblut,1
530,Mond,1
531,Adler,1
532,sinken,1
533,kalt,1
534,Schiff,1
535,hierher,1
536,Delphi,1
537,silberfarbn,1
538,Gebet,1
539,ungeheuer,1
540,zerreißen,1
541,Zerschnitt,1
542,kindlich,1
543,Winseln,1
544,dringen,1
545,Eingeweid,1
546,wühlen,1
547,zerstören,1
548,Ah,1
549,Glied,1
550,kosten,1
551,Umarmung,1
552,Scharrt,1
553,sicher,1
554,wundenvoll,1
555,kühn,1
556,Rut,1
557,Mut,1
558,Königreich,1
559,Begehren,1
560,Stäubche,1
561,wohnen,1
562,erdenken,1
563,beugen,1
564,Tat,1
565,Fessel,1
566,lächeln,1
567,Tempel,1
568,eh,1
569,sprich,1
570,rollen,1
571,Feuermeer,1
572,Braus,1
573,wälzen,1
574,wiedersehen,1
575,Pei,1
576,schlafen,1
577,wiederfinden,1
578,Geschlecht,1
579,vielleicht,1
580,Verläugnung,1
581,ertragen,1
582,Erbarmen,1
583,heirathen,1
584,verschließen,1
585,bebt,1
586,vielmehr,1
587,allzuoffenbar,1
588,jammern,1
589,treffen,1
590,müde,1
591,Dalto,1
592,Entkräftung,1
593,neben,1
594,springen,1
595,fahren,1
596,Zückung,1
597,verjagt,1
598,gering,1
599,darnach,1
600,fragen,1
601,aufstehen,1
602,Kleinigkeit,1
603,Arrest,1
604,klauen,1
605,heraus,1
606,verheyrathet,1
607,bekennen,1
608,Närrin,1
609,Rasende,1
610,vorhin,1
611,bloß,1
612,Glück,1
613,könen,1
614,hauen,1
615,kaum,1
616,zutun,1
617,aufgehen,1
618,Schlimme,1
619,Allerschlimmste,1
620,trocknen,1
621,Schreien,1
622,Reputation,1
623,Kredit,1
624,verraten,1
625,Erinnerung,1
626,Wunder,1
627,berechtigt,1
628,offn,1
629,entreissen,1
630,schlummern,1
631,desto,1
632,bälder,1
633,zurückfliegen,1
634,entfernen,1
635,angedenken,1
636,worin,1
637,Staat,1
638,Kirche,1
639,Fromme,1
640,Edwards,1
641,Frömmigkeit,1
642,Wunsch,1
643,erhöht,1
644,thöricht,1
645,Gefallen,1
646,Flittergold,1
647,falsch,1
648,Schaum,1
649,Besiegte,1
650,dünken,1
651,Ruine,1
652,eingesunkn,1
653,Schrecknisse,1
654,umringen,1
655,zerfliest,1
656,väterlich,1
657,Zähre,1
658,tun,1
659,gebären,1
660,vergebens,1
661,Verborgne,1
662,Gefürchtete,1
663,Tyrann,1
664,hartnäckig,1
665,Unerbittlich,1
666,trennen,1
667,Erinnre,1
668,hemmen,1
669,Schattenwelt,1
670,reif,1
671,verdammen,1
672,zuerst,1
673,Anblick,1
674,Marterthum,1
675,Beth,1
676,zurückkömmen,1
677,gelingen,1
678,süssest,1
679,herkommen,1
680,Cleo,1
681,Verstockte,1
682,bezeigen,1
683,Damo,1
684,lechzen,1
685,hintergehen,1
686,breiten,1
687,zitternd,1
688,gebrochn,1
689,rührend,1
690,nähern,1
691,lockend,1
692,hinrufen,1
693,arten,1
694,Schwermuth,1
695,vollkommen,1
696,gerächt,1
697,Gipffel,1
698,Seyn,1
699,unmännlich,1
700,Zeuge,1
701,wichtig,1
702,Wohlthäter,1
703,entgehen,1
704,Noth,1
705,Bedenklichkeit,1
706,Treulosigkeit,1
707,ausdenken,1
708,Granvilla,1
709,Abscheu,1
710,erwecken,1
711,eben,1
712,übersenden,1
713,mangeln,1
714,Empfindung,1
715,gänzlich,1
716,Raum,1
717,nahe,1
718,wovon,1
719,bleich,1
720,verhüllen,1
721,überfließen,1
722,Ueberall,1
723,rauschen,1
724,verwandeln,1
725,schätzbar,1
726,Zernichtung,1
727,teuer,1
728,triumphiren,1
729,trostlos,1
730,danken,1
731,verwerfen,1
732,Warnung,1
733,Befehl,1
734,Lippe,1
735,lieben,1
736,Traurigkeit,1
737,unschuldig,1
738,Eifersucht,1
739,Irrthum,1
740,bemächtigt,1
741,Stal,1
742,erschöpfen,1
743,verfolgend,1
744,hinabsinken,1
745,erfinden,1
746,beleidigt,1
747,brennend,1
748,wüten,1
