,word,frequency
0,bitter,23
1,spöttisch,21
2,reißen,17
3,Spöttisch,14
4,Verachtung,13
5,Blick,12
6,werfen,11
7,feurig,10
8,sehen,10
9,Hand,10
10,treten,9
11,immer,8
12,all,8
13,stehen,8
14,fürchterlich,8
15,laufen,8
16,schlagen,8
17,durchdringend,7
18,stoßen,7
19,zurück,7
20,nieder,7
21,ab,7
22,drücken,7
23,Abscheu,7
24,ziehen,7
25,halten,6
26,voll,6
27,kalt,6
28,Auge,6
29,Haar,6
30,fassen,6
31,Furie,6
32,blicken,5
33,schrecklich,5
34,fahren,5
35,Flamme,5
36,Hölle,5
37,stürzen,5
38,Ton,5
39,lassen,5
40,fallen,5
41,hervor,5
42,setzen,5
43,Mund,5
44,wüthend,5
45,Maulschelle,5
46,herum,5
47,finster,5
48,kommen,5
49,Brust,5
50,beißend,4
51,geben,4
52,Zimmer,4
53,plötzlich,4
54,durchbohren,4
55,fort,4
56,Kranz,4
57,brummend,4
58,Arm,4
59,tief,4
60,furchtbar,4
61,Schwert,4
62,Gesicht,4
63,kehren,4
64,gehen,4
65,verächtlich,4
66,frostig,3
67,starr,3
68,groß,3
69,Befremdung,3
70,fest,3
71,Szene,3
72,Bart,3
73,Zeichen,3
74,gräßlich,3
75,Thron,3
76,scharf,3
77,hinten,3
78,Keule,3
79,heben,3
80,tragen,3
81,wenden,3
82,Fuß,3
83,heftig,3
84,Lippe,3
85,springen,3
86,Ungeheuer,3
87,triumphirend,3
88,Bewegung,3
89,knirschend,3
90,betrachten,3
91,tückisch,3
92,zeigen,3
93,schreyend,3
94,heraus,3
95,wüst,3
96,schauen,3
97,Bühne,3
98,ganz,3
99,Degen,3
100,Fratz,3
101,entgegen,3
102,stolz,3
103,schnarrend,2
104,spucken,2
105,giftig,2
106,murmelnd,2
107,stark,2
108,darauf,2
109,Hintergrund,2
110,Schwerdt,2
111,Mephistophele,2
112,losmachen,2
113,zweyt,2
114,lang,2
115,Kopf,2
116,zerhauen,2
117,schießen,2
118,Haupt,2
119,Ausdruck,2
120,Maul,2
121,Marqui,2
122,zerreißen,2
123,neben,2
124,herbei,2
125,Fels,2
126,erschallen,2
127,wütend,2
128,lüstern,2
129,los,2
130,hochhalten,2
131,erbärmlich,2
132,Miene,2
133,zeichnen,2
134,listen,2
135,verhüllen,2
136,eilen,2
137,Helm,2
138,Becher,2
139,erkennen,2
140,Zahn,2
141,horchend,2
142,erscheinen,2
143,Geißel,2
144,donnern,2
145,Augenblick,2
146,edel,2
147,Hohn,2
148,ergreifen,2
149,rücklings,2
150,Veranda,2
151,teuflisch,2
152,sogleich,2
153,beyd,2
154,schreiend,2
155,Unwille,2
156,heimlich,2
157,verbeißend,2
158,Lump,2
159,schreyt,2
160,wüthig,2
161,vermummt,2
162,Fenster,2
163,hinein,2
164,eindringend,2
165,Grausen,2
166,vorig,2
167,verwandeln,2
168,Grau,2
169,Mütz,2
170,Brief,2
171,bleiben,2
172,schielend,2
173,folgen,2
174,Lauffeuer,2
175,Gelächter,2
176,stellen,2
177,blutig,2
178,Menschenhaß,2
179,Haus,2
180,jagen,2
181,beißen,2
182,stechen,2
183,Hals,2
184,bekommen,2
185,häßlich,2
186,gieben,2
187,öffnen,2
188,Schwarze,2
189,schmatzend,1
190,Pistole,1
191,Streich,1
192,inne,1
193,Heftigkeit,1
194,beinahe,1
195,toben,1
196,steigen,1
197,Weile,1
198,verlassen,1
199,schnell,1
200,hinmurmelnd,1
201,emporwerfen,1
202,Dunkele,1
203,dumpf,1
204,bewegen,1
205,Unthier,1
206,fassend,1
207,Grimaßiren,1
208,gewönlich,1
209,Tracht,1
210,schreklich,1
211,zerlumpt,1
212,launig,1
213,gut,1
214,nehmen,1
215,Schaumlöffel,1
216,Kessel,1
217,spritzen,1
218,Tier,1
219,Mittelthür,1
220,abgehen,1
221,horchen,1
222,scheinen,1
223,suchen,1
224,packen,1
225,Rosenkranz,1
226,zurückstoßen,1
227,knieen,1
228,Wahnsinn,1
229,Geheul,1
230,anstimmen,1
231,bittern,1
232,züchtig,1
233,Neglige,1
234,erreichen,1
235,Huth,1
236,prallen,1
237,offn,1
238,Infant,1
239,betrachtend,1
240,ruhen,1
241,zweifelhaft,1
242,ansehen,1
243,Grande,1
244,still,1
245,Großinquisitor,1
246,brechen,1
247,Saus,1
248,nachher,1
249,hören,1
250,Hohngelächter,1
251,rühren,1
252,zischen,1
253,worauf,1
254,Rochu,1
255,zitternd,1
256,hervortreten,1
257,mißtönend,1
258,rauschend,1
259,Musik,1
260,tanzen,1
261,darnach,1
262,Glut,1
263,nah,1
264,tretend,1
265,Tafel,1
266,musternd,1
267,schwärmerisch,1
268,machend,1
269,verkriechend,1
270,lächerlich,1
271,Feyerlichkeit,1
272,feyerlich,1
273,Geherde,1
274,Zauberstad,1
275,Raserei,1
276,Journalist,1
277,Kreide,1
