,word,frequency
0,Brust,9
1,Bey,5
2,küssen,4
3,Wange,3
4,Mund,3
5,Kuß,3
6,keusch,2
7,jed,2
8,angenehm,2
9,reitzen,2
10,gleich,2
11,lassen,2
12,Schooß,2
13,Gunst,2
14,mögen,2
15,Schau,2
16,Glut,2
17,erregen,2
18,Flamme,2
19,Leib,2
20,groß,2
21,schon,2
22,sehen,2
23,Ka,2
24,Ader,2
25,geil,2
26,wil,2
27,Brunst,2
28,kühlen,2
29,hoch,2
30,krönen,2
31,stehen,2
32,Süsse,1
33,Speise,1
34,leiten,1
35,Hafen,1
36,Poppe,1
37,schleußt,1
38,Aufferne,1
39,Garten,1
40,all,1
41,Zierde,1
42,Paradies,1
43,Geblüm,1
44,blitzend,1
45,Angesicht,1
46,Aepffel,1
47,gewurtzelt,1
48,Glied,1
49,betheilen,1
50,Safft,1
51,bedürfen,1
52,Umb,1
53,Frucht,1
54,gesaltzn,1
55,Welle,1
56,Fluss,1
57,Mehrerm,1
58,Durst,1
59,Küssende,1
60,Haar,1
61,91,1
62,nebst,1
63,beblümt,1
64,Gantz,1
65,entblößter,1
66,garen,1
67,Leim,1
68,vergällt,1
69,Macht,1
70,bald,1
71,feil,1
72,verbothn,1
73,dise,1
74,Genuß,1
75,Auge,1
76,Hand,1
77,Tem,1
78,brennen,1
79,sollen,1
80,gering,1
81,würdig,1
82,seyn,1
83,unvergleichlich,1
84,Balsam,1
85,Geruch,1
86,davon,1
87,genießen,1
88,erhalten,1
89,reuchsen,1
90,erinnern,1
91,berichten,1
92,Jahr,1
93,empfinden,1
94,frisch,1
95,gesund,1
96,lebendig,1
97,aufzuschneiten,1
98,natürlich,1
99,Bewegung,1
100,Hertzen,1
101,deswegen,1
102,desto,1
103,gut,1
104,verstecken,1
105,Trebazen,1
106,bös,1
107,arg,1
108,Henckerey,1
109,Käyser,1
110,Meßen,1
111,zumal,1
112,Stand,1
113,Blitz,1
114,Ceder,1
115,treffen,1
116,mächtig,1
117,schützen,1
118,weh,1
119,Gethan,1
120,Rachgier,1
121,erwecken,1
122,Holfer,1
123,lieben,1
124,Gefahr,1
125,schauen,1
126,Rubin,1
127,spitzen,1
128,gewölbt,1
129,Ambra,1
130,schwitzen,1
131,kwillen,1
132,schattichen,1
133,güldn,1
134,umbhüllen,1
135,spaan,1
136,Gold,1
137,Purper,1
138,Kro,1
139,Seide,1
140,Blinde,1
141,Weibe,1
142,verkehren,1
143,Höll,1
144,kwälen,1
145,Stück,1
146,Præsentir,1
147,Geuß,1
148,siedend,1
149,Tropfen,1
150,rein,1
151,schmecken,1
152,Zucker,1
153,prangen,1
154,Lüfftlei,1
155,spielen,1
156,dran,1
157,rauben,1
158,manch,1
159,jtzt,1
160,Wuntsch,1
161,krübeln,1
162,schön,1
163,jung,1
164,weiben,1
165,Ey,1
166,setzen,1
167,Kuss,1
168,daran,1
169,Glantz,1
170,Sol,1
171,Ersteche,1
172,Dencket,1
173,Piramu,1
174,schnappen,1
175,maulen,1
176,welch,1
177,Eyfer,1
178,stecken,1
179,Vn,1
180,lieber,1
181,Tag,1
182,begehren,1
183,tieffst,1
184,schweben,1
185,ersättigen,1
186,Stost,1
187,Schwerdt,1
188,still,1
189,Nacht,1
190,ruhen,1
191,Schwartz,1
192,anstreichen,1
193,Haupt,1
194,Pracht,1
195,ewiglichten,1
196,kertzen,1
197,schließen,1
198,abstralt,1
199,Unsre,1
200,schmertzen,1
201,klopffen,1
202,Held,1
203,Angst,1
204,Schmertz,1
205,Grab,1
206,seuffzer,1
207,reizen,1
208,verbergen,1
209,eng,1
210,erkracht,1
211,krachen,1
212,Cupiden,1
213,Scharffen,1
214,Donnermacht,1
215,Ost,1
216,Westen,1
217,bücken,1
218,niedlich,1
219,Geschenck,1
220,glückseelig,1
221,schicken,1
222,Infortunio,1
223,kalt,1
224,unerschöpfft,1
225,Rhadamant,1
226,Scheitel,1
227,zihlen,1
228,Fackel,1
229,süsser,1
230,schlaff,1
231,Wil,1
232,Jch,1
233,müssen,1
234,Baum,1
235,niederlegen,1
