,file,start,end,text,pre1_base_polarity,pre1_main_emotion_class,pre1_tag_type
143,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10219,10296,"Doch, Du mußt sie  Und sobald es wieder friert, Mußt Du mir sie wieder geben.",negative,emotions of suffering,anger
144,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10297,10331,Hängst ja dran mit Leib und Leben.,positive,emotions of affection,anger
145,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10332,10341,Freylich!,positive,emotions of joy,joy
146,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10342,10424,"Hab ich sie An den Fuß geschirrt – O, Du glaubst nicht, wie Da so leicht mir wird!",negative,emotions of joy,joy
147,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10425,10569,"'s ist ein Zeitvertreib, Wo man ohne Müh, Pfeilgeschwinde, wie  Wenn man's kaum gedacht, Schon den  Oft zu schnell nur, ist – wie Du – man wild.",negative,emotions of joy,Schadenfreude
148,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10570,10588,"zur Mutter, ernst.",emotional movement,emotional movement,emotional movement
149,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10589,10594,Sieh!,positive,emotions of suffering,emotional movement
150,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10596,10632,Wie ich  Muß es  Auch zu Muthe seyn.,negative,emotions of fear,suffering
151,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10633,10721,"–  Nur die  Daß sie aufwärts schweben Nach der Sterne Schein, Wo die lieben Engel leben.",positive,emotions of joy,love
152,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10722,10764,"(Sophie küßt ihn gerührt, und will gehen.)",positive,emotions of affection,love
153,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10765,10776,Bleib doch!,negative,emotional movement,emotional movement
154,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10777,10796,Muß zur Küche gehn.,negative,emotions of rejection,anger
155,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10797,10802,(ab.),negative,emotional movement,suffering
156,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10803,10827,Die Vorigen ohne Sophie.,positive,emotions of joy,suffering
157,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10828,10841,Mutter weint?,negative,emotions of suffering,suffering
158,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10842,10862,Sie denkt an Klaren.,emotional movement,emotional movement,emotional movement
159,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10863,10896,"O, die hab' ich heut  verwundert.",emotional movement,emotional movement,emotional movement
160,GerDracor/muellner-der-neun-und-zwanzigste-februar.xml,10897,10901,Wie?,emotional movement,emotional movement,emotional movement
