,word,frequency
0,lieb,257
1,Ka,185
2,lieben,176
3,lassen,141
4,ja,134
5,mehr,121
6,müssen,117
7,Jhr,112
8,Brust,100
9,geben,98
10,all,96
11,O,94
12,wer,93
13,Sol,81
14,sollen,81
15,Sonne,80
16,Bey,71
17,Jch,70
18,Flamme,69
19,Hand,69
20,schon,66
21,stehen,66
22,Aufferne,63
23,schön,63
24,Auge,62
25,küssen,62
26,groß,62
27,gleich,61
28,treu,61
29,seyn,60
30,Wil,60
31,Ach,59
32,sehen,58
33,solch,58
34,Leib,57
35,bleiben,56
36,wissen,55
37,Sey,53
38,Deß,52
39,Auff,51
40,wil,51
41,nehmen,50
42,Kuß,48
43,Wol,48
44,gar,48
45,Blut,48
46,hoch,48
47,stets,45
48,finden,43
49,gehen,43
50,kommen,42
51,auß,42
52,brennen,42
53,tragen,42
54,Haupt,41
55,Schatz,41
56,Gunst,40
57,Brunst,39
58,Tochter,39
59,mögen,38
60,Mund,38
61,gut,38
62,liben,38
63,Käyser,37
64,halten,37
65,eh,36
66,ehren,35
67,ewig,35
68,Seel,33
69,Schwester,32
70,Sinn,32
71,Vn,32
72,diß,31
73,sterben,31
74,wahr,31
75,suchen,30
76,Biß,30
77,keusch,30
78,Gantz,30
79,Glück,30
80,Macht,30
81,Di,30
82,rein,29
83,holen,29
84,heißen,29
85,Printz,29
86,recht,28
87,Heil,28
88,Seyn,27
89,bluten,27
90,ach,27
91,umb,26
92,Glantz,26
93,Glutt,26
94,letzt,26
95,bringen,26
96,Blitz,25
97,zart,25
98,Nacht,25
99,nein,25
100,selber,24
101,Lippe,24
102,kalt,23
103,führen,23
104,Antlitz,23
105,Unsre,23
106,schauen,23
107,Tag,23
108,Altar,22
109,nie,22
110,August,22
111,kehren,21
112,alß,21
113,fest,21
114,ruhen,21
115,weichen,21
116,zeigen,21
117,reichen,20
118,Auß,20
119,verliebt,20
120,fallen,20
121,wohl,20
122,Zepter,20
123,brechen,20
124,Schau,20
125,verbinden,20
126,E,20
127,ab,19
128,Arm,19
129,solen,19
130,entzünden,19
131,setzen,19
132,Feind,19
133,Jhm,19
134,Ehre,19
135,Jahr,18
136,Diß,18
137,hertzlich,18
138,vergessen,18
139,thu,18
140,Sonn,17
141,Au,17
142,welch,17
143,Natur,17
144,Gold,17
145,erkennen,17
146,unsrer,17
147,hertzliebst,17
148,Ja,17
149,itzen,17
150,bald,17
151,wünschen,17
152,scheiden,17
153,wann,17
154,zwingen,17
155,J,17
156,wolen,17
157,stecken,16
158,schätzen,16
159,binden,16
160,blühen,16
161,Gifft,16
162,nimmermehr,16
163,lang,16
164,vermählen,16
165,Gesicht,16
