,word,frequency
0,küssen,21
1,lassen,14
2,sehen,12
3,Brust,11
4,Kuß,10
5,schon,10
6,brennen,10
7,schön,8
8,feurig,8
9,voll,8
10,heiß,7
11,Bey,7
12,Auge,6
13,Kuss,6
14,lieben,6
15,sollen,6
16,bald,5
17,Wange,5
18,gleich,5
19,Glut,5
20,groß,5
21,Bus,5
22,ganz,5
23,Hand,4
24,jed,4
25,Genuß,4
26,reitzen,4
27,all,4
28,mögen,4
29,jung,4
30,süß,4
31,Blut,4
32,fühlen,4
33,fangen,4
34,Hals,4
35,geben,4
36,Ader,4
37,gut,4
38,gehen,4
39,warm,4
40,Hitze,4
41,Leib,3
42,Weibe,3
43,reizen,3
44,Blick,3
45,Mund,3
46,Brunst,3
47,neu,3
48,Flamme,3
49,müssen,3
50,Arm,3
51,schmecken,3
52,glühen,3
53,Zimmer,3
54,welch,3
55,schlagen,3
56,Brauch,3
57,Nektar,3
58,genießen,3
59,Augenblick,3
60,nehmen,3
61,ja,3
62,O,3
63,wachsen,3
64,stehen,3
65,kühlen,3
66,werfen,3
67,möchten,3
68,zeigen,3
69,manch,3
70,kommen,3
71,Verlangen,3
72,bringen,3
73,Jezt,3
74,Lippe,3
75,Leidenschaft,2
76,niemals,2
77,bekommen,2
78,dran,2
79,mehr,2
80,keusch,2
81,treten,2
82,Bewegung,2
83,umarmend,2
84,Garten,2
85,angenehm,2
86,Schooß,2
87,Gunst,2
88,Wort,2
89,Schau,2
90,erregen,2
91,erhalten,2
92,frisch,2
93,Hang,2
94,baden,2
95,o,2
96,hauchen,2
97,Zahn,2
98,damals,2
99,Umarmung,2
100,erinnern,2
101,empfinden,2
102,Tropfen,2
103,locken,2
104,entgegen,2
105,fahren,2
106,brennend,2
107,seitdem,2
108,Haus,2
109,oft,2
110,bös,2
111,Ka,2
112,Blitz,2
113,mächtig,2
114,erwecken,2
115,geil,2
116,hoch,2
117,Kerze,2
118,krönen,2
119,ruhen,2
120,wil,2
121,kalt,2
122,springen,2
123,kennen,2
124,Gluth,2
125,davon,2
126,kaum,2
127,gar,2
128,heute,2
129,hübsch,2
130,gewiß,2
131,betören,2
132,Madel,2
133,Flecken,2
134,verzehren,2
135,sinken,2
136,Thau,2
137,einzig,2
138,reichen,1
139,nacheinander,1
140,Trank,1
141,einst,1
142,Traum,1
143,Apfelbaum,1
144,Apfel,1
145,glänzen,1
146,steigen,1
147,Hinan,1
148,Feind,1
149,Sieg,1
150,Süsse,1
151,Speise,1
152,heraus,1
153,zischeln,1
154,Ohr,1
155,weben,1
156,Kette,1
157,Netz,1
158,bestricken,1
159,leiten,1
160,Hafen,1
161,Poppe,1
162,schleußt,1
163,Aufferne,1
164,Zierde,1
165,Paradies,1
166,Geblüm,1
167,blitzend,1
168,Angesicht,1
169,Aepffel,1
170,gewurtzelt,1
171,Glied,1
172,betheilen,1
173,Safft,1
174,bedürfen,1
175,Umb,1
176,Frucht,1
177,gesaltzn,1
178,Welle,1
179,Fluss,1
180,Mehrerm,1
181,Durst,1
182,Küssende,1
183,Haar,1
184,91,1
185,nebst,1
186,beblümt,1
187,Gantz,1
188,entblößter,1
189,garen,1
190,Leim,1
191,vergällt,1
192,Macht,1
193,feil,1
194,verbothn,1
195,dise,1
196,zugehen,1
197,lüstern,1
198,reden,1
199,Park,1
