,word,frequency
0,lassen,14
1,küssen,14
2,sehen,12
3,Brust,11
4,schon,10
5,brennen,10
6,Kuß,9
7,schön,8
8,heiß,7
9,Bey,7
10,Auge,6
11,voll,6
12,lieben,6
13,sollen,6
14,bald,5
15,Wange,5
16,gleich,5
17,feurig,5
18,Glut,5
19,groß,5
20,Bus,5
21,ganz,5
22,jed,4
23,Genuß,4
24,reitzen,4
25,all,4
26,mögen,4
27,jung,4
28,süß,4
29,Blut,4
30,fühlen,4
31,Kuss,4
32,fangen,4
33,Ader,4
34,gut,4
35,warm,4
36,Leib,3
37,Weibe,3
38,reizen,3
39,Blick,3
40,Mund,3
41,Brunst,3
42,neu,3
43,Flamme,3
44,müssen,3
45,Arm,3
46,schmecken,3
47,glühen,3
48,welch,3
49,Hals,3
50,Brauch,3
51,Nektar,3
52,geben,3
53,genießen,3
54,Augenblick,3
55,ja,3
56,O,3
57,wachsen,3
58,stehen,3
59,kühlen,3
60,gehen,3
61,möchten,3
62,zeigen,3
63,manch,3
64,kommen,3
65,Verlangen,3
66,Hitze,3
67,bringen,3
68,Jezt,3
69,Lippe,3
70,niemals,2
71,bekommen,2
72,dran,2
73,mehr,2
74,keusch,2
75,treten,2
76,Bewegung,2
77,Garten,2
78,angenehm,2
79,Schooß,2
80,Gunst,2
81,Hand,2
82,Wort,2
83,Schau,2
84,erregen,2
85,erhalten,2
86,frisch,2
87,Hang,2
88,baden,2
89,o,2
90,Zimmer,2
91,hauchen,2
92,Zahn,2
93,schlagen,2
94,damals,2
95,Umarmung,2
96,erinnern,2
97,empfinden,2
98,Tropfen,2
99,locken,2
100,entgegen,2
101,brennend,2
102,seitdem,2
103,Haus,2
104,nehmen,2
105,oft,2
106,bös,2
107,Ka,2
108,Blitz,2
109,mächtig,2
110,erwecken,2
111,geil,2
112,hoch,2
113,Kerze,2
114,krönen,2
115,ruhen,2
116,wil,2
117,kalt,2
118,kennen,2
119,Gluth,2
120,davon,2
121,kaum,2
122,gar,2
123,heute,2
124,hübsch,2
125,gewiß,2
126,betören,2
127,Madel,2
128,Flecken,2
129,verzehren,2
130,sinken,2
131,Thau,2
132,einzig,2
133,Trank,1
134,einst,1
135,Traum,1
136,Apfelbaum,1
137,Apfel,1
138,glänzen,1
139,steigen,1
140,Hinan,1
141,Feind,1
142,Sieg,1
143,Süsse,1
144,Speise,1
145,heraus,1
146,zischeln,1
147,Ohr,1
148,weben,1
149,Kette,1
150,Netz,1
151,bestricken,1
152,leiten,1
153,Hafen,1
154,Poppe,1
155,schleußt,1
156,Aufferne,1
157,Zierde,1
158,Paradies,1
159,Geblüm,1
160,blitzend,1
161,Angesicht,1
162,Aepffel,1
163,gewurtzelt,1
164,Glied,1
165,betheilen,1
166,Safft,1
167,bedürfen,1
168,Umb,1
169,Frucht,1
170,gesaltzn,1
171,Welle,1
172,Fluss,1
173,Mehrerm,1
174,Durst,1
175,Küssende,1
176,Haar,1
177,91,1
178,nebst,1
179,beblümt,1
180,Gantz,1
181,entblößter,1
182,garen,1
183,Leim,1
184,vergällt,1
185,Macht,1
186,feil,1
187,verbothn,1
188,dise,1
189,lüstern,1
190,reden,1
191,Park,1
192,Wunsch,1
193,gemäß,1
194,äußern,1
195,harren,1
196,Tem,1
197,Liebesregung,1
198,lodern,1
199,stark,1
200,schlimmverwahrt,1
201,Versuchung,1
202,Jungbrunnen,1
203,waschen,1
204,erzeugen,1
205,Verlockung,1
206,Kraft,1
207,Liebesbäumche,1
208,naschen,1
209,bleiben,1
210,Herzensknoten,1
211,Haft,1
212,Menschenanschluß,1
213,umdüstert,1
214,Gehirn,1
215,erwachen,1
216,Dirn,1
217,schwingen,1
218,bißchen,1
219,Aufbesserung,1
