,word,frequency
0,küssen,7
1,feurig,3
2,werfen,3
3,Hand,2
4,umarmend,2
5,voll,2
6,springen,2
7,Kuss,2
8,reichen,1
9,nacheinander,1
10,Leidenschaft,1
11,zugehen,1
12,umarmen,1
13,unterdessen,1
14,aufwarten,1
15,schäkern,1
16,ankleiden,1
17,abgehen,1
18,neckend,1
19,Kuß,1
20,schlagen,1
21,Hut,1
22,Hals,1
23,gehen,1
24,ab,1
25,klatschen,1
26,Kin,1
27,streichelnd,1
28,nehmen,1
29,Kopf,1
30,geben,1
31,derb,1
32,Schmatz,1
33,verwundert,1
34,Bootsknecht,1
35,drehen,1
36,Zimmer,1
37,hüpfen,1
38,kosend,1
39,zärtlich,1
40,Grimasse,1
41,Gesicht,1
42,fahren,1
43,Hitze,1
44,zunehmen,1
45,schleudern,1
46,nachläßig,1
47,hinwerfen,1
48,karricirt,1
49,umschlingen,1
50,Piramu,1
51,schnappen,1
52,maulen,1
53,Pudel,1
54,hinauf,1
55,liebkoset,1
